#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 13625.000647 -1.980412 0.298024 0.901021
 13630.000647 -2.893424 2.622268 0.240536
 13635.000648 -1.444744 0.463233 -0.050993
 13640.000648 -0.936575 0.652649 0.144880
 13645.000648 -1.943031 2.217071 -0.137459
 13650.000648 -1.238888 1.073229 0.038489
 13655.000649 -1.373155 1.262099 -0.125751
 13660.000649 -1.308003 1.319517 -0.078970
 13665.000649 -1.493134 0.876511 0.213048
 13670.000649 -1.929341 0.252257 0.070563
 13675.000650 -2.167551 1.335441 0.375113
 13680.000650 -1.465572 0.979145 -0.113631
 13685.000650 -1.416833 1.316181 -0.095243
 13690.000650 -1.563043 0.086182 0.493723
 13695.000650 -2.769328 2.881479 0.117782
 13700.000651 -2.301360 2.337947 -0.402738
 13705.000651 -2.514743 2.315375 0.008623
 13710.000651 -1.795989 2.743351 -0.126358
 13715.000651 -1.659432 -0.054970 0.600295
 13720.000652 -1.119026 0.300767 0.343991
 13725.000652 -1.394020 1.441524 -0.079486
 13730.000652 -1.339315 2.187790 -0.096331
 13735.000652 -2.440195 2.685928 -0.436675
 13740.000653 -2.485987 2.565631 0.014329
 13745.000653 -1.316712 1.328539 -0.367352
 13750.000653 -2.269520 3.030548 -0.050787
 13755.000653 -1.614694 2.475327 -0.020266
 13760.000654 -1.393927 0.607451 -0.336983
 13765.000654 -2.784275 2.891915 -0.133500
 13770.000654 -1.923243 2.570687 0.278912
 13775.000654 -2.688876 3.080592 -0.084092
 13780.000655 -1.661140 2.411507 -0.382949
 13785.000655 -2.321893 1.136488 0.134861
 13790.000655 -1.074367 1.653039 -0.087356
 13795.000655 -1.477048 3.019045 -0.252323
 13800.000655 -1.823215 0.782506 -0.038746
 13805.000656 -1.656389 2.475091 -0.346492
 13810.000656 -2.442852 2.945755 0.369977
 13815.000656 -2.016986 0.663760 0.091735
 13820.000656 -1.217899 2.694687 -0.375519
 13825.000657 -1.613563 2.009457 0.037414
 13830.000657 -1.762353 2.574711 0.416726
 13835.000657 -1.397521 1.467835 0.256485
 13840.000657 -2.426920 2.768317 0.418501
 13845.000658 -1.303874 1.759639 -0.166687
 13850.000658 -2.337035 2.596560 -0.678513
 13855.000658 -1.640779 1.397722 -0.014163
 13860.000658 -2.207843 2.589733 -0.456410
 13865.000659 -1.418599 2.288646 0.118044
 13870.000659 -2.089472 2.432831 -0.198669
 13875.000659 -2.237746 -0.480944 -0.049465
 13880.000659 -1.700770 0.944172 0.436369
 13885.000660 -1.301987 0.244610 0.556759
 13890.000660 -1.025593 1.560961 -0.207136
 13895.000660 -2.278954 2.937555 -0.022741
 13900.000660 -1.565896 2.090517 -0.084078
 13905.000660 -1.578400 1.056995 0.102933
 13910.000661 -2.301804 -3.135900 -0.416266
 13915.000661 -1.345095 1.188375 -0.130675
 13920.000661 -1.650811 1.862879 0.289327
 13925.000661 -2.355840 2.913937 0.378133
 13930.000662 -1.416773 -0.062555 0.220562
 13935.000662 -2.430056 2.937093 0.052681
 13940.000662 -2.736897 1.989177 -0.065387
 13945.000662 -1.768146 1.273819 -0.229741
 13950.000663 -1.495216 1.659760 -0.116319
 13955.000663 -2.890805 2.396808 -0.159982
 13960.000663 -2.647877 2.749365 -0.000390
 13965.000663 -1.535487 0.901615 0.413836
 13970.000664 -2.196554 1.755593 0.062460
 13975.000664 -1.325218 2.034372 -0.367669
 13980.000664 -1.413629 1.501991 0.177967
 13985.000664 -1.767720 0.868577 0.349249
 13990.000664 -1.531432 0.191208 0.221493
 13995.000665 -1.760056 1.241103 0.221399
 14000.000665 -1.489632 0.995865 -0.089451
 14005.000665 -1.665809 2.330352 0.175755
 14010.000665 -2.303543 -3.113252 0.081130
 14015.000666 -1.589603 2.488053 -0.217606
 14020.000666 -1.592652 1.919919 0.269409
 14025.000666 -1.380667 1.183321 0.075921
 14030.000666 -2.491195 2.619688 -0.254133
 14035.000667 -1.095339 0.825132 -0.264889
 14040.000667 -1.168228 0.032608 -0.043327
 14045.000667 -1.114291 1.696751 -0.481610
 14050.000667 -1.091183 -0.012491 -0.138846
 14055.000668 -2.454585 -3.125627 -0.263244
 14060.000668 -1.589918 1.960877 -0.053721
 14065.000668 -1.268911 2.187995 -0.392815
 14070.000668 -1.521437 1.047366 0.240880
 14075.000669 -2.091600 1.196244 0.032496
 14080.000669 -1.115353 2.851014 -0.099990
 14085.000669 -0.867129 2.683610 0.311012
 14090.000669 -1.249600 2.786388 -0.314226
 14095.000669 -1.600692 0.675204 0.285054
 14100.000670 -2.412482 -3.011952 0.132466
 14105.000670 -2.395207 3.011961 -0.100334
 14110.000670 -1.257400 1.671616 -0.074299
 14115.000670 -2.572929 2.940636 0.001455
 14120.000671 -1.627855 1.633154 0.275627
 14125.000671 -2.070833 1.600736 0.630424
 14130.000671 -2.627460 2.526166 0.213741
 14135.000671 -1.186478 1.132778 -0.285252
 14140.000672 -1.559121 0.612904 -0.131307
 14145.000672 -2.455776 2.530331 -0.036434
 14150.000672 1.002333 -0.187786 -0.378511
 14155.000672 1.025677 0.303094 -0.451627
 14160.000673 -1.373760 1.801711 -0.574707
 14165.000673 -1.161184 2.277976 -0.383338
 14170.000673 -1.881647 2.460517 -0.279276
 14175.000673 -2.702688 -2.912821 -0.054129
 14180.000674 -1.406164 1.579344 0.065366
 14185.000674 -1.513999 1.489781 -0.273450
 14190.000674 -2.545145 2.924446 0.002452
 14195.000674 -1.512672 0.790019 0.493179
 14200.000674 -1.475064 1.711089 0.051335
 14205.000675 -2.223506 1.014101 0.315958
 14210.000675 -2.778290 2.887917 -0.163238
 14215.000675 -1.121009 0.201713 0.200051
 14220.000675 -1.942565 0.631927 0.225475
 14225.000676 -2.835539 2.920436 0.051725
 14230.000676 -1.646884 2.592359 -0.104442
 14235.000676 -1.458949 0.298890 0.262008
 14240.000676 -0.889008 0.292796 -0.283856
 14245.000677 -2.026799 2.780833 -0.620050
 14250.000677 -1.564396 1.988231 -0.061080
 14255.000677 -1.214599 0.092474 0.304546
 14260.000677 -2.440400 -3.102658 -0.521115
 14265.000678 -2.514938 2.974717 0.030819
 14270.000678 -1.677352 0.861770 0.218456
 14275.000678 -1.138067 0.074358 0.099095
 14280.000678 -2.291576 -2.882433 0.642916
 14285.000679 3.135145 2.925132 0.094282
 14290.000679 -1.480297 3.126508 -0.172810
 14295.000679 -1.637343 2.539791 0.452252
 14300.000679 -1.565653 2.347822 -0.343188
 14305.000679 -2.852282 2.497983 0.375370
 14310.000680 -2.457200 2.895241 -0.135329
 14315.000680 -2.153507 2.434290 -0.210594
 14320.000680 -1.434426 1.108308 0.063304
 14325.000680 -2.330604 1.221039 0.208186
 14330.000681 -1.233877 -0.074894 0.023452
 14335.000681 -1.365476 1.531473 -0.011675
 14340.000681 -1.438336 -0.610715 0.440853
 14345.000681 -2.038020 2.810371 -0.136938
 14350.000682 -1.712644 1.739120 0.025882
 14355.000682 -1.839314 2.261813 -0.172316
 14360.000682 -2.036034 2.629937 0.248385
 14365.000682 -2.277489 -2.974873 -0.190830
 14370.000683 -2.665366 2.511886 -0.006973
 14375.000683 -1.659237 1.345901 0.075382
 14380.000683 -1.523027 0.297919 -0.213114
 14385.000683 -1.425460 2.849070 0.654008
 14390.000683 -1.422213 0.979272 0.182795
 14395.000684 -2.549320 2.806218 -0.096236
 14400.000684 -1.426103 1.153053 0.126196
 14405.000684 -1.811595 0.304285 0.279377
 14410.000684 -1.168592 0.002330 0.039629
 14415.000685 -2.272295 2.684929 -0.054581
 14420.000685 -1.978801 2.991050 -0.516269
 14425.000685 -1.130103 1.859991 -0.068444
 14430.000685 -1.203102 -0.190203 0.153705
 14435.000686 -1.333855 -0.319281 0.685541
 14440.000686 -2.732926 3.040837 0.012468
 14445.000686 -1.387944 0.829601 0.318019
 14450.000686 -1.345577 0.636520 0.389416
 14455.000687 -1.169911 0.440337 0.213489
 14460.000687 -2.198876 3.012389 -0.484066
 14465.000687 -1.271130 1.215738 -0.041730
 14470.000687 -1.476785 2.392705 -0.233431
 14475.000688 -1.506175 0.642855 -0.053777
 14480.000688 -2.383276 2.546365 0.071624
 14485.000688 -1.404773 1.427376 -0.116269
 14490.000688 -1.863618 0.231117 -0.149410
 14495.000688 -2.463515 -2.524539 -0.072644
 14500.000689 -1.667018 0.814343 0.255635
 14505.000689 -1.463056 1.217376 -0.450780
 14510.000689 -2.306934 0.655939 0.067704
 14515.000689 -1.351241 1.234153 0.195593
 14520.000690 -1.090155 1.447260 -0.279610
 14525.000690 -2.404125 2.358999 -0.112359
 14530.000690 -1.655624 2.702936 0.209836
 14535.000690 -1.547515 0.693552 -0.196940
 14540.000691 -1.786888 2.364246 0.240829
 14545.000691 -1.091596 1.390541 -0.104014
 14550.000691 -1.451192 2.564469 0.090218
 14555.000691 -1.487013 0.130473 -0.296968
 14560.000692 -1.796314 2.664365 0.146107
 14565.000692 -1.254521 3.027182 -0.035107
 14570.000692 -1.741932 1.898240 -0.194308
 14575.000692 -1.103966 -0.328115 0.219148
 14580.000693 -1.347311 1.077918 0.029753
 14585.000693 -2.083509 1.744813 0.276847
 14590.000693 -1.023298 1.597782 0.049668
 14595.000693 1.002299 -0.909753 -0.085576
 14600.000693 1.283267 -0.344146 -0.347641
 14605.000694 1.230651 -0.999109 -0.028489
 14610.000694 1.062864 -0.377384 -0.051922
 14615.000694 -1.071022 2.340884 -0.148574
 14620.000694 -2.752241 2.776611 0.725380
 14625.000695 -1.314195 1.156616 0.315338
 14630.000695 -1.392370 0.958680 0.055932
 14635.000695 -2.519727 2.518748 -0.113070
 14640.000695 -1.691854 2.623875 0.174243
 14645.000696 -2.772143 -2.974113 -0.240946
 14650.000696 -1.282137 1.932175 0.044882
 14655.000696 -2.195759 2.655535 -0.516746
 14660.000696 -1.159002 1.013531 0.353652
 14665.000697 -1.341673 0.640949 0.225247
 14670.000697 -1.922423 0.692033 0.080927
 14675.000697 -2.365673 0.757008 0.209817
 14680.000697 -1.425419 1.990656 -0.588749
 14685.000698 -1.263412 0.414636 0.154355
 14690.000698 -2.087027 1.107348 -0.216935
 14695.000698 -1.082648 1.698792 -0.527443
 14700.000698 -1.549649 0.736218 0.153048
 14705.000698 -1.122465 -0.375397 0.211171
 14710.000699 -2.115515 2.802212 -0.529376
 14715.000699 -1.195619 0.799736 -0.261287
 14720.000699 -1.470714 1.542074 0.242935
 14725.000699 -1.493688 0.802048 0.090998
 14730.000700 -2.274977 2.716793 0.211642
 14735.000700 -1.701425 2.601951 0.408286
 14740.000700 -1.961749 2.409349 -0.081418
 14745.000700 -2.086062 1.052659 0.155127
 14750.000701 -1.667485 0.998013 -0.091454
 14755.000701 -2.559516 3.114154 -0.190804
 14760.000701 -1.868397 2.634932 0.280968
 14765.000701 -1.439927 1.037813 0.016178
 14770.000702 -1.480237 0.768934 -0.162749
 14775.000702 -2.000390 1.479055 -0.103065
 14780.000702 -2.384767 -0.650109 -0.254637
 14785.000702 3.099584 2.534520 0.315809
 14790.000702 -1.365772 0.218213 0.198784
 14795.000703 -1.305723 1.635429 0.153354
 14800.000703 -1.457578 2.720201 -0.015457
 14805.000703 -2.053944 2.224536 0.169769
 14810.000703 -1.374850 0.607972 -0.075872
 14815.000704 -1.599823 1.905285 0.154363
 14820.000704 -1.426524 1.580310 -0.263999
 14825.000704 -1.554586 1.250624 -0.023989
 14830.000704 -1.581238 1.236198 0.470753
 14835.000705 -1.670266 1.100902 0.360693
 14840.000705 -2.390208 0.221650 0.553162
 14845.000705 -1.709409 1.216712 0.009027
 14850.000705 -1.867933 0.616294 0.332838
 14855.000706 -2.007500 1.845333 0.151345
 14860.000706 -0.835680 0.215577 -0.096374
 14865.000706 -2.528616 2.906543 -0.097724
 14870.000706 -2.026451 -3.115354 -0.170661
 14875.000707 -1.668046 0.295165 -0.271964
 14880.000707 -1.306195 0.204056 0.293535
 14885.000707 -1.234216 2.096637 0.079957
 14890.000707 -2.634778 -3.062822 0.016615
 14895.000707 -2.823713 -0.910503 -0.519194
 14900.000708 -2.040987 0.870096 0.114943
 14905.000708 -1.653420 0.735958 0.025505
 14910.000708 -1.605763 1.337440 -0.127023
 14915.000708 -1.390054 0.852455 0.000550
 14920.000709 -2.385324 2.625089 0.042312
 14925.000709 -1.479150 0.606393 0.127993
 14930.000709 -1.762496 -0.105141 -0.008043
 14935.000709 -1.449320 0.703338 0.093439
 14940.000710 -1.440467 0.461415 0.083109
 14945.000710 -2.232450 2.312304 -0.080644
 14950.000710 -1.414652 2.401296 -0.601931
 14955.000710 -2.771527 -3.048493 -0.376933
 14960.000711 -1.192605 0.651072 0.300735
 14965.000711 -1.785341 1.843162 -0.061653
 14970.000711 -2.513236 -3.085770 -0.059194
 14975.000711 -1.004748 1.832151 -0.377434
 14980.000712 -2.545361 1.845354 0.087994
 14985.000712 -1.446027 0.860981 0.508638
 14990.000712 -2.495582 1.940765 -0.296476
 14995.000712 -1.237341 1.111196 -0.079764
 15000.000712 -1.461362 1.602039 -0.329015
 15005.000713 -2.687213 2.840354 0.243167
 15010.000713 -2.374343 2.839717 0.037727
 15015.000713 -2.076749 2.461739 0.082784
 15020.000713 -1.103674 0.553970 -0.170010
 15025.000714 -1.699625 2.642092 0.290689
 15030.000714 -1.579564 2.094884 -0.205000
 15035.000714 -1.502840 2.797487 -0.230955
 15040.000714 -1.441278 2.051727 -0.084918
 15045.000715 -1.671100 1.791113 0.151312
 15050.000715 -1.863031 -0.110788 0.252589
 15055.000715 -0.839820 -0.118188 0.055261
 15060.000715 -2.382923 2.712665 0.298117
 15065.000716 -1.674123 2.399207 -0.180557
 15070.000716 -1.747679 1.360342 0.353403
 15075.000716 -1.997862 2.712185 -0.387218
 15080.000716 -2.907510 2.897299 -0.193375
 15085.000716 -1.400076 1.995311 0.171496
 15090.000717 -2.375245 2.131511 0.417783
 15095.000717 -1.644349 2.197584 -0.247150
 15100.000717 -2.687284 2.439809 0.217001
 15105.000717 -1.413565 1.215789 -0.066140
 15110.000718 -1.365182 0.761581 0.006501
 15115.000718 -1.226762 0.000165 -0.249930
 15120.000718 -1.034095 0.492806 0.284380
 15125.000718 -1.216589 2.787793 -0.063924
 15130.000719 -2.612560 2.828225 -0.222809
 15135.000719 -2.118646 0.807721 0.427811
 15140.000719 -2.705351 2.641932 0.018056
 15145.000719 -2.372119 1.411767 0.236785
 15150.000720 -1.842430 2.063582 -0.000316
 15155.000720 -1.524931 2.689328 0.677427
 15160.000720 -2.446331 -2.913855 -0.011057
 15165.000720 -2.461697 2.614337 -0.116496
 15170.000721 -1.403017 1.580479 0.075899
 15175.000721 -1.418207 0.994481 -0.185502
 15180.000721 -2.061490 2.482255 0.031032
 15185.000721 -2.570453 2.788443 -0.026382
 15190.000721 -1.196092 1.729604 -0.578968
 15195.000722 -1.600193 2.261344 0.029290
 15200.000722 -1.288399 1.051212 0.303308
 15205.000722 -2.908916 2.155659 0.578924
 15210.000722 -1.544900 1.124297 -0.236041
 15215.000723 -2.728385 -3.008918 -0.022794
 15220.000723 -2.497659 3.089543 -0.175171
 15225.000723 -2.601688 2.611656 -0.196065
 15230.000723 -0.979529 2.259434 -0.042100
 15235.000724 -1.787916 2.412199 -0.263549
 15240.000724 -1.913927 2.722828 -0.166276
 15245.000724 -2.263725 2.943625 -0.538242
 15250.000724 -1.629466 1.879954 -0.066191
 15255.000725 -2.183248 1.831202 0.395909
 15260.000725 -2.908372 2.481416 0.188809
 15265.000725 -1.271709 1.272638 0.187161
 15270.000725 -2.901689 2.993691 0.070667
 15275.000726 -0.549849 -0.410940 0.040769
 15280.000726 -1.356615 0.613511 0.161428
 15285.000726 -1.899446 0.630445 0.593022
 15290.000726 2.803412 2.757669 0.237294
 15295.000726 -1.378805 1.199834 0.026562
 15300.000727 -1.597735 2.599452 0.359562
 15305.000727 -2.652855 2.101701 0.247814
 15310.000727 -2.526277 2.715452 -0.133466
 15315.000727 -1.232301 0.781159 -0.144359
 15320.000728 -2.632918 3.049927 -0.159631
 15325.000728 -2.811604 -3.113991 0.040236
 15330.000728 -1.521931 0.721474 -0.070125
 15335.000728 -2.992634 -2.801499 -0.012427
 15340.000729 -0.990006 0.523653 -0.098281
 15345.000729 -1.985382 2.937227 -0.329445
 15350.000729 -0.826424 0.609906 -0.189796
 15355.000729 -1.030953 1.881090 -0.262969
 15360.000730 -1.493652 2.389450 -0.271560
 15365.000730 -1.944820 0.479691 0.078738
 15370.000730 -1.451035 1.333017 0.047979
 15375.000730 -2.452239 2.247622 0.277823
 15380.000731 -2.226653 2.480365 -0.670192
 15385.000731 -1.646052 1.177989 -0.053999
 15390.000731 -0.938750 0.489972 -0.082836
 15395.000731 -1.292208 1.463964 -0.230926
 15400.000731 -1.191131 2.048643 -0.015332
 15405.000732 -2.451721 2.535298 -0.048642
 15410.000732 -2.121774 2.312961 -0.076065
 15415.000732 -2.849725 -2.839145 -0.349433
 15420.000732 -2.106593 1.906044 -0.162924
 15425.000733 -1.485352 0.213859 -0.032149
 15430.000733 -1.411290 1.200139 -0.010035
 15435.000733 -2.644725 2.609233 0.135997
 15440.000733 -1.313600 0.816672 -0.138948
 15445.000734 -1.326859 1.122870 -0.097545
 15450.000734 -1.240514 1.774619 -0.164198
 15455.000734 -1.443531 1.694411 -0.196293
 15460.000734 -1.425214 1.587928 -0.133990
 15465.000735 -2.659173 2.192067 0.037768
 15470.000735 -1.127453 1.816304 -0.205846
 15475.000735 -1.593268 2.057314 -0.347332
 15480.000735 -2.544052 1.837606 -0.019611
 15485.000735 -1.217555 -0.329797 0.177825
 15490.000736 -2.096975 0.886927 -0.119466
 15495.000736 -2.276975 2.243772 0.106140
 15500.000736 -1.718850 0.178919 -0.290791
 15505.000736 -1.615275 2.710860 -0.203526
 15510.000737 -1.781897 2.035046 -0.162691
 15515.000737 -1.286053 0.211249 0.129010
 15520.000737 -1.334262 2.552352 -0.555445
 15525.000737 -1.724755 2.619051 -0.188807
 15530.000738 -1.225198 1.025312 -0.014816
 15535.000738 -1.425701 -0.121235 -0.111235
 15540.000738 -2.822051 -2.924378 -0.706391
 15545.000738 -1.587689 1.164923 -0.184154
 15550.000739 -2.425578 2.856997 0.166316
 15555.000739 -1.062844 -0.205300 -0.084896
 15560.000739 -1.265544 0.434772 0.135915
 15565.000739 -1.267339 1.999259 -0.293343
 15570.000740 -2.774710 2.497152 -0.107847
 15575.000740 -2.496114 2.825535 -0.059156
 15580.000740 -2.528778 2.713522 -0.042395
 15585.000740 -2.414743 2.571789 -0.032453
 15590.000740 -2.521115 2.564527 -0.311090
 15595.000741 -1.927316 1.400013 0.151250
 15600.000741 -1.486908 0.581383 0.450269
 15605.000741 -1.285588 0.680471 -0.025021
 15610.000741 -1.853764 2.198879 0.161871
 15615.000742 -1.808090 0.294096 0.039323
 15620.000742 -1.260799 1.004940 -0.030844
 15625.000742 -0.784688 1.389890 -0.768851
 15630.000742 -1.968521 2.767038 -0.180744
 15635.000743 -1.858008 2.874289 0.129735
 15640.000743 -0.799861 2.258790 -0.066434
 15645.000743 -2.233930 2.914111 0.271825
 15650.000743 -1.401154 1.798894 -0.233971
 15655.000744 -1.744669 2.956093 -0.303867
 15660.000744 -1.683248 1.579650 0.138852
 15665.000744 -1.773198 1.446018 0.418291
 15670.000744 -2.469461 2.261291 -0.213365
 15675.000745 -2.735906 1.987921 0.095889
 15680.000745 -2.766579 2.407970 0.007193
 15685.000745 -2.568942 2.443053 -0.046690
 15690.000745 -2.018151 2.350771 0.062618
 15695.000745 -1.010093 0.562758 -0.082221
 15700.000746 -2.051586 0.599211 0.147444
 15705.000746 -1.652505 1.169797 0.493279
 15710.000746 -1.403776 1.025305 0.072683
 15715.000746 -1.129401 2.604949 0.052328
 15720.000747 -2.249734 0.789142 0.326716
 15725.000747 -1.237725 3.018918 -0.036586
 15730.000747 1.197431 -0.378337 -0.443545
 15735.000747 0.729695 -0.581458 -0.056670
 15740.000748 0.866198 -1.553762 0.262586
 15745.000748 -2.292962 -3.032083 -0.189168
 15750.000748 -1.702002 2.197339 -0.204464
 15755.000748 -2.141292 1.968944 -0.190724
 15760.000749 -1.485608 1.030497 0.059465
 15765.000749 -1.468004 2.377290 -0.106422
 15770.000749 -1.148427 0.103460 0.089827
 15775.000749 -1.769461 0.806711 0.492053
 15780.000750 -1.218440 0.850069 -0.360406
 15785.000750 -2.353753 2.715580 -0.005030
 15790.000750 -1.268868 1.803546 -0.374308
 15795.000750 -1.311146 1.526305 -0.284160
 15800.000750 -1.820050 0.721773 0.465305
 15805.000751 -1.309655 2.617126 -0.039069
 15810.000751 -1.738712 0.689905 0.287467
 15815.000751 -1.971941 0.927989 0.213146
 15820.000751 -2.742663 2.245393 0.370586
 15825.000752 0.927415 -0.357741 0.185303
 15830.000752 1.028073 -1.086713 0.235879
 15835.000752 -2.186996 -2.865899 -0.400395
 15840.000752 -1.117484 0.473414 -0.215014
 15845.000753 -2.496930 2.050050 0.675275
 15850.000753 -2.447696 3.054039 -0.544080
 15855.000753 -1.317670 1.055229 0.224156
 15860.000753 -2.350416 2.693770 -0.476544
 15865.000754 -2.478685 2.099573 -0.429966
 15870.000754 -1.781467 2.537570 -0.300306
 15875.000754 -1.168388 2.267727 0.017794
 15880.000754 -1.555654 -0.279433 -0.082764
 15885.000754 -2.742838 2.748793 0.107164
 15890.000755 -1.158100 0.768167 -0.010166
 15895.000755 -1.406052 2.538292 0.087065
 15900.000755 -1.315189 0.305309 -0.227937
 15905.000755 -2.318536 -2.940055 -0.029660
 15910.000756 -2.524055 -3.031557 -0.123546
 15915.000756 -1.361945 1.004342 0.002330
 15920.000756 -1.496806 -0.158745 0.790005
 15925.000756 -1.045007 2.149402 -0.215902
 15930.000757 -1.761533 1.380093 0.431878
 15935.000757 -2.014233 2.731298 0.264781
 15940.000757 -1.976935 1.819825 0.313058
 15945.000757 -1.234388 1.994147 0.116403
 15950.000758 -2.134922 1.155409 0.184653
 15955.000758 -2.310802 -3.088116 -0.095331
 15960.000758 -1.168321 2.785836 -0.464372
 15965.000758 -1.133781 1.339657 -0.025654
 15970.000759 -2.739914 2.893776 0.268153
 15975.000759 -1.406892 1.720225 0.159314
 15980.000759 -1.408862 1.385320 -0.122953
 15985.000759 -1.933944 2.169887 -0.194389
 15990.000759 -1.928922 2.100492 -0.098587
 15995.000760 -1.383346 1.126629 -0.044437
 16000.000760 -2.608227 -0.342533 0.076051
 16005.000760 -2.417585 2.520902 -0.178642
 16010.000760 -2.004048 2.754438 -0.265889
 16015.000761 -1.223577 2.382315 -0.137365
 16020.000761 -0.991009 1.275694 -0.418485
 16025.000761 -1.308305 0.985333 -0.390434
 16030.000761 -1.160964 0.296091 0.437160
 16035.000762 -1.372150 2.433812 0.035364
 16040.000762 -1.923934 1.630845 0.238703
 16045.000762 -1.115944 2.077545 0.202069
 16050.000762 -1.754374 1.189050 0.010908
 16055.000763 -2.735247 2.774188 -0.128660
 16060.000763 -1.803498 2.116802 -0.354288
 16065.000763 -2.472419 2.767447 -0.221364
 16070.000763 -1.051134 1.905677 -0.188602
 16075.000764 -1.431893 0.607641 -0.024197
 16080.000764 -1.400977 1.179769 0.019655
 16085.000764 -1.871934 2.403537 -0.382732
 16090.000764 -2.561203 2.631184 0.184723
 16095.000764 -2.803576 2.280683 0.320670
 16100.000765 -1.145005 -0.375648 -0.075116
 16105.000765 -2.364355 2.742763 -0.351230
 16110.000765 -1.440130 1.035411 0.319175
 16115.000765 -2.306731 3.014987 -0.141718
 16120.000766 -2.762602 1.931939 0.217563
 16125.000766 -2.184140 2.577531 0.144913
 16130.000766 -1.139553 0.633367 -0.309485
 16135.000766 -1.101507 0.700327 0.096448
 16140.000767 -1.443876 2.181367 -0.014329
 16145.000767 -1.121144 0.745188 0.338184
 16150.000767 -1.745374 2.770751 -0.181464
 16155.000767 -2.842474 3.003706 -0.042884
 16160.000768 -1.310283 1.632934 -0.234801
 16165.000768 -1.182263 1.240791 -0.080563
 16170.000768 -1.103203 2.647014 -0.385967
 16175.000768 -1.861191 1.188250 0.035597
 16180.000769 -2.203640 0.259642 -0.241739
 16185.000769 -1.505019 0.152030 0.605367
 16190.000769 -2.748957 2.713073 0.210813
 16195.000769 -2.018678 2.386864 -0.411775
 16200.000769 -1.417434 1.451006 -0.150243
 16205.000770 -1.067100 0.145337 -0.430363
 16210.000770 -1.444904 2.576548 0.115975
 16215.000770 -1.402380 -0.119159 -0.184689
 16220.000770 -1.243030 1.712793 0.094864
 16225.000771 -2.828350 -2.883840 -0.269835
 16230.000771 -1.484255 1.098136 0.292074
 16235.000771 -2.208685 1.831726 -0.002570
 16240.000771 -1.322053 1.241497 0.422861
 16245.000772 -1.443150 0.685898 0.434799
 16250.000772 -1.130719 0.196177 -0.096767
 16255.000772 -2.764500 2.754863 -0.172068
 16260.000772 -2.257253 -3.070582 -0.017639
 16265.000773 -1.574120 2.764916 -0.093060
 16270.000773 -2.808576 2.255108 0.608955
 16275.000773 -1.230388 0.057106 -0.036200
 16280.000773 -2.716836 2.693518 0.176997
 16285.000773 -1.486865 0.868847 0.160706
 16290.000774 -1.352143 0.166532 0.413102
 16295.000774 -2.151144 2.367374 0.104652
 16300.000774 -1.757179 1.910630 -0.025578
 16305.000774 -1.434494 0.891284 0.186971
 16310.000775 -1.801482 2.606610 0.172822
 16315.000775 -2.886325 -2.992116 -0.082722
 16320.000775 -2.383087 2.508721 0.135077
 16325.000775 -2.297266 1.833331 0.189276
 16330.000776 -2.919748 2.673853 0.469758
 16335.000776 -1.699476 0.606501 0.284313
 16340.000776 -2.488184 2.801616 0.269643
 16345.000776 -1.557938 2.308315 -0.417095
 16350.000777 -2.190956 2.596596 -0.156761
 16355.000777 -2.388991 3.087521 -0.344610
 16360.000777 -1.878386 2.275448 -0.102023
 16365.000777 -1.299416 0.559628 0.061068
 16370.000778 -1.611117 0.619714 0.112664
 16375.000778 -1.308896 1.555734 -0.213397
 16380.000778 -1.450520 2.436169 0.306790
 16385.000778 -1.341655 0.330112 0.212158
 16390.000778 -2.528914 -2.735591 -0.446399
 16395.000779 -2.235276 2.263170 0.106390
 16400.000779 -1.577408 2.067780 0.121708
 16405.000779 -2.682597 2.713715 0.216601
 16410.000779 -2.350348 1.133473 0.158959
 16415.000780 -2.291443 1.702752 -0.029267
 16420.000780 -2.572767 2.321323 -0.131684
 16425.000780 -2.192258 2.834502 0.041455
 16430.000780 -1.684170 -2.697522 -0.244959
 16435.000781 -1.651853 2.606872 -0.147229
 16440.000781 -2.644434 2.843011 -0.010269
 16445.000781 -1.560255 2.222654 0.150523
 16450.000781 -1.241130 2.645853 -0.190892
 16455.000782 -1.435897 -0.027707 0.181388
 16460.000782 -1.561694 1.320905 0.214252
 16465.000782 -2.611812 2.739870 -0.085312
 16470.000782 -1.307209 0.730158 -0.051396
 16475.000783 -1.904519 -0.402682 0.313101
 16480.000783 -2.772778 2.711920 0.201415
 16485.000783 -2.491209 2.620063 0.251636
 16490.000783 -0.946755 1.506821 -0.045677
 16495.000783 -1.405577 1.473261 -0.505277
 16500.000784 -1.129559 -0.405722 0.448912
 16505.000784 -2.294546 3.020673 -0.419391
 16510.000784 -0.980900 2.390252 -0.418210
 16515.000784 -1.409038 0.892542 -0.059458
 16520.000785 -1.355970 0.313455 0.279566
 16525.000785 -1.360169 -0.180228 -0.113171
 16530.000785 -1.614260 0.222058 0.637441
 16535.000785 -1.799458 0.305766 0.180289
 16540.000786 -2.289385 0.368638 2.874576
 16545.000786 -1.902544 -3.035927 -0.332209
 16550.000786 -1.466846 2.319722 -0.065371
 16555.000786 -0.820859 1.467412 -0.327198
 16560.000787 -1.302894 1.881360 0.135558
 16565.000787 -2.632130 -3.083246 -0.241570
