#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 42265.002007 -1.914493 1.737786 0.456107
 42270.002008 -1.430634 1.073217 -0.046851
 42275.002008 -1.401401 1.183994 -0.543989
 42280.002008 -1.753601 -0.531205 -0.287014
 42285.002008 -2.330340 2.774246 0.096750
 42290.002009 -1.142600 0.815866 -0.059473
 42295.002009 -1.325743 2.618774 -0.377673
 42300.002009 -1.728942 2.749675 -0.494421
 42305.002009 1.057609 -0.988346 -0.069918
 42310.002010 0.718939 -0.883173 0.013409
 42315.002010 -1.599058 2.190911 -0.147460
 42320.002010 -2.016981 3.008341 -0.082420
 42325.002010 -1.807490 2.772577 -0.217036
 42330.002011 -2.143312 2.967288 -0.036839
 42335.002011 -1.517102 0.946507 -0.089008
 42340.002011 -2.360360 2.150114 -0.198356
 42345.002011 -2.843609 2.107002 -0.094529
 42350.002012 -1.084666 0.397938 -0.073271
 42355.002012 -1.803848 0.638808 0.318232
 42360.002012 -1.455024 0.747893 0.165696
 42365.002012 -1.506930 1.017948 0.113025
 42370.002012 -1.776858 -2.956010 0.456112
 42375.002013 -1.128965 2.641755 -0.514935
 42380.002013 -1.844591 1.724192 0.134583
 42385.002013 -2.416962 2.018237 -0.642778
 42390.002013 -1.861133 2.362527 -0.453977
 42395.002014 -2.555324 0.626232 0.410041
 42400.002014 -1.293434 1.055772 0.131714
 42405.002014 -1.755425 0.258825 -0.387330
 42410.002014 -1.840864 2.727012 -0.061371
 42415.002015 -2.676274 -3.104700 -0.226360
 42420.002015 -1.352583 2.070762 -0.208607
 42425.002015 -1.854660 2.171880 0.185061
 42430.002015 -1.127691 2.065730 -0.176679
 42435.002016 -1.306294 2.255787 0.050245
 42440.002016 -2.739558 -2.152176 0.490300
 42445.002016 -2.185133 1.982138 -0.312477
 42450.002016 -2.455331 2.698276 0.247952
 42455.002017 -0.914997 0.562925 0.040117
 42460.002017 -2.674017 2.940636 -0.242472
 42465.002017 3.047950 2.916064 -0.176492
 42470.002017 -0.876599 2.622058 -0.507691
 42475.002017 -2.525656 3.032598 -0.081367
 42480.002018 -1.897961 1.613842 -0.048924
 42485.002018 -1.212792 0.729190 0.007369
 42490.002018 -1.491059 1.000844 0.128459
 42495.002018 -2.055278 2.173893 0.066702
 42500.002019 -1.178108 0.900024 0.091383
 42505.002019 -2.648094 1.665925 0.322024
 42510.002019 -2.107125 2.272411 0.071015
 42515.002019 -2.226655 1.669300 0.110370
 42520.002020 -1.255960 1.689592 -0.502729
 42525.002020 -1.103599 -0.843045 0.473889
 42530.002020 -1.534213 1.286975 0.498104
 42535.002020 0.934476 -1.091257 0.192044
 42540.002021 0.744232 0.073841 0.286662
 42545.002021 0.812002 0.282398 0.710888
 42550.002021 -2.760384 -3.008584 -0.329402
 42555.002021 1.270636 -0.703332 -0.379819
 42560.002021 1.258009 -0.241395 -0.224216
 42565.002022 1.377076 -0.160064 -0.157716
 42570.002022 1.192711 -1.263895 -0.224462
 42575.002022 1.201046 -1.897156 -0.153212
 42580.002022 1.384249 -0.457269 -0.166817
 42585.002023 0.921729 -0.646004 0.587499
 42590.002023 1.281359 -1.096833 -0.017796
 42595.002023 0.653567 1.023858 0.138777
 42600.002023 0.821055 -1.009752 -0.273880
 42605.002024 0.995466 -0.259468 -0.484382
 42610.002024 0.612049 -0.565296 0.457641
 42615.002024 0.910796 -1.020720 0.291429
 42620.002024 1.017700 -0.149919 -0.080383
 42625.002025 0.641001 -1.181237 -0.081367
 42630.002025 -2.915993 2.188440 0.018997
 42635.002025 -1.598704 0.229467 0.337055
 42640.002025 -3.077605 2.516511 0.638804
 42645.002026 -0.388580 0.029612 -0.355025
 42650.002026 -1.948720 -0.409184 2.991746
 42655.002026 -2.183669 0.252027 -2.610267
 42660.002026 1.299869 -0.965260 -0.261426
 42665.002026 -2.071127 2.318538 0.262753
 42670.002027 -1.605093 0.390680 0.037259
 42675.002027 -1.204973 2.364967 -0.200710
 42680.002027 -2.809383 2.444178 0.047970
 42685.002027 -1.057679 -0.005083 -0.051098
 42690.002028 -1.925306 0.584180 0.732207
 42695.002028 -2.760405 2.835492 -0.131476
 42700.002028 -1.842335 1.464586 0.013301
 42705.002028 -1.339594 1.007293 0.033373
 42710.002029 -2.156791 2.358585 -0.080966
 42715.002029 -2.665385 -0.942445 0.033051
 42720.002029 -1.570914 -3.022582 -0.325064
 42725.002029 -2.917358 3.072745 -0.422359
 42730.002030 2.934015 2.664483 0.578180
 42735.002030 -1.476898 2.018382 -0.136006
 42740.002030 -1.673726 -3.074045 0.477011
 42745.002030 -1.798695 1.215272 -0.225365
 42750.002031 1.151077 -0.847659 0.588594
 42755.002031 1.046105 -2.933104 0.183305
 42760.002031 1.310300 -0.799027 0.199005
 42765.002031 -2.327502 2.181239 -0.140104
 42770.002031 -1.300308 2.199483 -0.180520
 42775.002032 -1.345572 1.406977 0.111471
 42780.002032 -2.548375 2.335331 0.164030
 42785.002032 -1.839268 2.000645 0.051548
 42790.002032 -1.677585 1.919652 0.238601
 42795.002033 -2.326850 -3.002157 -0.144737
 42800.002033 -0.887277 -0.223426 0.394875
 42805.002033 -2.075861 2.577862 -0.142428
 42810.002033 -2.607537 2.896613 0.134499
 42815.002034 -2.649829 2.785393 -0.489048
 42820.002034 -1.604654 0.654701 0.096704
 42825.002034 -1.561999 0.720206 0.165508
 42830.002034 -2.142419 2.861644 -0.091206
 42835.002035 -1.618828 1.059432 -0.173606
 42840.002035 -1.410876 3.137980 0.000704
 42845.002035 -1.370824 0.021140 0.109069
 42850.002035 -1.675758 0.802125 0.277009
 42855.002036 -2.796504 2.427991 0.284214
 42860.002036 -1.288086 1.694368 -0.475228
 42865.002036 -1.999018 2.698478 -0.068577
 42870.002036 -2.180293 2.317027 0.316012
 42875.002036 -2.232836 2.390130 0.126477
 42880.002037 -1.401855 0.568051 0.529148
 42885.002037 -2.498790 2.203922 -0.493871
 42890.002037 -3.101145 2.867452 0.344438
 42895.002037 -1.838008 1.117648 0.498483
 42900.002038 -1.078881 -0.104581 0.287202
 42905.002038 -2.462981 2.938241 -0.152131
 42910.002038 -2.191518 0.179036 0.162627
 42915.002038 -2.400451 -0.899936 -0.077579
 42920.002039 -1.930952 1.625907 -0.195723
 42925.002039 -1.545664 2.108274 0.085949
 42930.002039 -1.947641 2.425999 0.091270
 42935.002039 -2.189496 2.551708 0.326211
 42940.002040 -1.523214 2.741359 -0.064613
 42945.002040 -1.463551 2.466691 -0.115685
 42950.002040 -1.658778 1.441946 0.120934
 42955.002040 -0.759804 2.359319 -0.378338
 42960.002040 -2.204762 -2.822595 -0.127983
 42965.002041 -1.768538 -2.934576 0.004601
 42970.002041 -1.668488 0.263312 0.509414
 42975.002041 -1.269570 0.376040 -0.152449
 42980.002041 -1.366918 2.224181 0.163687
 42985.002042 -1.187701 0.899734 0.320445
 42990.002042 -2.515933 2.178972 -0.076244
 42995.002042 -1.647252 1.465402 0.039295
 43000.002042 -1.737416 2.538650 0.500604
 43005.002043 -2.761397 -2.969865 -0.022876
 43010.002043 -2.436106 2.840138 -0.448778
 43015.002043 -1.107380 1.055068 -0.200062
 43020.002043 -3.062808 3.116085 -0.010483
 43025.002044 -0.974565 -0.122733 0.425090
 43030.002044 3.069894 2.627194 0.146197
 43035.002044 0.338394 1.116440 0.212642
 43040.002044 -2.915806 2.538915 -0.339143
 43045.002045 -1.287322 1.842854 0.306238
 43050.002045 -1.889994 1.072415 0.179783
 43055.002045 -2.875577 -0.855106 0.285093
 43060.002045 -1.721358 0.928579 0.840894
 43065.002045 -2.646058 2.426245 0.582095
 43070.002046 -2.556976 -0.547169 -0.706282
 43075.002046 -1.222512 -0.286349 0.126086
 43080.002046 -2.014694 2.629481 0.064016
 43085.002046 -2.732545 2.326809 0.363404
 43090.002047 -0.985851 1.521772 -0.600628
 43095.002047 -1.891590 2.141340 0.417082
 43100.002047 -1.306546 0.324188 -0.154961
 43105.002047 -2.760526 2.817942 0.097204
 43110.002048 -2.914079 2.659853 -0.092781
 43115.002048 -2.322569 2.656635 0.107284
 43120.002048 -1.258263 -2.783504 -0.274048
 43125.002048 -1.358543 -0.145143 0.472539
 43130.002049 -3.135547 3.093861 0.261926
 43135.002049 -1.454158 1.461256 -0.122158
 43140.002049 -1.136888 0.403041 -0.243844
 43145.002049 -1.172671 2.810037 -0.199905
 43150.002050 -2.806879 3.134430 0.048763
 43155.002050 -2.008937 2.314172 0.122676
 43160.002050 -1.314216 2.491504 -0.599788
 43165.002050 -1.834465 1.552347 -0.021123
 43170.002050 -1.541192 2.018601 -0.160860
 43175.002051 -1.656983 1.481368 -0.171006
 43180.002051 -2.452373 2.625627 -0.311044
 43185.002051 -0.949653 1.240666 -0.234969
 43190.002051 -1.152827 0.017131 0.224724
 43195.002052 -2.482056 3.124879 0.144387
 43200.002052 -1.038909 0.939122 -0.276968
 43205.002052 -2.439055 -2.428160 -0.204016
 43210.002052 -1.768434 1.227092 -0.380612
 43215.002053 -2.619937 2.323154 0.037570
 43220.002053 -1.619968 1.563858 0.203182
 43225.002053 -2.223878 2.154823 0.231843
 43230.002053 -2.018323 2.704602 -0.418137
 43235.002054 -2.938001 -2.964659 0.667766
 43240.002054 -2.196123 2.975934 0.127912
 43245.002054 -1.764789 0.945379 0.389709
 43250.002054 -1.619457 0.765464 0.057710
 43255.002055 -1.692206 2.046963 0.034998
 43260.002055 -1.207723 0.697882 -0.064638
 43265.002055 -1.581403 2.644888 -0.355474
 43270.002055 -0.847309 0.444289 -0.258021
 43275.002055 -1.484332 0.535365 0.219434
 43280.002056 -0.803535 2.574894 -0.102821
 43285.002056 -2.070886 2.132626 -0.145634
 43290.002056 -1.586549 2.014731 0.018241
 43295.002056 -2.472198 2.098416 -0.146686
 43300.002057 -1.264171 0.801576 0.167916
 43305.002057 -1.796670 1.047891 0.626441
 43310.002057 -1.423961 0.427535 0.240196
 43315.002057 -2.115432 0.275337 0.607357
 43320.002058 -1.338436 2.456404 -0.377898
 43325.002058 -2.287833 -2.219739 0.165143
 43330.002058 -1.250795 0.767478 0.204620
 43335.002058 -2.394483 -0.003632 -0.413492
 43340.002059 -1.487930 1.872108 -0.142223
 43345.002059 -2.540420 2.774870 0.236497
 43350.002059 -2.219591 -3.094649 -0.361241
 43355.002059 -1.126955 1.552818 -0.380067
 43360.002059 -2.624717 2.642318 0.083543
 43365.002060 -1.310455 2.478930 -0.047541
 43370.002060 -1.712420 1.408674 0.281882
 43375.002060 -1.634458 3.039570 -0.124000
 43380.002060 -1.278995 1.045372 0.321613
 43385.002061 -0.912675 2.604876 -0.166371
 43390.002061 -2.994271 -3.036084 0.132338
 43395.002061 -2.236945 1.833374 0.301351
 43400.002061 -1.841468 2.597769 0.177597
 43405.002062 -1.508503 0.512537 0.183217
 43410.002062 -1.632669 1.168821 -0.048898
 43415.002062 -1.411796 0.239342 -0.265505
 43420.002062 -2.490808 2.728122 -0.509853
 43425.002063 -2.050629 2.672140 -0.132196
 43430.002063 -2.041396 0.913239 -0.278727
 43435.002063 -2.335730 2.823244 0.268016
 43440.002063 -1.650522 2.294315 0.143033
 43445.002064 -2.452918 0.686694 0.088773
 43450.002064 -2.464651 2.425469 0.186964
 43455.002064 -1.685451 3.100545 0.176253
 43460.002064 -2.146148 2.864011 -0.775449
 43465.002064 -2.544749 2.420203 -0.130567
 43470.002065 -1.847710 0.656965 0.035176
 43475.002065 -1.310470 -0.329673 0.283952
 43480.002065 -1.317113 1.795155 0.024678
 43485.002065 -1.621359 -0.045415 0.698167
 43490.002066 -1.647585 2.235641 0.155376
 43495.002066 1.364288 -0.613175 -0.599502
 43500.002066 0.609161 -2.290055 0.358691
 43505.002066 1.266207 -0.657151 -0.197321
 43510.002067 1.005475 -0.207565 -0.185855
 43515.002067 3.034521 -2.883467 0.351587
 43520.002067 -2.505131 1.527873 0.077850
 43525.002067 -1.489283 2.929572 0.165943
 43530.002068 -2.529978 2.490112 0.316518
 43535.002068 -1.647982 0.360331 0.503426
 43540.002068 -2.530620 2.989716 -0.267391
 43545.002068 -1.919387 2.360442 0.406356
 43550.002069 -2.015528 -0.298224 0.333393
 43555.002069 -1.090608 0.534963 0.019777
 43560.002069 -1.562706 2.688982 0.006330
 43565.002069 -1.373299 0.623600 0.230093
 43570.002069 -2.617245 2.093817 0.237563
 43575.002070 -1.743821 2.699423 -0.274790
 43580.002070 -1.659055 0.591668 0.322882
 43585.002070 -1.356301 2.601387 -0.636860
 43590.002070 -2.035607 2.339877 -0.235236
 43595.002071 -1.866094 2.338076 0.182941
 43600.002071 -1.357862 0.163321 -0.513238
 43605.002071 -2.572272 2.192651 0.185518
 43610.002071 -1.519657 1.517127 0.232961
 43615.002072 -2.132384 1.975102 0.259434
 43620.002072 -1.866572 1.792848 0.405416
 43625.002072 -1.210015 1.182242 -0.154650
 43630.002072 -2.909907 1.772111 0.024341
 43635.002073 -1.349723 1.773454 0.166635
 43640.002073 -0.843287 2.193024 -0.695215
 43645.002073 -2.403207 3.019080 0.468407
 43650.002073 -2.465200 2.752338 0.251506
 43655.002074 -1.706152 0.619042 0.614320
 43660.002074 -1.473035 2.085074 0.237384
 43665.002074 -1.359953 0.807455 0.183616
 43670.002074 -1.107068 0.060792 0.018358
 43675.002074 -1.236268 1.059880 -0.312813
 43680.002075 -2.150731 2.646841 0.047262
 43685.002075 -1.865304 2.679258 -0.122284
 43690.002075 -2.023900 -2.911240 -0.146029
 43695.002075 -2.261112 2.560729 0.154768
 43700.002076 -2.483485 -0.496768 0.062013
 43705.002076 -2.561170 2.609129 -0.048934
 43710.002076 -2.082020 3.000961 0.251243
 43715.002076 0.802763 -1.855669 0.107509
 43720.002077 0.993635 -1.549134 0.407429
 43725.002077 -2.232114 2.646499 -0.185781
 43730.002077 -1.124130 1.032464 -0.491258
 43735.002077 -1.434400 2.231039 0.085336
 43740.002078 -2.564165 2.989833 -0.600084
 43745.002078 -1.517928 -3.067780 -0.414193
 43750.002078 -1.482391 2.150722 -0.149899
 43755.002078 -1.704288 -0.202187 -0.219737
 43760.002078 -2.136954 2.990951 0.051757
 43765.002079 -2.400715 2.954835 -0.154889
 43770.002079 -1.246600 2.229954 -0.182747
 43775.002079 -2.856981 2.511820 -0.166624
 43780.002079 -1.934725 0.346454 0.302336
 43785.002080 -1.388256 0.976789 0.009147
 43790.002080 -1.660456 0.734047 0.111663
 43795.002080 -2.781445 2.699863 0.234821
 43800.002080 -1.057031 2.443776 -0.025947
 43805.002081 -2.067054 2.426513 -0.608318
 43810.002081 -1.767343 -0.471954 -0.071649
 43815.002081 -1.322589 2.536666 -0.002423
 43820.002081 -2.405802 2.991231 -0.359298
 43825.002082 -0.905562 -0.242053 0.505374
 43830.002082 -1.109856 2.342267 -0.338714
 43835.002082 -1.369736 0.470732 0.394911
 43840.002082 -1.216931 -0.307808 0.008660
 43845.002083 -2.197973 1.768116 0.408609
 43850.002083 -1.299613 1.590116 -0.063544
 43855.002083 -2.988177 2.890993 0.195190
 43860.002083 -2.099708 3.040198 -0.222567
 43865.002083 -2.767933 -1.535285 -0.201250
 43870.002084 -1.518150 2.839765 -0.274075
 43875.002084 -1.576524 2.570049 -0.011998
 43880.002084 -1.587240 2.210161 -0.239740
 43885.002084 -2.911851 2.195983 0.119653
 43890.002085 -1.733261 2.069223 -0.075352
 43895.002085 -2.725724 2.318592 0.323198
 43900.002085 -2.119187 2.443352 0.589008
 43905.002085 -0.968920 1.415743 -0.328876
 43910.002086 -1.504336 0.878867 0.113030
 43915.002086 -1.146901 0.932162 0.049958
 43920.002086 -1.675912 2.906733 -0.033401
 43925.002086 -2.052417 3.116919 -0.413014
 43930.002087 -2.013465 0.643260 0.120998
 43935.002087 0.908253 -0.552581 0.179339
 43940.002087 0.905344 -0.942119 0.080501
 43945.002087 0.777284 0.055389 0.141113
 43950.002088 0.912152 -1.165731 0.087979
 43955.002088 1.312248 -0.489753 -1.000375
 43960.002088 -1.743038 0.427072 0.228593
 43965.002088 -1.007236 -0.449270 0.039561
 43970.002088 -1.196354 2.469611 -0.184229
 43975.002089 -2.830133 2.728089 0.333730
 43980.002089 -2.676394 2.725841 0.062222
 43985.002089 -2.380423 2.802827 -0.423475
 43990.002089 0.816985 -0.167549 -0.012719
 43995.002090 -1.408992 1.089917 0.444101
 44000.002090 -1.523199 0.476531 0.396837
 44005.002090 -1.499809 2.949509 -0.174550
 44010.002090 -0.998846 -0.317526 -0.386999
 44015.002091 -1.724527 2.338043 0.136618
 44020.002091 -0.829021 2.846821 -0.429395
 44025.002091 -1.799403 -0.124907 0.307460
 44030.002091 -2.369653 3.063959 -0.291050
 44035.002092 -2.507759 2.462950 0.526543
 44040.002092 -2.415945 2.148058 0.134398
 44045.002092 -1.755080 2.537483 0.155934
 44050.002092 -1.163799 1.253667 -0.234940
 44055.002093 0.767909 -0.620001 -0.411641
 44060.002093 -1.349352 -0.626009 -0.132821
 44065.002093 -1.861162 2.544402 -0.213907
 44070.002093 -2.482601 2.569172 0.323070
 44075.002093 -1.733336 2.643696 -0.239249
 44080.002094 -1.009090 0.590085 -0.047986
 44085.002094 -1.904582 -3.099593 0.463850
 44090.002094 -1.825643 0.604949 0.218621
 44095.002094 -2.813601 -2.930404 -0.125667
 44100.002095 -1.965692 2.260171 -0.143924
 44105.002095 0.556814 -0.286291 0.269812
 44110.002095 0.500622 -1.755301 0.541978
 44115.002095 -1.010254 0.158961 0.197525
 44120.002096 -1.719703 1.521333 -0.051019
 44125.002096 -2.381863 2.112944 -0.092093
 44130.002096 -1.019860 1.145517 -0.166723
 44135.002096 -1.691691 2.337809 0.488698
 44140.002097 -2.548358 2.375508 -0.251876
 44145.002097 -0.874545 0.950871 -0.071523
 44150.002097 -2.619139 1.747409 0.022407
 44155.002097 -1.703329 0.190989 0.296028
 44160.002097 -2.169521 2.631026 -0.219321
 44165.002098 -1.547073 -0.722637 0.545185
 44170.002098 -1.452180 1.117857 0.469497
 44175.002098 -2.064978 1.698571 -0.290954
 44180.002098 -1.306796 1.556347 0.098868
 44185.002099 -2.489993 1.641564 0.268920
 44190.002099 -1.667541 -0.298326 -0.695209
 44195.002099 -1.936244 2.338819 -0.031035
 44200.002099 -1.151146 3.062888 -0.458931
 44205.002100 -1.852838 1.723566 0.128849
 44210.002100 -0.820908 2.518620 -0.668433
 44215.002100 -2.115172 2.216607 0.177784
 44220.002100 -1.884512 0.771567 -0.050329
 44225.002101 -0.734300 0.193097 -0.608482
 44230.002101 -1.746403 2.154233 -0.091261
 44235.002101 -2.204388 2.625210 0.073351
 44240.002101 -1.229498 1.892343 -0.555835
 44245.002102 -2.099253 1.261221 -0.303954
 44250.002102 -2.642424 2.658739 0.122934
 44255.002102 -1.428750 1.196548 0.148088
 44260.002102 -1.855603 1.849933 -0.294888
 44265.002102 -1.457131 0.020480 -0.251693
 44270.002103 -2.549627 1.203109 0.029305
 44275.002103 -1.992278 2.721575 -0.066303
 44280.002103 -2.299246 -2.856357 -0.027318
 44285.002103 -2.226106 0.543970 0.430301
 44290.002104 -2.403253 2.911573 -0.139447
 44295.002104 -1.666728 2.392690 -0.579895
 44300.002104 -2.482319 2.218361 0.327966
 44305.002104 -1.312037 0.320037 0.011802
 44310.002105 -1.704040 1.101574 0.394505
 44315.002105 -2.795976 1.309666 0.064129
 44320.002105 -2.185537 0.936024 0.235712
 44325.002105 -1.710234 1.596405 -0.111160
 44330.002106 -1.089095 2.482791 -0.327258
 44335.002106 -2.871308 -3.094473 0.374427
 44340.002106 -1.566342 1.754711 -0.276101
 44345.002106 -1.373418 1.670607 0.123094
 44350.002107 -1.442169 0.421528 0.158495
 44355.002107 -2.380208 -0.080070 -0.008694
 44360.002107 -1.135851 2.285095 -0.211394
 44365.002107 -1.487449 0.284392 -0.027213
 44370.002107 -1.572952 1.062983 -0.022312
 44375.002108 -1.132383 1.137737 0.066727
 44380.002108 -1.540821 2.099925 -0.551592
 44385.002108 -2.493043 1.918834 -0.076919
 44390.002108 -1.295121 0.685230 -0.167364
 44395.002109 -1.522503 0.908411 -0.001488
 44400.002109 -1.964121 -2.380838 0.188507
 44405.002109 -2.387393 0.698512 0.757320
 44410.002109 -1.720322 2.919954 0.358576
 44415.002110 -1.549495 2.139984 0.193017
 44420.002110 -2.461930 -0.317031 -0.059937
 44425.002110 0.539478 1.245741 0.055171
 44430.002110 1.240238 -1.847753 -0.042087
 44435.002111 1.035957 -0.777140 0.288399
 44440.002111 1.113423 -1.022756 -0.084501
 44445.002111 0.874885 -1.551454 0.447752
 44450.002111 0.713173 -1.457738 -0.175386
 44455.002111 1.193769 -1.202412 0.428967
 44460.002112 -1.743919 3.002794 -0.098603
 44465.002112 -1.103999 0.553974 -0.100784
 44470.002112 -2.009107 -0.401837 0.303789
 44475.002112 -0.865330 1.255736 -0.398919
 44480.002113 -1.221364 0.872349 -0.250532
 44485.002113 -1.639824 0.322990 0.549923
 44490.002113 -1.455866 0.029550 0.180762
 44495.002113 -2.884342 -0.687722 -0.075947
 44500.002114 -2.175042 1.887594 -0.468337
 44505.002114 -2.675829 2.443855 0.469152
 44510.002114 -2.581337 0.895443 0.133681
 44515.002114 -1.657172 1.444917 -0.354829
 44520.002115 -1.683355 2.321887 -0.189395
 44525.002115 -1.464064 2.273590 -0.082315
 44530.002115 0.910137 -0.314317 0.344464
 44535.002115 0.833773 -0.375032 0.219689
 44540.002116 1.090126 0.325873 -0.097184
 44545.002116 1.162143 -1.331404 -0.245465
 44550.002116 1.221331 -1.014460 0.519173
 44555.002116 -2.063238 2.813346 -0.057605
 44560.002116 -1.949337 1.518052 0.299603
 44565.002117 -1.832436 0.316613 -0.321221
 44570.002117 -2.182800 2.554749 0.354891
 44575.002117 -2.821139 1.924563 0.017488
 44580.002117 -2.288646 2.984616 -0.267624
 44585.002118 2.977323 2.956044 0.236545
 44590.002118 -1.296662 1.471648 -0.263273
 44595.002118 -2.690883 1.844742 -0.142213
 44600.002118 -1.359103 1.926776 -0.160814
 44605.002119 -1.540275 2.653838 -0.285728
 44610.002119 -2.418326 2.848927 -0.213029
 44615.002119 -1.640346 2.141888 -0.310611
 44620.002119 -1.149834 1.927127 -0.070627
 44625.002120 -2.411753 1.718661 0.059554
 44630.002120 1.381065 -0.375622 -0.418071
 44635.002120 -1.474167 0.478113 -0.227109
 44640.002120 -2.797840 2.230031 0.387054
 44645.002121 -0.933850 1.982716 -0.707494
 44650.002121 1.261959 -0.314524 -0.174583
 44655.002121 0.866754 -0.252229 -0.276219
 44660.002121 1.264961 -1.012783 -0.386216
 44665.002121 0.929921 -0.349626 0.441522
 44670.002122 1.192535 -0.891946 -0.308868
 44675.002122 -1.567358 -1.653602 0.081049
 44680.002122 -2.168452 -3.089407 -0.431601
 44685.002122 -2.474842 2.346933 -0.079752
 44690.002123 -2.648612 3.038795 -0.238869
 44695.002123 0.763524 0.157122 -0.227878
 44700.002123 0.739320 -0.584735 0.315693
 44705.002123 0.713524 -2.003192 0.157075
 44710.002124 0.803414 -0.559653 0.431065
 44715.002124 1.153236 -0.714274 0.025373
 44720.002124 0.995494 0.095366 0.082381
 44725.002124 1.260023 -1.049422 -0.215827
 44730.002125 -2.968105 3.091439 0.141428
 44735.002125 -2.055662 1.794665 0.333805
 44740.002125 -1.511296 0.530298 0.088175
 44745.002125 -3.107322 -3.095710 -0.005400
 44750.002126 -1.457984 3.071392 0.120160
 44755.002126 -2.439267 2.922760 0.086630
 44760.002126 -1.948881 2.621167 -0.334124
 44765.002126 -2.707285 3.135552 0.305893
 44770.002126 -2.024699 0.128083 0.193208
 44775.002127 -1.887778 -2.927892 -0.346669
 44780.002127 -2.449039 2.860011 -0.398893
 44785.002127 -1.107056 2.051158 0.083433
 44790.002127 -1.548891 0.486031 -0.019306
 44795.002128 -1.682173 1.492391 -0.206726
 44800.002128 -1.827381 1.919130 0.210238
 44805.002128 -2.821003 -2.930591 0.243661
 44810.002128 1.260374 -1.502149 0.021917
 44815.002129 1.271047 -1.119883 -0.297825
 44820.002129 1.091911 -0.475663 0.060259
 44825.002129 -1.620300 3.026039 0.135249
 44830.002129 -2.167866 2.235540 -0.010477
 44835.002130 -2.708208 -2.615002 -0.052180
 44840.002130 -0.403026 -1.073801 -0.055805
 44845.002130 -2.735128 -2.711436 -0.530435
 44850.002130 -2.596718 2.423008 0.060694
 44855.002130 -1.182913 0.901573 -0.103407
 44860.002131 -2.203454 -3.075193 -0.156357
 44865.002131 -1.139835 0.578469 0.117660
 44870.002131 -1.714248 1.995292 -0.364996
 44875.002131 -2.160320 2.725680 0.167278
 44880.002132 -2.743844 2.775695 0.270298
 44885.002132 -2.019634 2.200129 0.369865
 44890.002132 -2.604281 1.687901 -0.213720
 44895.002132 -1.209076 2.361091 0.105028
 44900.002133 -1.132748 2.386089 0.088697
 44905.002133 -2.733303 2.932283 0.226110
 44910.002133 -2.482196 2.965135 0.211356
 44915.002133 -2.328637 1.843471 0.130601
 44920.002134 -1.411008 0.254780 0.322888
 44925.002134 -2.546700 2.192518 -0.200268
 44930.002134 -1.461852 0.978567 0.207662
 44935.002134 -1.341524 2.229754 -0.310203
 44940.002135 -2.383900 2.882116 -0.430492
 44945.002135 -2.583186 2.792547 0.325051
 44950.002135 -1.040067 2.527444 -0.235784
 44955.002135 -1.087755 1.361538 -0.474222
 44960.002135 -1.560359 2.040985 0.017269
 44965.002136 -1.012056 -0.044375 -0.109038
 44970.002136 -1.475451 1.392294 0.214797
 44975.002136 -2.171569 2.152755 0.390601
 44980.002136 -1.132715 1.850961 -0.816552
 44985.002137 -1.727453 2.985067 -0.343780
 44990.002137 -2.481115 2.556499 -0.011780
 44995.002137 -0.954221 2.250549 -0.978731
 45000.002137 -2.353815 1.829706 0.475549
 45005.002138 -2.368373 2.671103 -0.384070
 45010.002138 -3.014218 2.651918 0.085246
 45015.002138 -2.133047 1.873970 -0.418654
 45020.002138 -0.786360 -0.485246 -0.142239
 45025.002139 -1.836148 2.723131 -0.432739
 45030.002139 -2.002840 2.915331 -0.329449
 45035.002139 -1.674193 2.280272 -0.382068
 45040.002139 -2.612868 2.157896 0.048490
 45045.002140 -2.079671 2.480450 -0.493776
 45050.002140 -1.767874 2.938780 -0.211751
 45055.002140 -1.228248 2.412726 -0.291815
 45060.002140 -2.834558 3.090099 -0.245139
 45065.002140 -1.850685 2.934086 0.424759
 45070.002141 -2.438176 2.318915 -0.248549
 45075.002141 -2.553788 2.857611 -0.041511
 45080.002141 -1.167739 1.811748 -0.480394
 45085.002141 -1.248046 1.337896 -0.061486
 45090.002142 -1.542359 0.736047 0.210293
 45095.002142 -1.121249 0.390332 -0.243245
 45100.002142 1.299930 0.383721 -0.118458
 45105.002142 -0.846268 -0.502152 0.877217
 45110.002143 -1.290347 1.340426 0.115894
 45115.002143 -1.806384 2.130007 -0.326317
 45120.002143 -1.961258 1.890907 0.310920
 45125.002143 -2.447094 2.313751 0.133187
 45130.002144 -2.697475 -2.970089 0.103362
 45135.002144 -2.279298 2.362796 0.208813
 45140.002144 -0.920698 2.188206 -0.454235
 45145.002144 -1.672900 2.850370 -0.055587
 45150.002145 -2.108136 1.795821 0.317942
 45155.002145 -1.041445 2.371613 -0.519144
 45160.002145 -2.407866 2.410314 -0.405108
 45165.002145 -1.282886 -0.046991 0.464063
 45170.002145 -2.041602 2.877435 0.387708
 45175.002146 -2.578810 2.839860 0.093927
 45180.002146 -2.588876 2.473932 0.134585
 45185.002146 -2.541601 2.927394 -0.111026
 45190.002146 -1.621826 1.780398 -0.047102
 45195.002147 -2.348565 2.923433 -0.066227
 45200.002147 -2.457545 1.448055 0.176067
 45205.002147 -1.686485 0.910487 0.489263
