#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 87135.004139 -1.647954 0.949325 0.081676
 87140.004139 -1.202313 0.973115 -0.047897
 87145.004139 -1.295751 1.157907 -0.087896
 87150.004139 -1.431334 0.613749 0.236705
 87155.004140 -1.474906 1.549558 0.178453
 87160.004140 -2.047320 1.682437 0.440771
 87165.004140 -2.709125 2.784198 0.136560
 87170.004140 -2.843082 2.862167 0.227637
 87175.004141 -2.272994 2.457285 0.035783
 87180.004141 -1.285862 2.590171 -0.142053
 87185.004141 -1.401391 1.626175 0.055611
 87190.004141 -1.534909 2.056244 0.129779
 87195.004142 -1.714530 1.121390 0.019719
 87200.004142 -1.311899 0.818320 -0.081778
 87205.004142 -1.472510 0.608285 0.495525
 87210.004142 -1.774784 1.502850 0.452851
 87215.004142 -1.648467 2.493859 0.071377
 87220.004143 -1.375138 1.017043 0.024252
 87225.004143 -1.165935 1.201061 -0.030666
 87230.004143 -1.112101 1.252575 -0.273189
 87235.004143 -1.342195 0.675155 0.042634
 87240.004144 -1.542133 0.675011 0.287174
 87245.004144 -1.409381 0.967907 0.141977
 87250.004144 -2.869099 2.721060 0.134652
 87255.004144 -1.503085 0.926714 0.252813
 87260.004145 -2.557469 2.360324 0.128466
 87265.004145 -2.527527 2.521165 -0.247376
 87270.004145 -2.798097 3.080695 0.101388
 87275.004145 -1.185868 0.409742 0.105617
 87280.004146 -1.329829 0.689830 -0.206012
 87285.004146 -1.498003 0.774168 0.258258
 87290.004146 -1.297312 1.040340 -0.012204
 87295.004146 -1.423774 1.696394 -0.061524
 87300.004147 -1.204285 2.150624 -0.254813
 87305.004147 -1.567250 1.329856 -0.040248
 87310.004147 -1.282546 -0.092129 -0.162938
 87315.004147 -1.517160 1.560378 -0.009419
 87320.004147 -2.386809 2.197766 0.197589
 87325.004148 -1.483081 1.135517 0.154092
 87330.004148 -1.318210 2.149944 -0.261095
 87335.004148 -1.133715 0.602164 0.031689
 87340.004148 -1.331338 1.136208 -0.148138
 87345.004149 -1.432730 1.221223 0.284355
 87350.004149 -2.705581 1.983495 -0.123778
 87355.004149 -1.273346 1.233618 -0.077232
 87360.004149 -1.506628 1.267748 0.246765
 87365.004150 -1.549207 0.575118 0.395423
 87370.004150 -1.170289 1.209826 0.029508
 87375.004150 -1.100377 0.574461 0.185835
 87380.004150 -2.274300 2.547197 0.349735
 87385.004151 -1.334393 2.446398 -0.194043
 87390.004151 -1.673849 1.162972 -0.059930
 87395.004151 1.248256 -0.613902 -0.016793
 87400.004151 1.128501 -0.102466 -0.489329
 87405.004152 1.079120 -0.991619 -0.055295
 87410.004152 1.045022 -0.828478 0.236355
 87415.004152 -2.331139 3.049127 -0.083521
 87420.004152 -1.364645 0.355428 0.120694
 87425.004152 -1.566306 1.345868 0.172272
 87430.004153 -1.442236 1.080460 -0.053427
 87435.004153 -2.352837 3.002488 -0.236604
 87440.004153 -1.716155 2.614239 -0.150963
 87445.004153 -1.449610 1.335792 0.239305
 87450.004154 -1.316514 0.666566 0.205177
 87455.004154 -1.410352 1.149188 -0.143242
 87460.004154 -1.363069 0.904942 0.107300
 87465.004154 -2.482850 2.726115 -0.489305
 87470.004155 -2.523554 2.414784 0.048530
 87475.004155 -2.404805 2.342196 0.086526
 87480.004155 -2.490594 2.745086 0.267091
 87485.004155 -2.508510 2.747816 0.090809
 87490.004156 -2.571389 2.576826 -0.250271
 87495.004156 -2.372755 2.373760 -0.274652
 87500.004156 -2.130621 2.985481 -0.175838
 87505.004156 -2.503968 2.899693 0.155612
 87510.004157 -1.401197 0.702892 0.179098
 87515.004157 -1.272909 1.153396 0.017004
 87520.004157 -2.671440 2.949913 0.101286
 87525.004157 -2.413639 2.632588 -0.251739
 87530.004157 -1.618781 2.601558 -0.264668
 87535.004158 -1.996610 2.666822 -0.036162
 87540.004158 -2.659053 3.014370 0.091665
 87545.004158 -2.097675 2.607766 0.002194
 87550.004158 -2.406710 1.955491 -0.010760
 87555.004159 -1.443399 1.206118 0.220194
 87560.004159 -2.065193 2.841258 -0.261675
 87565.004159 -2.446330 2.777730 -0.094919
 87570.004159 -2.319270 2.664359 0.318582
 87575.004160 -1.641031 2.178138 -0.082131
 87580.004160 -1.234432 0.816501 -0.101101
 87585.004160 -1.269563 0.954219 0.064253
 87590.004160 -0.993366 1.635991 -0.160981
 87595.004161 -2.810904 2.821806 0.437887
 87600.004161 -2.601012 2.641163 -0.319546
 87605.004161 -1.331863 1.348122 0.076926
 87610.004161 -2.328927 2.650926 -0.261196
 87615.004161 -1.313002 0.716444 -0.030248
 87620.004162 -1.210295 0.426969 0.136011
 87625.004162 -1.439835 2.531003 -0.469290
 87630.004162 -1.902880 0.425069 0.311617
 87635.004162 -1.311683 1.083550 -0.102437
 87640.004163 -1.052183 0.798295 -0.249446
 87645.004163 -1.660804 0.825413 0.158185
 87650.004163 -1.685213 0.818483 0.355256
 87655.004163 -2.616726 2.393301 0.045623
 87660.004164 -1.284214 1.181381 -0.050783
 87665.004164 -1.473764 0.999810 0.080058
 87670.004164 -2.638810 1.174469 0.148789
 87675.004164 -1.558739 1.012927 0.193611
 87680.004165 -1.616766 1.010844 0.253898
 87685.004165 -1.428760 0.786063 0.028241
 87690.004165 -0.965954 0.331762 0.040967
 87695.004165 -1.120900 1.993572 -0.109914
 87700.004166 -2.016175 2.418792 -0.147936
 87705.004166 -2.612547 3.110184 -0.021954
 87710.004166 -2.423463 2.961437 0.012254
 87715.004166 -1.457401 0.735260 0.035843
 87720.004166 -1.621797 1.141819 0.407937
 87725.004167 -1.409706 1.259806 0.241762
 87730.004167 -1.443033 2.133970 -0.104329
 87735.004167 -1.449733 1.582933 0.019452
 87740.004167 -2.653259 2.719095 -0.303584
 87745.004168 -1.327411 1.504680 0.131343
 87750.004168 -2.181386 2.798125 0.163723
 87755.004168 -1.412377 0.521304 0.077501
 87760.004168 -1.299174 0.848467 -0.013441
 87765.004169 -1.713501 1.220348 0.347669
 87770.004169 -1.516959 1.362618 0.385487
 87775.004169 -1.276754 0.805834 0.154069
 87780.004169 -1.242116 1.075911 0.049775
 87785.004170 -1.202735 1.332543 -0.290196
 87790.004170 -1.106117 0.624119 -0.198006
 87795.004170 -1.231237 0.653588 0.066172
 87800.004170 -1.572677 1.663240 0.076180
 87805.004171 -1.451907 1.136273 0.219615
 87810.004171 -2.774553 2.926538 -0.097219
 87815.004171 -1.501627 0.359573 -0.008232
 87820.004171 -1.277376 1.501004 -0.025717
 87825.004171 -1.579156 1.421143 -0.169269
 87830.004172 -1.281866 0.392150 0.080635
 87835.004172 -1.491810 1.974641 -0.085491
 87840.004172 -2.202498 2.729540 -0.045638
 87845.004172 -2.543384 2.844279 -0.181379
 87850.004173 -1.237550 1.980436 0.073386
 87855.004173 -2.324678 2.477845 -0.296310
 87860.004173 -2.502149 2.931892 -0.149535
 87865.004173 -2.448482 2.955097 -0.092154
 87870.004174 -1.445156 2.299612 -0.453504
 87875.004174 -1.519075 1.088734 0.273546
 87880.004174 -1.466146 2.667304 -0.397543
 87885.004174 -2.344245 2.958789 -0.088725
 87890.004175 -2.743843 3.025820 -0.152002
 87895.004175 -1.533011 1.146346 -0.089781
 87900.004175 -1.276428 1.019682 -0.004649
 87905.004175 -1.469952 0.743668 0.082696
 87910.004176 -1.480297 0.435441 0.225121
 87915.004176 -1.603840 1.434930 0.080318
 87920.004176 -1.133885 1.581677 -0.379837
 87925.004176 -1.285525 1.141659 -0.147341
 87930.004176 -2.592593 2.680124 0.018900
 87935.004177 -1.700797 1.554638 0.103817
 87940.004177 -1.722075 2.628991 -0.085308
 87945.004177 -2.665603 2.607458 -0.065234
 87950.004177 -2.628354 2.225491 -0.040367
 87955.004178 -1.507515 0.366780 0.382423
 87960.004178 -1.583416 1.502700 0.057151
 87965.004178 -1.666361 0.606541 -0.001753
 87970.004178 -1.753969 2.637831 -0.136848
 87975.004179 -1.594704 -0.638479 0.131482
 87980.004179 -1.274658 0.644036 -0.036984
 87985.004179 -1.290022 0.626003 -0.190963
 87990.004179 -1.485055 1.087226 0.193453
 87995.004180 -1.410686 1.590202 -0.158544
 88000.004180 -2.761448 3.040659 0.329582
 88005.004180 -2.513672 2.792058 0.015842
 88010.004180 -2.033463 3.029174 -0.336007
 88015.004180 -2.425380 3.110735 -0.213499
 88020.004181 -2.721341 2.654982 0.128257
 88025.004181 -2.545193 2.758883 -0.208767
 88030.004181 -2.625589 2.625638 0.148167
 88035.004181 -2.629579 2.437093 0.167972
 88040.004182 -2.563872 3.032920 -0.030152
 88045.004182 -2.347061 2.823295 0.144059
 88050.004182 -1.201465 0.451804 0.215965
 88055.004182 -1.943421 2.214941 -0.021287
 88060.004183 -2.689928 2.708998 0.148975
 88065.004183 -1.543597 0.709073 0.078086
 88070.004183 -1.412271 1.239921 -0.244597
 88075.004183 -1.185858 1.746342 -0.335916
 88080.004184 -1.572141 0.709248 0.078150
 88085.004184 -1.335909 1.314799 -0.018002
 88090.004184 -1.383826 1.884597 -0.163631
 88095.004184 -1.372462 2.664443 -0.033301
 88100.004185 -1.402584 1.105826 0.004580
 88105.004185 -1.539545 0.229013 0.057631
 88110.004185 -2.466070 1.943632 0.399594
 88115.004185 -2.760937 2.918165 -0.005857
 88120.004185 -2.744257 2.295149 0.088042
 88125.004186 -1.391837 1.488363 -0.137160
 88130.004186 -1.781265 1.528012 -0.098547
 88135.004186 -1.318985 1.589929 0.056151
 88140.004186 -1.262714 0.861353 -0.072044
 88145.004187 -1.295020 0.926598 0.054739
 88150.004187 -1.431801 1.070577 0.113485
 88155.004187 -1.132342 0.581742 0.051120
 88160.004187 -1.206820 0.877889 0.166173
 88165.004188 -1.556483 0.942639 0.282745
 88170.004188 -2.275845 2.450082 0.180943
 88175.004188 -2.707303 2.536856 0.081525
 88180.004188 -2.132967 2.925561 -0.006828
 88185.004189 -1.694258 0.920401 0.188669
 88190.004189 -1.619677 0.999525 -0.219987
 88195.004189 -1.863040 2.040166 0.187693
 88200.004189 -2.373675 3.136826 -0.332838
 88205.004190 -1.619121 2.475777 -0.057615
 88210.004190 -1.401565 1.198227 -0.016916
 88215.004190 -1.310563 0.912457 -0.120039
 88220.004190 -2.692771 2.758360 -0.096653
 88225.004190 -2.610956 2.740340 -0.162602
 88230.004191 -2.406458 2.605827 -0.248556
 88235.004191 -1.812622 0.352703 0.387472
 88240.004191 -2.334756 2.721590 -0.235038
 88245.004191 -1.404853 1.163075 -0.177478
 88250.004192 -1.229410 1.543853 0.158712
 88255.004192 -1.686303 1.330822 0.143795
 88260.004192 -1.917527 2.261022 -0.030503
 88265.004192 -1.980304 2.579034 0.149156
 88270.004193 -1.363940 1.341634 0.129261
 88275.004193 -1.450702 2.667322 -0.352081
 88280.004193 -2.334390 3.028784 -0.200370
 88285.004193 -1.090032 1.820907 -0.132418
 88290.004194 -2.312327 2.909737 -0.384165
 88295.004194 -1.247800 0.664889 0.412520
 88300.004194 -1.132186 1.219131 -0.037312
 88305.004194 -1.348492 1.203530 -0.016094
 88310.004194 -1.127780 1.136829 0.029847
 88315.004195 -1.388894 1.589662 0.088740
 88320.004195 -1.377445 1.304408 -0.326513
 88325.004195 -1.503540 1.261775 -0.088358
 88330.004195 -1.854542 2.324061 -0.196853
 88335.004196 -1.279841 0.670377 0.059860
 88340.004196 -1.413639 0.361026 -0.085974
 88345.004196 -2.132856 2.832316 -0.060580
 88350.004196 -2.592950 2.732148 -0.046523
 88355.004197 -2.629091 2.642056 -0.109025
 88360.004197 -2.766714 2.589308 0.006778
 88365.004197 -2.569380 2.589383 -0.050029
 88370.004197 -2.634385 2.759885 -0.100980
 88375.004198 -2.707395 -3.013367 0.135668
 88380.004198 -1.299801 0.467875 0.089374
 88385.004198 -1.611134 0.407797 0.096271
 88390.004198 -2.827701 2.993778 -0.310393
 88395.004199 -2.665151 3.094367 -0.052602
 88400.004199 -2.694271 2.317903 -0.249258
 88405.004199 -2.784966 2.476643 0.150474
 88410.004199 -2.106022 -2.930895 0.050688
 88415.004199 -2.054235 2.623752 -0.287678
 88420.004200 -1.650000 1.082817 0.197135
 88425.004200 -1.367193 0.854440 0.136309
 88430.004200 -1.411489 0.803794 -0.004073
 88435.004200 -2.580489 -3.065745 -0.047489
 88440.004201 -1.439483 1.161705 0.021878
 88445.004201 -1.424482 2.389363 -0.178497
 88450.004201 -2.674551 2.673303 0.273858
 88455.004201 -1.659770 1.400778 -0.028002
 88460.004202 -1.199296 1.900505 -0.183044
 88465.004202 -2.171747 2.685270 0.033794
 88470.004202 -2.782582 2.629728 0.129407
 88475.004202 -2.024558 2.559220 0.098969
 88480.004203 -1.475654 0.798723 0.063407
 88485.004203 -1.485788 0.910429 -0.216405
 88490.004203 -1.226346 0.278963 -0.110467
 88495.004203 -1.964438 2.356884 0.166248
 88500.004204 -2.738579 2.432249 0.069091
 88505.004204 -1.356765 1.186544 0.018950
 88510.004204 -1.926212 2.788396 -0.107934
 88515.004204 -2.552858 2.752127 -0.312124
 88520.004204 -1.066376 1.753663 -0.279523
 88525.004205 -1.621848 0.912264 0.300718
 88530.004205 -1.459188 2.120681 -0.345860
 88535.004205 -2.690187 2.922947 -0.034257
 88540.004205 -1.503805 0.539028 -0.057409
 88545.004206 -1.834629 2.387031 -0.173300
 88550.004206 -2.879749 -2.839373 -0.082192
 88555.004206 -1.321628 0.942737 -0.201629
 88560.004206 -2.579873 2.702384 -0.004705
 88565.004207 -2.195596 2.542512 -0.171642
 88570.004207 -1.638659 2.545801 -0.028955
 88575.004207 -2.649783 2.943927 0.198248
 88580.004207 -2.459819 2.719766 0.038927
 88585.004208 -2.361830 2.618419 0.117654
 88590.004208 -2.614438 2.795632 -0.089759
 88595.004208 -1.927862 2.480435 -0.211770
 88600.004208 -2.521287 2.688429 -0.130776
 88605.004209 -2.810134 2.406015 0.178363
 88610.004209 -2.395414 2.720667 -0.058069
 88615.004209 -1.470579 2.547556 -0.145296
 88620.004209 -1.394447 1.811816 -0.167284
 88625.004209 -1.450921 1.027843 0.013191
 88630.004210 -1.411056 0.425805 0.247032
 88635.004210 -1.281987 1.369469 0.263807
 88640.004210 -1.219019 0.792037 -0.203115
 88645.004210 -1.445894 0.652485 0.134107
 88650.004211 -2.867135 3.058604 0.168027
 88655.004211 -2.666159 2.994916 -0.170123
 88660.004211 -1.399796 2.182150 0.014523
 88665.004211 -2.597124 2.788912 -0.077291
 88670.004212 -2.053188 2.122151 0.174373
 88675.004212 -2.735380 2.753716 -0.277301
 88680.004212 -1.183676 0.645084 -0.101867
 88685.004212 -1.510720 0.675720 0.180324
 88690.004213 -2.663096 2.461535 0.112740
 88695.004213 -1.337113 2.441058 -0.203404
 88700.004213 -1.479097 -3.010128 -0.301274
 88705.004213 -1.930942 1.772915 0.072486
 88710.004213 -2.711117 2.788286 0.071273
 88715.004214 -1.066333 -0.063912 0.269559
 88720.004214 -2.493715 2.808924 -0.171508
 88725.004214 -2.248593 2.422891 0.082798
 88730.004214 -2.612707 2.544429 0.280793
 88735.004215 -2.308799 2.791643 0.163401
 88740.004215 -2.388178 2.919406 -0.153574
 88745.004215 -2.508812 2.976616 -0.086274
 88750.004215 -2.541472 2.868631 -0.283925
 88755.004216 -2.597198 2.729551 0.048758
 88760.004216 -2.598655 2.724817 -0.017297
 88765.004216 -1.727543 0.599113 0.229206
 88770.004216 -1.654496 0.996234 0.324997
 88775.004217 -1.979796 2.302783 -0.143188
 88780.004217 -1.928064 2.846327 -0.037535
 88785.004217 -1.689839 2.761821 0.127905
 88790.004217 -1.257461 1.302302 -0.031768
 88795.004218 -1.567248 2.429131 -0.527590
 88800.004218 -1.520592 1.134315 0.373157
 88805.004218 -1.781197 0.904412 0.502090
 88810.004218 -1.087218 1.090533 -0.047529
 88815.004218 -1.577414 1.408631 -0.009857
 88820.004219 -1.389443 1.078333 0.175458
 88825.004219 -1.432982 1.018579 0.015549
 88830.004219 -1.190750 0.664498 0.150515
 88835.004219 -1.146719 0.064558 -0.088870
 88840.004220 -1.553435 1.395631 0.267955
 88845.004220 -2.327288 2.418210 0.117045
 88850.004220 -2.553527 2.928106 -0.060863
 88855.004220 -2.674195 -3.086593 -0.045613
 88860.004221 -2.755705 2.923205 0.245675
 88865.004221 -2.126626 2.742314 -0.123185
 88870.004221 -2.041032 2.612255 0.008811
 88875.004221 -1.333873 0.823244 0.102157
 88880.004222 -1.346264 2.602393 -0.153747
 88885.004222 -1.412834 1.135732 0.200607
 88890.004222 -1.354206 1.543384 -0.531806
 88895.004222 -2.330336 2.477899 0.085457
 88900.004223 -2.468245 2.679714 -0.213632
 88905.004223 -2.401145 2.311132 -0.335688
 88910.004223 -1.492857 1.160102 0.192164
 88915.004223 -1.249359 0.733142 0.099169
 88920.004223 -2.430698 2.703685 0.074724
 88925.004224 -2.434142 2.951217 -0.069677
 88930.004224 -2.632124 2.491180 0.195240
 88935.004224 -2.688026 2.579302 0.236153
 88940.004224 -2.443853 2.908606 -0.226748
 88945.004225 -3.026564 3.017902 0.227141
 88950.004225 -2.535871 2.360499 -0.063333
 88955.004225 -2.295763 2.352468 0.051318
 88960.004225 -1.937984 2.809498 -0.135900
 88965.004226 -1.307658 2.141671 -0.111050
 88970.004226 -1.430359 1.158545 -0.105563
 88975.004226 -1.538001 2.222869 -0.167509
 88980.004226 -2.692437 2.766825 -0.207754
 88985.004227 -2.694517 2.787658 0.064717
 88990.004227 -2.711598 2.604802 0.029388
 88995.004227 -2.013042 1.519321 0.323567
 89000.004227 -1.463706 0.948417 0.362842
 89005.004228 -0.890118 0.877868 -0.260993
 89010.004228 -1.308579 1.404872 0.091643
 89015.004228 -1.730211 1.273818 -0.214023
 89020.004228 -1.444683 1.215973 0.093634
 89025.004228 -1.412975 0.766111 -0.090849
 89030.004229 -2.737554 2.995995 -0.020465
 89035.004229 -1.390290 0.352261 0.423380
 89040.004229 -1.498675 1.732658 -0.073028
 89045.004229 -2.208852 3.011097 -0.048792
 89050.004230 -1.267656 1.932410 0.043609
 89055.004230 -2.310505 2.141961 0.026096
 89060.004230 -1.485906 1.034028 0.336868
 89065.004230 -1.501910 1.091593 0.215026
 89070.004231 -1.423468 1.272684 -0.173722
 89075.004231 -1.407523 0.878129 0.048713
 89080.004231 -1.632517 0.856750 0.101913
 89085.004231 -1.268674 0.753594 -0.075591
 89090.004232 -1.559293 1.743259 0.135046
 89095.004232 -1.354023 0.781075 -0.252338
 89100.004232 -2.628970 2.559760 -0.308635
 89105.004232 -2.932343 2.709718 -0.367152
 89110.004232 -2.763053 -3.038188 -0.310482
 89115.004233 -2.422126 2.010862 -0.001108
 89120.004233 -2.666137 3.127973 0.302547
 89125.004233 -1.190588 1.698698 -0.075822
 89130.004233 -1.337988 1.527643 -0.124311
 89135.004234 -2.635637 2.373481 -0.110924
 89140.004234 -1.567438 2.078978 0.262164
 89145.004234 -2.409596 2.610342 0.019413
 89150.004234 -2.260263 2.783087 -0.188015
 89155.004235 -2.590656 2.708784 0.002427
 89160.004235 -2.466225 2.917828 -0.146579
 89165.004235 -2.526576 2.684990 -0.175954
 89170.004235 -2.623890 2.868683 -0.035965
 89175.004236 -1.497491 2.192669 -0.007525
 89180.004236 -2.482549 2.608691 -0.040956
 89185.004236 -2.606877 2.993145 -0.115689
 89190.004236 -1.169782 0.594323 0.112937
 89195.004237 -1.361669 1.039475 0.034401
 89200.004237 -1.437865 0.983273 -0.168833
 89205.004237 -1.260057 0.469255 -0.082224
 89210.004237 -2.034721 2.310182 0.064498
 89215.004237 -2.076434 2.468210 -0.297528
 89220.004238 -1.165188 1.883540 0.188029
 89225.004238 -2.868324 2.976260 0.033014
 89230.004238 -1.797331 0.860543 0.275644
 89235.004238 -1.544693 0.931480 0.220275
 89240.004239 -1.421519 0.969815 0.018561
 89245.004239 -1.691969 1.431174 -0.245035
 89250.004239 -1.563248 2.599915 -0.130209
 89255.004239 -1.558800 1.975294 -0.013293
 89260.004240 -1.583057 0.769301 -0.077639
 89265.004240 -1.507884 1.518156 0.109517
 89270.004240 -1.519392 1.949083 0.079464
 89275.004240 -1.125951 0.000989 0.313600
 89280.004241 -1.430788 2.184332 -0.100882
 89285.004241 -2.710222 2.916858 -0.092473
 89290.004241 -1.241710 -0.382392 -0.139473
 89295.004241 -1.684184 2.613920 -0.002263
 89300.004242 -1.284125 0.778981 0.238960
 89305.004242 -1.273583 0.984649 -0.043878
 89310.004242 -1.301017 0.596229 0.000740
 89315.004242 -1.249860 1.078368 0.033035
 89320.004242 -1.175402 0.457310 0.303224
 89325.004243 -1.779545 1.236855 0.019129
 89330.004243 -2.673307 2.718342 0.006128
 89335.004243 -2.193477 2.707501 -0.124230
 89340.004243 -1.387806 2.297024 -0.032373
 89345.004244 -2.692385 -3.129334 0.043908
 89350.004244 -2.179858 2.581444 -0.045209
 89355.004244 -2.500504 2.946516 -0.261468
 89360.004244 -2.419625 2.751899 -0.097285
 89365.004245 -1.368626 1.527918 -0.008063
 89370.004245 -1.880570 2.237797 -0.085918
 89375.004245 -1.490864 1.033902 0.223522
 89380.004245 -1.393887 0.901968 0.134207
 89385.004246 -1.449617 1.606162 0.075056
 89390.004246 -2.158808 2.031933 0.044557
 89395.004246 -2.445393 -2.850829 -0.320934
 89400.004246 -2.715614 2.197977 0.108455
 89405.004247 -1.531550 0.792408 0.077087
 89410.004247 -1.193099 1.427695 -0.178144
 89415.004247 -1.304538 1.379871 -0.033114
 89420.004247 -2.013736 2.988184 -0.262217
 89425.004247 -1.340710 2.200691 -0.060758
 89430.004248 -1.527778 0.791018 0.000514
 89435.004248 -1.541213 0.593672 0.229107
 89440.004248 -1.104077 0.751535 0.055906
 89445.004248 -1.983465 2.568768 -0.185999
 89450.004249 -2.614251 3.090232 -0.560130
 89455.004249 -1.680757 1.138499 -0.254350
 89460.004249 -1.230455 1.708766 -0.152746
 89465.004249 -1.893026 2.673526 -0.066514
 89470.004250 -2.512781 2.722864 0.147312
 89475.004250 -2.726591 2.834619 -0.211968
 89480.004250 -1.705859 1.631583 0.378218
 89485.004250 -1.476739 1.200087 0.185640
 89490.004251 -1.306458 0.565320 0.148189
 89495.004251 -2.243793 2.583414 0.152904
 89500.004251 -1.374909 1.251216 -0.012330
 89505.004251 -1.293101 1.066801 0.129931
 89510.004251 -1.574751 1.186216 0.172608
 89515.004252 -1.255268 0.770995 0.169793
 89520.004252 -1.216672 1.318064 -0.104683
 89525.004252 -1.544551 2.609738 -0.225674
 89530.004252 -1.624732 2.549249 -0.156585
 89535.004253 -1.643155 2.711964 -0.421669
 89540.004253 -2.582978 2.844956 0.067613
 89545.004253 -2.223231 2.976204 -0.105478
 89550.004253 -2.209623 1.538262 -0.187237
 89555.004254 -1.670565 1.162232 0.061480
 89560.004254 -1.401828 1.143140 -0.010753
 89565.004254 -1.410171 0.725542 0.264706
 89570.004254 -1.331471 0.536749 0.237834
 89575.004255 -1.401956 1.647824 -0.021710
 89580.004255 -1.194401 1.217732 -0.116466
 89585.004255 -1.700502 0.943304 -0.076506
 89590.004255 -1.510065 1.325122 0.248627
 89595.004256 -1.712052 0.948035 0.386916
 89600.004256 -2.074815 2.424900 -0.022673
 89605.004256 -2.414490 2.491099 0.151692
 89610.004256 -1.540309 1.420767 0.405823
 89615.004256 -2.478431 2.887560 -0.063317
 89620.004257 -2.168460 2.772506 -0.135017
 89625.004257 -2.351754 2.174994 0.002773
 89630.004257 -1.458085 0.639536 0.394055
 89635.004257 -1.539815 0.242429 0.285814
 89640.004258 -2.583916 2.577158 0.052788
 89645.004258 -1.520516 0.858187 0.295019
 89650.004258 -1.647119 2.390158 -0.146294
 89655.004258 -1.924164 2.462752 -0.048147
 89660.004259 -2.157408 2.556418 -0.158160
 89665.004259 -1.686794 0.808015 0.299260
 89670.004259 -2.194366 2.579837 -0.126606
 89675.004259 -1.781632 2.591570 -0.180684
 89680.004260 -2.299019 2.568556 0.222297
 89685.004260 -2.629743 2.637729 -0.061739
 89690.004260 -1.347078 0.472201 0.008943
 89695.004260 -2.641356 2.645416 -0.163452
 89700.004261 -2.609750 2.607286 -0.035946
 89705.004261 -2.346622 2.838817 0.239833
 89710.004261 -1.833673 0.798715 0.466827
 89715.004261 -2.726572 2.988018 -0.108537
 89720.004261 -2.775159 2.896297 0.137348
 89725.004262 -1.386992 2.436068 0.012565
 89730.004262 -1.524684 1.328046 -0.127093
 89735.004262 0.984398 -0.587034 -0.024579
 89740.004262 0.983790 -1.218566 0.193097
 89745.004263 1.030840 -0.290591 0.058542
 89750.004263 0.779543 -0.562353 0.244945
 89755.004263 -2.667275 2.434531 -0.044982
 89760.004263 -1.313369 0.741676 -0.069444
 89765.004264 -2.008972 2.740812 -0.031875
 89770.004264 -2.324540 2.538893 0.135357
 89775.004264 -2.587188 2.878376 0.133320
 89780.004264 -2.337201 2.844968 -0.043165
 89785.004265 -2.604868 3.010662 0.124706
 89790.004265 -2.761040 2.866296 -0.152327
 89795.004265 -2.346564 2.530299 0.282665
 89800.004265 -1.624283 -0.629015 -0.080627
 89805.004266 -1.381001 0.514700 0.051977
 89810.004266 -1.271451 0.943176 0.063546
 89815.004266 -2.724602 2.963873 0.007233
 89820.004266 -2.721521 2.634577 0.286994
 89825.004266 -2.285350 2.865930 -0.047226
 89830.004267 -1.671938 2.194431 0.278678
 89835.004267 -1.545235 1.270121 -0.089803
 89840.004267 -1.411165 1.331080 -0.160039
 89845.004267 -1.347793 0.998545 -0.067957
 89850.004268 -1.475524 2.658535 -0.070652
 89855.004268 -2.585044 2.739932 -0.099722
 89860.004268 -1.102882 0.430768 0.264442
 89865.004268 -2.052260 2.058468 0.138149
 89870.004269 -2.518704 2.955147 0.050950
 89875.004269 -1.879253 2.591185 0.005290
 89880.004269 -2.804613 3.068908 -0.112054
 89885.004269 -2.406446 2.533990 0.074092
 89890.004270 -1.372112 1.403928 -0.103829
 89895.004270 -3.008404 3.018013 0.135696
 89900.004270 -2.298609 -3.093085 -0.199531
 89905.004270 -2.259188 2.240176 0.179780
 89910.004270 -1.983962 2.133271 0.051131
 89915.004271 -1.538055 0.950759 0.083353
 89920.004271 -1.241180 0.134291 0.056844
 89925.004271 -1.856875 1.691770 -0.290357
 89930.004271 -2.868875 -3.125242 0.169560
 89935.004272 -1.327900 0.951281 -0.175489
 89940.004272 -1.453081 1.110994 0.099973
 89945.004272 -2.567931 3.101073 -0.077128
 89950.004272 -1.370486 0.962486 -0.137876
 89955.004273 -1.263603 0.782513 0.076890
 89960.004273 -1.229567 1.272899 -0.330914
 89965.004273 -2.359125 2.677807 -0.109992
 89970.004273 -1.144438 0.297687 0.219409
 89975.004274 -1.421706 1.654543 -0.013503
 89980.004274 -1.636446 0.696948 0.249828
 89985.004274 -1.372889 1.163579 0.019263
 89990.004274 -1.404838 0.689817 -0.083088
 89995.004275 -1.609785 2.389688 -0.053999
 90000.004275 -1.195129 1.956775 0.131679
 90005.004275 -2.214548 2.891567 0.071097
 90010.004275 -2.358540 2.848506 0.046435
 90015.004275 -2.466576 2.628237 -0.039014
 90020.004276 -1.490627 0.993614 -0.207078
 90025.004276 -1.392285 0.972069 0.061047
 90030.004276 -1.432551 1.095213 -0.053272
 90035.004276 -1.272048 0.808946 -0.024661
 90040.004277 -1.575429 1.225869 0.201692
 90045.004277 -1.358289 1.494814 -0.085575
 90050.004277 -1.111007 1.897977 0.023588
 90055.004277 -2.697657 2.799377 -0.024267
 90060.004278 -1.341709 0.362994 0.062335
 90065.004278 -2.236917 2.975926 0.084653
 90070.004278 -1.428229 0.169791 0.042936
 90075.004278 -1.598648 0.846679 0.266060
 90080.004279 -1.519801 2.294960 0.072402
 90085.004279 -1.364395 1.604046 -0.035611
