#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 50460.002397 -1.230111 1.169066 0.018896
 50470.002397 -1.300821 0.441660 0.015493
 50480.002398 -1.324683 0.697291 0.084091
 50490.002398 -2.761370 3.092399 -0.064563
 50500.002399 -1.026894 2.228375 -0.390641
 50510.002399 -1.626628 -0.265179 0.320531
 50520.002400 -2.744421 -3.024780 0.499360
 50530.002400 -3.009733 2.472181 0.295906
 50540.002401 -1.637716 0.679553 0.075391
 50550.002401 -1.500454 0.517329 0.225895
 50560.002401 -1.208551 -0.091831 0.098118
 50570.002402 -2.342081 2.958716 0.273032
 50580.002402 -2.383281 3.069884 -0.246431
 50590.002403 -1.617659 0.297046 0.222718
 50600.002403 -2.434072 2.454663 0.496073
 50610.002404 -1.732633 2.085179 0.016086
 50620.002404 -2.246702 2.288593 0.113680
 50630.002405 -1.381830 1.469084 -0.072597
 50640.002405 -2.459609 2.738456 -0.192738
 50650.002406 -1.301415 0.311290 0.302076
 50660.002406 -1.025430 1.984236 -0.166637
 50670.002407 -1.826925 2.702160 0.020046
 50680.002407 -2.361881 -3.012574 -0.460019
 50690.002408 -1.892653 2.704384 -0.273376
 50700.002408 -2.703149 2.890270 -0.054687
 50710.002409 1.213543 -0.298248 -0.341614
 50720.002409 -2.291662 -2.656834 -0.567740
 50730.002410 -2.935231 -2.769409 -0.452892
 50740.002410 -2.743180 2.520041 -0.245758
 50750.002410 -3.054862 2.719737 -0.027572
 50760.002411 -2.206526 0.833125 0.410170
 50770.002411 -1.578229 1.307942 0.326413
 50780.002412 -1.655983 2.470982 -0.323703
 50790.002412 -2.064671 0.027867 0.387298
 50800.002413 -2.569080 2.449343 0.222493
 50810.002413 -2.540410 2.693321 0.240504
 50820.002414 -2.135568 -2.763371 0.121791
 50830.002414 -1.266474 1.025366 0.123845
 50840.002415 -1.109050 0.519134 0.156031
 50850.002415 3.121774 3.021512 0.233554
 50860.002416 -2.476078 2.426511 -0.234947
 50870.002416 -2.320995 2.244729 -0.188397
 50880.002417 -1.410038 2.161063 0.201582
 50890.002417 -2.852650 -3.135189 0.023966
 50900.002418 -0.993856 1.247718 -0.074045
 50910.002418 -2.734948 0.578956 0.057361
 50920.002419 1.175721 -1.162806 -0.006743
 50930.002419 1.101759 -1.060723 0.155624
 50940.002420 0.880768 -0.712696 -0.176184
 50950.002420 1.153852 -0.988627 -0.225124
 50960.002420 0.758776 -0.895739 0.505364
 50970.002421 1.086462 -0.399905 -0.111060
 50980.002421 0.624849 -1.682552 0.402711
 50990.002422 0.900305 -0.565580 0.237125
 51000.002422 0.883372 -0.795856 0.180163
 51010.002423 0.970443 -0.466601 -0.203310
 51020.002423 1.254697 -1.356753 -0.011512
 51030.002424 1.104975 -0.347069 0.236143
 51040.002424 -1.249667 0.586466 0.016689
 51050.002425 -2.522391 1.855304 0.001417
 51060.002425 -2.536063 2.508257 0.104286
 51070.002426 -1.602795 1.093208 -0.047508
 51080.002426 -2.378655 3.064080 -0.289485
 51090.002427 -1.750676 0.642051 0.075095
 51100.002427 -1.466680 2.845568 -0.350604
 51110.002428 -2.295211 2.500665 -0.116294
 51120.002428 -1.358694 1.216162 -0.494700
 51130.002429 -1.212992 1.458231 0.454945
 51140.002429 -2.682530 0.604031 0.035221
 51150.002429 -1.810588 0.663461 0.412678
 51160.002430 -1.051665 -0.740665 0.029972
 51170.002430 -2.455018 2.499329 0.010318
 51180.002431 -1.270595 2.240463 0.081909
 51190.002431 -2.810335 2.669186 0.274939
 51200.002432 -2.308223 2.274885 -0.005492
 51210.002432 -1.211714 0.534192 -0.113539
 51220.002433 -2.100093 2.714042 -0.199848
 51230.002433 -1.687791 3.003772 -0.051415
 51240.002434 -2.200774 2.700950 -0.308039
 51250.002434 -1.594401 2.807350 -0.417510
 51260.002435 -1.553926 1.299006 -0.219439
 51270.002435 -1.468687 1.412766 -0.071577
 51280.002436 -1.609449 1.087622 0.183496
 51290.002436 -1.943617 1.537279 0.183552
 51300.002437 -1.672446 1.840836 0.305393
 51310.002437 -1.711642 2.424362 -0.117545
 51320.002438 -1.129267 2.257773 -0.101714
 51330.002438 -1.043033 2.632266 -0.317632
 51340.002439 -1.580701 0.778095 -0.222454
 51350.002439 -2.730906 1.987373 0.285774
 51360.002439 -2.511242 2.903427 -0.236093
 51370.002440 -2.045555 -2.868819 -0.294435
 51380.002440 -2.502240 2.680471 0.060545
 51390.002441 -1.934419 1.124223 0.295019
 51400.002441 -2.245739 1.449310 0.352295
 51410.002442 -2.520774 2.289091 0.296291
 51420.002442 -2.323567 2.643723 -0.197866
 51430.002443 -1.148832 1.774399 -0.357811
 51440.002443 -1.140050 1.342271 -0.239367
 51450.002444 -1.654369 2.601350 -0.134517
 51460.002444 -1.704115 2.302010 -0.193457
 51470.002445 -2.805182 2.499666 -0.172215
 51480.002445 -2.159993 2.465855 0.079041
 51490.002446 -1.920868 2.725134 -0.283519
 51500.002446 -2.700170 0.717972 -0.178156
 51510.002447 -1.927861 2.643618 0.102542
 51520.002447 -2.684726 2.894679 -0.252242
 51530.002448 -1.804496 1.127423 0.440510
 51540.002448 -2.309258 2.406195 -0.280580
 51550.002448 -2.374363 2.192301 0.209625
 51560.002449 -1.491720 1.164929 0.297857
 51570.002449 -1.873312 0.612745 0.423505
 51580.002450 -1.725640 0.612180 -0.385033
 51590.002450 -1.581531 -0.311508 0.253320
 51600.002451 -1.734508 0.964436 -0.016116
 51610.002451 -1.501712 -0.005038 -0.100207
 51620.002452 -1.769107 2.199003 0.076410
 51630.002452 -1.592486 1.294848 0.119842
 51640.002453 -2.173482 2.184813 0.197366
 51650.002453 -2.223037 2.478446 0.203625
 51660.002454 -1.463703 1.319430 0.357306
 51670.002454 -2.593563 3.113910 -0.073040
 51680.002455 -1.201634 2.912980 -0.138601
 51690.002455 -2.626453 2.746840 -0.092636
 51700.002456 -1.529402 0.244421 0.151039
 51710.002456 -1.582901 0.366643 0.475055
 51720.002457 -1.274098 1.803737 -0.242837
 51730.002457 -2.183460 2.079994 -0.251880
 51740.002458 -1.947520 2.200928 0.237779
 51750.002458 -1.137826 2.592031 -0.337918
 51760.002458 -2.731799 3.016510 0.235054
 51770.002459 -1.304935 0.769905 0.117554
 51780.002459 -1.584870 0.531756 0.293527
 51790.002460 -2.782373 -3.118627 0.131977
 51800.002460 -2.767301 -3.006214 0.023828
 51810.002461 -2.600842 2.747867 0.868650
 51820.002461 -2.311989 2.538462 -0.556106
 51830.002462 -1.518129 1.589093 -0.074654
 51840.002462 -2.322903 2.683398 0.471128
 51850.002463 -1.115632 2.683427 0.065935
 51860.002463 -1.801857 0.703931 0.536421
 51870.002464 -2.665708 -3.053331 0.030938
 51880.002464 -1.491874 2.462684 -0.335773
 51890.002465 -2.727086 2.537665 -0.067181
 51900.002465 -2.102305 0.639675 0.135368
 51910.002466 -2.715468 2.984073 -0.175182
 51920.002466 -2.611201 1.807174 0.055544
 51930.002467 -2.289743 2.739421 -0.055012
 51940.002467 -0.958060 1.501297 -0.561290
 51950.002467 -2.702418 -2.754551 -0.273593
 51960.002468 -2.594938 2.863135 -0.117148
 51970.002468 -1.312801 1.036489 -0.232012
 51980.002469 -1.804613 0.574933 0.206989
 51990.002469 -1.286560 0.095089 0.111540
 52000.002470 -2.787205 2.726425 -0.196975
 52010.002470 -2.496651 2.798388 -0.574671
 52020.002471 -1.140419 1.380386 0.170179
 52030.002471 -1.415199 1.211298 -0.065026
 52040.002472 -2.703197 2.670339 -0.339942
 52050.002472 -1.524029 1.607173 0.283215
 52060.002473 -1.428432 -0.000785 0.185432
 52070.002473 -2.349926 3.000055 -0.403368
 52080.002474 -2.502661 2.789364 0.342438
 52090.002474 -1.904176 2.481862 -0.151363
 52100.002475 -2.217745 -2.709721 0.088602
 52110.002475 -1.194309 -0.131945 -0.005898
 52120.002476 -2.501973 2.698192 -0.152855
 52130.002476 -2.413726 -2.909560 -0.142658
 52140.002477 -2.009508 2.497226 -0.356108
 52150.002477 -1.645799 2.772560 -0.357565
 52160.002477 -1.834402 1.127121 0.352995
 52170.002478 -1.414120 -0.030409 0.002115
 52180.002478 -1.286375 2.597163 -0.108390
 52190.002479 -1.185964 -0.182050 0.104006
 52200.002479 -1.139251 1.076473 0.064773
 52210.002480 -0.804501 -0.522445 -0.607132
 52220.002480 -1.248172 1.435074 -0.168584
 52230.002481 -1.673321 0.108823 0.092413
 52240.002481 -2.751207 1.804304 0.176373
 52250.002482 -1.245130 0.739140 -0.089287
 52260.002482 -1.652258 2.026880 0.101058
 52270.002483 -1.885711 2.412371 0.132682
 52280.002483 -1.418692 1.374902 0.074134
 52290.002484 -1.060676 1.601014 -0.172574
 52300.002484 -2.222045 1.872144 0.004626
 52310.002485 -2.905842 2.825126 0.073608
 52320.002485 -2.693349 2.376659 0.330290
 52330.002486 -2.000792 0.829497 0.067163
 52340.002486 -1.922379 2.255985 0.149747
 52350.002486 -1.046987 1.649123 0.110291
 52360.002487 -1.637724 0.786695 -0.211317
 52370.002487 -2.327565 2.921236 0.397367
 52380.002488 -1.401553 1.835478 -0.210656
 52390.002488 -1.743025 2.657605 0.091541
 52400.002489 -1.580078 2.882123 -0.117836
 52410.002489 -1.343128 0.869317 -0.006610
 52420.002490 -1.312504 2.393924 -0.447977
 52430.002490 -1.116679 1.789323 -0.058197
 52440.002491 -2.602136 2.676341 0.054902
 52450.002491 -2.887142 3.108557 0.056018
 52460.002492 -1.218292 0.865129 0.237115
 52470.002492 -1.414383 -2.861217 0.165394
 52480.002493 -1.942524 1.761402 0.063010
 52490.002493 -2.254036 2.970658 0.024626
 52500.002494 -2.563067 0.865105 0.079970
 52510.002494 -2.510365 2.638166 -0.058544
 52520.002495 -1.484413 1.985862 -0.161075
 52530.002495 -1.426457 1.135598 -0.054847
 52540.002496 -2.522128 2.045155 0.131821
 52550.002496 -1.555025 1.574282 0.062167
 52560.002496 -2.349447 2.674178 -0.337096
 52570.002497 -1.911205 2.482483 0.225826
 52580.002497 -2.542102 2.821496 -0.019392
 52590.002498 -2.761372 2.587231 0.068017
 52600.002498 -1.375449 1.584465 -0.010522
 52610.002499 -2.892061 2.934803 0.040157
 52620.002499 -1.376776 -0.196410 0.034773
 52630.002500 -1.416309 1.519543 -0.625925
 52640.002500 -2.581548 -3.110161 -0.379965
 52650.002501 -2.231803 2.423012 -0.058835
 52660.002501 -1.640150 1.306572 -0.015971
 52670.002502 -1.485711 0.380614 0.393166
 52680.002502 -1.549475 0.355775 0.306923
 52690.002503 -1.980841 2.700190 -0.341936
 52700.002503 -1.786927 0.084088 0.061337
 52710.002504 -0.896539 2.334596 0.006433
 52720.002504 -2.017945 2.188104 0.438798
 52730.002505 -2.726099 -2.924840 0.135129
 52740.002505 -2.395311 2.429224 -0.139148
 52750.002505 -2.476463 0.527536 0.003659
 52760.002506 -2.417105 1.843365 -0.134563
 52770.002506 -1.462755 1.601176 -0.133633
 52780.002507 0.839796 -1.466036 0.129415
 52790.002507 1.107293 -1.028579 0.047459
 52800.002508 0.723090 -0.357509 0.228892
 52810.002508 -1.698720 1.379870 0.331572
 52820.002509 -1.308347 2.296853 -0.132998
 52830.002509 -2.564961 2.004404 -0.038642
 52840.002510 -1.479173 1.238991 0.465668
 52850.002510 -2.620872 -2.955138 -0.057252
 52860.002511 -2.334390 3.016787 0.329505
 52870.002511 -2.097366 2.097978 -0.136967
 52880.002512 -2.240047 2.682910 0.012920
 52890.002512 -1.357903 2.465711 -0.323501
 52900.002513 -2.075695 2.833404 -0.117216
 52910.002513 -1.758007 2.853796 -0.272019
 52920.002514 1.117366 -0.699489 -0.641293
 52930.002514 1.082153 -1.058945 0.116445
 52940.002515 -2.554783 -3.100313 0.164887
 52950.002515 -2.538586 2.648406 0.163829
 52960.002515 -2.686725 2.335486 -0.083472
 52970.002516 -1.099422 1.330968 -0.025652
 52980.002516 -1.181888 1.220904 0.083534
 52990.002517 -2.542120 2.518305 0.532454
 53000.002517 -1.111988 2.447187 0.172443
 53010.002518 -2.323618 2.556324 0.109578
 53020.002518 -1.506615 0.445935 0.180349
 53030.002519 -2.143090 3.091579 0.137049
 53040.002519 -1.638120 1.968615 0.058269
 53050.002520 -1.517432 2.475723 -0.196025
 53060.002520 1.148801 -0.836648 -0.473324
 53070.002521 0.991328 -0.177529 -0.135237
 53080.002521 -2.384981 2.394437 -0.093628
 53090.002522 -2.601293 2.609645 0.557235
 53100.002522 -2.477053 2.307734 -0.165596
 53110.002523 -1.255336 0.329385 -0.091896
 53120.002523 -1.368459 2.897205 -0.399370
 53130.002524 -2.644813 2.652875 -0.004775
 53140.002524 -1.364157 0.736018 0.160216
 53150.002524 -1.544565 1.546165 -0.351304
 53160.002525 -1.644698 0.543808 0.241910
 53170.002525 -1.554269 -0.069398 0.348730
 53180.002526 -1.319222 2.863279 -0.105083
 53190.002526 -0.866128 2.425776 -0.504650
 53200.002527 -2.601186 2.712334 -0.013095
 53210.002527 -1.629991 1.677378 0.343286
 53220.002528 -2.244435 2.730870 0.181544
 53230.002528 -1.221276 2.198261 -0.437292
 53240.002529 -1.197103 0.015397 0.081086
 53250.002529 -2.167679 2.099952 0.302375
 53260.002530 -2.314192 2.098842 0.155899
 53270.002530 -1.215208 0.798380 -0.064576
 53280.002531 -2.288970 2.816894 0.599264
 53290.002531 -1.214971 1.091860 -0.234574
 53300.002532 -2.193834 -3.062571 -0.177137
 53310.002532 -1.889842 2.793949 -0.085452
 53320.002533 -2.274038 2.551813 0.019122
 53330.002533 -1.314028 2.425229 -0.003291
 53340.002534 -1.268213 1.535115 -0.220882
 53350.002534 -1.397875 2.013594 -0.240694
 53360.002534 -2.603912 -2.998229 -0.071285
 53370.002535 -1.515756 1.403748 0.148608
 53380.002535 -0.981729 1.227993 0.033956
 53390.002536 -1.266081 0.656860 -0.162012
 53400.002536 -2.662395 2.924038 -0.019018
 53410.002537 -1.458312 2.029987 -0.120447
 53420.002537 -1.670213 2.953254 -0.031314
 53430.002538 1.151749 -0.666483 -0.093216
 53440.002538 1.197819 -0.809639 0.237672
 53450.002539 0.999855 -0.801393 0.073135
 53460.002539 -1.650404 0.291764 0.695796
 53470.002540 -2.210912 2.555054 -0.142095
 53480.002540 -2.798665 2.376719 0.096786
 53490.002541 -1.857015 2.551809 0.059517
 53500.002541 1.048069 -0.604944 0.056651
 53510.002542 0.715107 0.123078 0.238917
 53520.002542 0.696394 -0.275322 -0.370269
 53530.002543 1.092610 -1.216506 0.066130
 53540.002543 -2.499768 1.894462 -0.073847
 53550.002543 -1.469270 0.782684 0.216224
 53560.002544 -0.880987 0.055420 0.161215
 53570.002544 -1.533800 -2.930801 -0.793327
 53580.002545 -1.467882 0.900077 0.130442
 53590.002545 -2.502291 2.970399 -0.245277
 53600.002546 -2.696544 3.055418 -0.002242
 53610.002546 -1.855665 2.298217 -0.040896
 53620.002547 -0.882683 1.331498 -0.545996
 53630.002547 -2.387354 2.687130 -0.182200
 53640.002548 -1.661334 1.263024 -0.224632
 53650.002548 -2.418783 2.915691 0.208139
 53660.002549 -0.860135 -0.428178 -0.309022
 53670.002549 -2.115756 1.727923 -0.534795
 53680.002550 -1.965799 0.924844 -0.042673
 53690.002550 -2.049538 2.887910 0.176635
 53700.002551 -1.514069 0.923481 0.090136
 53710.002551 -1.034256 -0.633919 0.097084
 53720.002552 -2.257804 2.271838 0.143442
 53730.002552 -1.131505 1.695208 -0.048018
 53740.002553 -2.860333 2.650840 -0.203682
 53750.002553 -1.610253 1.531732 -0.414103
 53760.002553 -1.869455 2.958533 -0.234004
 53770.002554 -2.777534 2.780802 -0.032117
 53780.002554 1.019702 -0.992621 0.315887
 53790.002555 0.939080 -0.087977 0.013224
 53800.002555 -2.149797 -2.970852 0.056088
 53810.002556 -1.096340 1.204667 -0.087065
 53820.002556 -2.397175 0.499485 -0.124859
 53830.002557 -1.648915 0.624691 0.010465
 53840.002557 -1.820004 2.170111 0.443072
 53850.002558 -2.347920 2.819398 -0.127466
 53860.002558 -1.824877 2.685428 -0.222179
 53870.002559 -1.171857 0.804985 -0.062428
 53880.002559 -1.573031 0.843627 0.344478
 53890.002560 -1.279903 3.018028 -0.067535
 53900.002560 -1.455152 0.652406 -0.118071
 53910.002561 -2.413095 2.599358 0.213117
 53920.002561 -1.706527 0.685298 0.392401
 53930.002562 -1.545241 2.525459 -0.172761
 53940.002562 -1.661055 2.713366 0.055494
 53950.002562 -1.139644 -0.307360 0.182281
 53960.002563 -1.634249 0.804960 0.000994
 53970.002563 -1.305115 0.460400 0.435786
 53980.002564 -2.743443 2.949534 0.031666
 53990.002564 -1.525652 -0.882143 0.085267
 54000.002565 -1.150640 1.198482 -0.062101
 54010.002565 -1.515142 3.012479 -0.019829
 54020.002566 -2.993050 2.792623 0.168759
 54030.002566 -2.509816 2.845413 -0.321499
 54040.002567 -1.364240 2.766139 -0.341685
 54050.002567 -1.436487 0.752894 -0.032593
 54060.002568 -1.855877 2.615348 0.290474
 54070.002568 -1.172121 1.414467 -0.182632
 54080.002569 -1.683465 2.056018 -0.205778
 54090.002569 -2.908986 2.796541 -0.206301
 54100.002570 -2.413515 2.539421 -0.032577
 54110.002570 -1.501315 1.376130 -0.008675
 54120.002571 -1.481635 2.688062 0.002185
 54130.002571 -1.616636 2.120755 0.043767
 54140.002572 -1.813603 1.772202 0.200897
 54150.002572 -1.227858 1.632892 -0.185678
 54160.002572 -1.176550 1.763975 0.206568
 54170.002573 -1.502805 0.732562 0.251277
 54180.002573 -2.529611 1.614919 0.085762
 54190.002574 -1.366497 1.243863 -0.016175
 54200.002574 1.214953 -0.858995 0.289200
 54210.002575 1.155597 -1.194823 -0.170744
 54220.002575 1.514444 -1.029678 0.215615
 54230.002576 -3.020278 3.089297 -0.063879
 54240.002576 -1.492823 1.089991 -0.116081
 54250.002577 -2.273288 2.413785 -0.407350
 54260.002577 -1.820076 2.914864 -0.077825
 54270.002578 -0.926051 -0.041663 -0.316017
 54280.002578 -1.545836 1.517555 0.099603
 54290.002579 -2.095026 2.690921 0.011034
 54300.002579 -2.256634 2.926850 0.410409
 54310.002580 -2.720389 2.507828 0.093822
 54320.002580 -1.736761 1.221235 0.173589
 54330.002581 -1.895143 -3.045525 -0.354653
 54340.002581 -2.355850 2.656122 -0.310797
 54350.002581 -2.346301 3.042113 -0.236638
 54360.002582 -1.591583 1.454837 -0.019788
 54370.002582 -1.446967 2.512905 -0.230134
 54380.002583 -1.417651 2.267583 0.141364
 54390.002583 -2.492843 2.950431 -0.168811
 54400.002584 -1.226131 -0.168804 -0.272692
 54410.002584 -2.473226 -2.876800 0.177736
 54420.002585 1.201213 -1.381254 -0.163313
 54430.002585 0.764853 -0.338958 0.575135
 54440.002586 -1.354145 0.705016 -0.080197
 54450.002586 1.362383 -0.621111 0.138031
 54460.002587 0.744734 -1.182325 0.353616
 54470.002587 0.871543 0.124366 -0.279904
 54480.002588 0.655735 -0.200813 0.135169
 54490.002588 1.254105 -0.904442 0.032521
 54500.002589 0.999981 -0.900811 0.069528
 54510.002589 0.764778 0.115909 -0.221078
 54520.002590 -2.373306 2.587073 -0.348722
 54530.002590 -1.648978 2.733108 0.006574
 54540.002591 -1.839199 2.393434 -0.010160
 54550.002591 -0.963482 -0.523527 0.545821
 54560.002591 -1.569622 2.405885 0.245439
 54570.002592 -1.709035 2.584008 -0.068513
 54580.002592 -2.945457 2.179362 0.424499
 54590.002593 -1.266552 1.960206 -0.325981
 54600.002593 -1.490221 -0.252121 2.928620
 54610.002594 -2.467712 0.812298 3.134412
 54620.002594 -1.753090 1.402144 0.020824
 54630.002595 -1.319047 0.610754 -0.128023
 54640.002595 -1.623902 1.010697 0.326887
 54650.002596 -1.777858 1.138444 0.588072
 54660.002596 -1.841036 2.999322 -0.338227
 54670.002597 -1.580974 1.574117 0.143460
 54680.002597 -1.334955 2.610742 -0.309857
 54690.002598 -1.438562 1.449973 -0.064508
 54700.002598 -1.600986 1.376334 -0.071926
 54710.002599 -1.052460 0.974220 -0.407734
 54720.002599 -1.017340 1.551283 -0.440101
 54730.002600 -2.309386 2.498069 0.119934
 54740.002600 -1.255200 1.430623 -0.256477
 54750.002600 -2.380405 2.233364 -0.005379
 54760.002601 -1.939144 2.992344 -0.245711
 54770.002601 -2.564170 2.593098 0.102263
 54780.002602 -2.310797 2.498828 -0.065848
 54790.002602 -2.563469 2.056422 0.155540
 54800.002603 -1.371284 0.217986 0.101336
 54810.002603 -2.652107 2.439320 0.498925
 54820.002604 -2.523940 2.702409 -0.125371
 54830.002604 -2.729202 2.946384 0.175049
 54840.002605 -2.586943 2.178104 -0.099854
 54850.002605 -1.568658 1.296776 -0.185239
 54860.002606 -2.366229 3.016375 -0.341836
 54870.002606 -1.354699 1.816053 -0.539356
 54880.002607 -1.130838 -0.397043 0.111716
 54890.002607 -2.390908 2.562694 0.032617
 54900.002608 -1.628221 0.805687 0.331042
 54910.002608 -1.420678 1.325770 -0.005617
 54920.002609 -1.569657 1.603288 -0.191472
 54930.002609 -2.752209 2.347369 -0.123348
 54940.002610 0.729788 0.658359 -0.341427
 54950.002610 1.166942 -1.410659 0.149902
 54960.002610 1.230400 -0.273555 -0.331078
 54970.002611 0.960005 -1.107134 0.209371
 54980.002611 0.885607 -0.069411 0.198568
 54990.002612 0.716063 -0.949990 0.023177
 55000.002612 1.148006 -0.879761 0.202179
 55010.002613 0.939543 -0.450225 0.623410
 55020.002613 0.914983 -1.038221 0.218209
 55030.002614 1.058944 -1.125238 0.188412
 55040.002614 1.303086 -0.870511 -0.057597
 55050.002615 1.000106 -1.066125 0.130018
 55060.002615 0.902884 -0.555159 0.004197
 55070.002616 1.086589 -1.333937 0.066330
 55080.002616 0.753785 -0.073383 0.158116
 55090.002617 0.809339 0.060221 0.007383
 55100.002617 1.044481 -0.409941 0.340595
 55110.002618 0.739758 -0.392223 -0.025194
 55120.002618 1.072671 -0.491531 0.316754
 55130.002619 1.042106 -1.215665 0.405132
 55140.002619 -1.446906 1.022657 -0.288381
 55150.002619 -2.511145 2.779993 0.056251
 55160.002620 -2.724236 2.640586 -0.227979
 55170.002620 -2.313749 2.561993 -0.107674
 55180.002621 -2.157813 2.030964 0.253359
 55190.002621 -1.441292 2.799573 -0.257712
 55200.002622 -1.452311 1.318484 -0.294570
 55210.002622 -1.469413 0.175082 0.138594
 55220.002623 -1.966151 -2.952941 -0.104441
 55230.002623 -1.448652 1.010334 0.147947
 55240.002624 -1.448849 1.733296 -0.202144
 55250.002624 -1.925670 2.767194 -0.033963
 55260.002625 -2.117031 2.624483 0.054557
 55270.002625 -1.528933 1.013432 0.136532
 55280.002626 -1.483607 1.132534 -0.083148
 55290.002626 -2.389151 2.923719 -0.056083
 55300.002627 -1.590677 2.122784 0.278384
 55310.002627 -1.650162 1.233896 -0.265902
 55320.002628 -1.471686 2.698030 0.024450
 55330.002628 -1.157369 -0.072741 0.094490
 55340.002629 -1.432590 1.652046 0.033301
 55350.002629 -2.180238 1.742932 0.160162
 55360.002629 -1.531901 2.736969 -0.079635
 55370.002630 -1.490585 2.018774 -0.449653
 55380.002630 -1.504366 1.979728 -0.195364
 55390.002631 -2.114797 1.833295 -0.016300
 55400.002631 -1.502876 0.926453 -0.129768
 55410.002632 -1.628923 1.088427 0.242559
 55420.002632 -2.898194 2.811944 0.306996
 55430.002633 -2.478692 2.802590 -0.037291
 55440.002633 -1.804782 2.503997 -0.610700
 55450.002634 -1.563351 0.255953 0.027523
 55460.002634 -2.621544 2.862995 0.427789
 55470.002635 -2.598727 2.587327 -0.061119
 55480.002635 -1.287588 1.047846 0.239907
 55490.002636 -2.632658 2.886902 -0.138671
 55500.002636 -2.610341 -3.046860 0.201744
 55510.002637 -2.965866 2.042490 0.119259
 55520.002637 -1.285251 0.897934 0.226229
 55530.002638 -2.353470 3.035176 -0.297184
 55540.002638 -2.092192 1.986813 -0.148543
 55550.002638 -1.332214 1.791505 -0.266082
 55560.002639 -1.819423 0.154097 0.036091
 55570.002639 -1.201165 0.802279 0.113547
 55580.002640 -1.867253 -0.069410 0.387468
 55590.002640 -1.581681 1.686065 -0.204650
 55600.002641 -1.296319 0.916730 -0.037915
 55610.002641 -1.633916 2.614306 -0.241437
 55620.002642 -0.996939 1.431722 -0.243868
 55630.002642 -1.617776 1.070562 0.168148
 55640.002643 -2.708222 2.377969 0.240469
 55650.002643 -2.456210 2.296803 0.027978
 55660.002644 -1.340939 1.412183 -0.027996
 55670.002644 -1.666672 2.410867 0.047143
 55680.002645 -1.815481 2.752598 0.564747
 55690.002645 -1.267937 0.143835 0.179661
 55700.002646 -1.409648 1.347031 -0.029317
 55710.002646 -1.803368 0.528502 0.487647
 55720.002647 -0.821367 -0.531686 0.390963
 55730.002647 -2.426807 2.396085 0.366233
 55740.002648 -2.507233 2.754994 0.094859
 55750.002648 -2.497912 -2.991569 0.343121
 55760.002648 -1.600082 1.588536 -0.369344
 55770.002649 -2.658255 -3.033517 -0.139499
 55780.002649 -2.642747 2.415792 -0.042789
 55790.002650 -1.502801 1.523274 0.230125
 55800.002650 -2.380877 1.560670 -0.042486
 55810.002651 -2.892740 2.519864 0.188548
 55820.002651 -1.363210 1.690570 0.150611
 55830.002652 -2.116325 3.029711 -0.061468
 55840.002652 -1.737978 0.302128 0.374522
 55850.002653 -1.242844 2.401933 0.371950
 55860.002653 -1.932844 2.541495 -0.422909
 55870.002654 -1.863644 2.272781 -0.184281
 55880.002654 -2.495297 -2.882699 0.096311
 55890.002655 -2.554901 3.030891 -0.134744
 55900.002655 -1.762881 2.252786 0.266393
 55910.002656 -2.692514 2.416911 0.222530
 55920.002656 -2.335938 2.259049 0.116292
 55930.002657 -1.289600 1.206925 -0.320243
 55940.002657 -1.331289 0.465149 0.059891
 55950.002657 -2.275056 -3.106876 -0.338712
 55960.002658 -2.233015 2.706553 0.177672
 55970.002658 -2.054904 1.601063 0.125100
 55980.002659 -1.647525 2.599942 -0.293835
 55990.002659 -1.181570 1.936193 -0.284889
 56000.002660 -2.240481 -3.132620 -0.173030
 56010.002660 -0.907480 -0.975091 -0.038289
 56020.002661 -2.593511 2.965878 -0.007040
 56030.002661 -1.902443 2.062003 0.269250
 56040.002662 -1.254465 0.717424 0.146125
 56050.002662 -2.618526 2.615128 0.225489
 56060.002663 -1.590033 2.143567 0.128461
 56070.002663 -1.806842 0.803451 -0.025471
 56080.002664 -1.346478 0.685099 0.063322
 56090.002664 -1.899318 2.095205 -0.022559
 56100.002665 -1.435687 -0.349450 0.504004
 56110.002665 -2.126521 0.505440 0.140085
 56120.002666 -1.237718 1.369642 -0.141112
 56130.002666 -1.143780 2.080663 -0.252140
 56140.002667 -2.740666 2.804710 0.849411
 56150.002667 -2.683738 3.020878 -0.407973
 56160.002667 -1.699146 2.647757 0.075089
 56170.002668 -1.687178 1.332170 0.328920
 56180.002668 -1.462775 1.501777 -0.460148
 56190.002669 -2.923700 -2.951700 -0.198267
 56200.002669 -2.522701 2.126342 0.401785
 56210.002670 -1.280382 0.909942 -0.095400
 56220.002670 -2.667824 2.963412 -0.007783
 56230.002671 -1.938548 2.266923 -0.138087
 56240.002671 -1.046238 0.731231 -0.086793
 56250.002672 -2.521817 2.664711 0.282652
 56260.002672 -1.035387 1.158561 -0.319650
 56270.002673 -2.752314 3.131907 -0.073654
 56280.002673 -2.476730 2.273776 0.325847
 56290.002674 -2.139363 -2.998639 0.221075
 56300.002674 -1.368814 1.356268 0.287302
 56310.002675 -1.317221 -0.417819 0.479326
 56320.002675 -1.621540 2.249271 -0.121765
 56330.002676 -1.145956 1.706721 -0.036995
 56340.002676 -1.527165 1.858960 -0.279334
 56350.002676 -1.716705 1.299416 0.323901
