#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 47995.002280 -1.265757 0.595333 0.122392
 48000.002280 -1.328485 1.663315 -0.170715
 48005.002280 -1.848669 2.803997 -0.035850
 48010.002280 -1.479419 1.327478 0.082428
 48015.002281 -2.672288 2.750759 -0.162135
 48020.002281 -1.975201 2.521111 -0.001871
 48025.002281 -2.113779 2.841947 -0.360162
 48030.002281 -1.913556 2.027972 -0.031951
 48035.002282 -2.859743 2.620178 0.394766
 48040.002282 -2.638448 2.894902 -0.089005
 48045.002282 -2.191790 -2.965349 -0.233238
 48050.002282 -2.903226 3.015144 0.092489
 48055.002282 -1.195499 0.803986 -0.068928
 48060.002283 -1.440104 0.180372 0.010640
 48065.002283 -2.304506 2.877042 -0.142984
 48070.002283 -1.394421 0.144859 0.218677
 48075.002283 -2.522867 2.697475 0.307042
 48080.002284 -2.189476 2.634517 0.294540
 48085.002284 -1.665257 0.768840 0.156066
 48090.002284 -1.069760 0.525997 0.010628
 48095.002284 -1.402444 1.300455 -0.009579
 48100.002285 -1.381395 0.305369 0.137651
 48105.002285 -1.736309 0.769797 0.109174
 48110.002285 -1.285602 0.817192 0.186807
 48115.002285 -1.022077 1.971949 -0.320790
 48120.002286 -1.423397 0.226124 -0.009065
 48125.002286 -2.665279 2.421701 -0.138596
 48130.002286 -1.869108 -2.045509 -0.060328
 48135.002286 -1.265359 0.308797 -0.027747
 48140.002287 -2.136461 2.400127 -0.121535
 48145.002287 -2.377569 2.561754 -0.329516
 48150.002287 -1.852586 -0.001629 0.132688
 48155.002287 -1.849106 0.560686 0.237471
 48160.002287 -1.403834 1.463772 -0.007453
 48165.002288 -1.079805 1.280838 0.181008
 48170.002288 -1.599051 1.179843 0.012712
 48175.002288 -1.626073 1.359246 -0.116147
 48180.002288 -1.561234 1.132961 -0.240440
 48185.002289 -1.270493 2.557792 -0.337053
 48190.002289 -2.296687 2.324347 0.040966
 48195.002289 -2.303689 -3.088361 -0.328650
 48200.002289 -2.221555 2.932001 -0.306733
 48205.002290 -2.270937 3.048056 -0.322211
 48210.002290 -2.374715 2.798737 -0.272894
 48215.002290 -2.752345 2.940343 0.103614
 48220.002290 -2.183018 2.881783 -0.195385
 48225.002291 -1.859728 2.370578 -0.216770
 48230.002291 -1.295771 1.604746 -0.217873
 48235.002291 -1.300965 2.897189 -0.451907
 48240.002291 -2.713508 2.271615 0.071622
 48245.002292 -1.225861 1.506744 -0.017629
 48250.002292 -2.921637 -3.128154 0.033847
 48255.002292 -2.694817 3.128050 0.234290
 48260.002292 -1.293514 0.637671 0.200491
 48265.002292 -1.103895 2.075313 -0.083640
 48270.002293 -2.129954 2.320779 -0.300191
 48275.002293 -2.068769 2.827134 -0.080568
 48280.002293 -2.500608 -3.049535 -0.614357
 48285.002293 -2.827983 2.844300 0.345776
 48290.002294 -2.198543 1.237042 -0.309539
 48295.002294 -2.584675 2.948392 0.139863
 48300.002294 -1.550265 0.643088 0.251204
 48305.002294 -1.645876 0.817630 0.576157
 48310.002295 -1.005489 0.489219 -0.044144
 48315.002295 -1.524310 2.613437 -0.061905
 48320.002295 -1.597891 2.722266 -0.000587
 48325.002295 -1.511686 1.780891 0.243041
 48330.002296 -2.086877 2.947959 -0.296692
 48335.002296 -2.570367 -2.741217 -0.341548
 48340.002296 -1.347400 0.886130 -0.114055
 48345.002296 -1.387494 0.948820 0.077864
 48350.002297 -1.346803 0.705842 0.158270
 48355.002297 -1.321322 1.781074 -0.037857
 48360.002297 -2.796960 2.871997 0.229026
 48365.002297 -2.500050 2.916475 -0.020959
 48370.002297 -2.493708 2.802759 -0.057890
 48375.002298 -1.222874 1.554906 -0.331299
 48380.002298 -2.735960 2.608545 -0.254815
 48385.002298 -1.344656 0.710678 -0.084032
 48390.002298 -1.370900 1.862497 -0.051476
 48395.002299 -1.095636 0.420701 0.035090
 48400.002299 -2.675335 2.674468 0.022563
 48405.002299 -1.514862 2.394708 -0.060771
 48410.002299 -2.456921 2.507485 -0.359684
 48415.002300 -1.391347 0.517741 0.316902
 48420.002300 -1.359799 1.034157 0.221617
 48425.002300 -1.446224 1.033390 0.122305
 48430.002300 -1.121304 1.156622 -0.298905
 48435.002301 -1.217352 0.671470 -0.108717
 48440.002301 -1.470715 1.235907 0.306255
 48445.002301 -2.096467 2.757611 0.029430
 48450.002301 -2.672368 2.591567 -0.075455
 48455.002301 -1.443895 0.703530 -0.153740
 48460.002302 -1.481581 0.332147 -0.131706
 48465.002302 -2.641769 2.847321 0.242184
 48470.002302 -2.345201 2.741289 -0.225840
 48475.002302 -1.416908 2.064892 -0.256608
 48480.002303 -2.810887 2.731303 -0.030508
 48485.002303 -1.172367 1.794086 0.171925
 48490.002303 -2.672627 2.719108 -0.086083
 48495.002303 -1.311693 2.223273 0.003786
 48500.002304 -2.513878 2.716779 -0.004802
 48505.002304 -1.445603 0.126396 0.030075
 48510.002304 -1.723326 0.850236 0.494591
 48515.002304 -1.323490 1.086993 0.143140
 48520.002305 -1.851552 2.552158 0.108125
 48525.002305 -1.321670 1.188413 0.119351
 48530.002305 -1.413989 0.527475 0.027812
 48535.002305 -2.658088 2.614134 0.167352
 48540.002306 -2.647870 2.708898 -0.106681
 48545.002306 -1.401461 2.391254 0.175435
 48550.002306 -1.238294 0.565779 -0.416264
 48555.002306 -2.518874 2.775704 -0.027221
 48560.002306 -1.528064 1.211153 0.304424
 48565.002307 -2.595986 2.883340 -0.090116
 48570.002307 -1.428493 0.183288 0.425994
 48575.002307 -2.014703 0.516272 0.281726
 48580.002307 -1.576966 2.876671 0.049305
 48585.002308 -2.574462 2.513350 -0.096283
 48590.002308 -1.903600 2.666020 -0.194860
 48595.002308 -2.492362 -2.949916 0.065781
 48600.002308 -2.124347 2.510323 0.120016
 48605.002309 -2.274985 2.650774 0.274313
 48610.002309 -0.970056 2.622787 -0.269577
 48615.002309 -2.699352 2.104974 -0.054616
 48620.002309 -1.781767 2.143355 0.220460
 48625.002310 -2.785447 2.445483 0.229669
 48630.002310 -2.841048 2.872755 0.221604
 48635.002310 -2.458964 -3.125355 -0.047645
 48640.002310 -1.461138 0.401782 0.289124
 48645.002311 -2.733866 2.342402 0.225726
 48650.002311 -1.038354 1.019197 -0.314519
 48655.002311 -2.079713 1.372553 0.070824
 48660.002311 -2.421844 2.320456 0.248206
 48665.002311 -1.565066 1.856863 -0.144775
 48670.002312 -1.831289 2.705711 -0.247395
 48675.002312 -1.515277 1.024490 0.085566
 48680.002312 -2.400868 -2.988051 -0.340081
 48685.002312 -1.274629 1.048091 0.037424
 48690.002313 -1.576336 1.827447 -0.213485
 48695.002313 -1.819893 0.496515 0.198623
 48700.002313 -2.257654 2.483313 -0.249869
 48705.002313 -2.253659 2.461658 -0.132377
 48710.002314 -2.113298 2.645766 0.099424
 48715.002314 -1.680717 -0.066160 0.115010
 48720.002314 -2.085046 2.190444 -0.582736
 48725.002314 -2.422646 -3.061545 0.112287
 48730.002315 -1.472512 1.349887 -0.372727
 48735.002315 -1.569424 2.746956 -0.193653
 48740.002315 -1.545384 2.278242 -0.311076
 48745.002315 -1.398581 0.834858 -0.036183
 48750.002316 -1.048969 1.105531 -0.259897
 48755.002316 -1.350442 1.161754 0.058661
 48760.002316 -1.365721 1.817606 -0.086689
 48765.002316 -1.592637 0.555665 0.290498
 48770.002316 -1.539657 1.304189 0.100861
 48775.002317 -1.163791 1.283959 -0.365684
 48780.002317 -2.665711 2.420012 -0.196194
 48785.002317 -1.612037 2.747274 0.021348
 48790.002317 -1.216892 0.961395 0.012462
 48795.002318 -1.623028 2.064100 0.020509
 48800.002318 -2.462768 2.461572 0.024820
 48805.002318 -2.260951 -3.075636 -0.001188
 48810.002318 -2.253154 2.441962 0.068374
 48815.002319 -1.644495 0.722037 0.113175
 48820.002319 -1.611421 1.754751 0.093173
 48825.002319 -2.413481 2.548232 -0.107342
 48830.002319 -1.394314 1.757239 0.111511
 48835.002320 -1.021938 1.019212 0.014786
 48840.002320 -2.627520 2.934504 0.264972
 48845.002320 -2.319016 0.922119 0.344897
 48850.002320 -2.188587 3.014340 -0.288012
 48855.002320 -1.528822 2.409336 -0.114923
 48860.002321 -1.841002 2.764491 -0.118639
 48865.002321 -1.466244 0.102794 0.118352
 48870.002321 -1.404708 1.625958 -0.207971
 48875.002321 -1.178072 0.947164 -0.105854
 48880.002322 -1.311491 1.115893 -0.149819
 48885.002322 -1.385514 1.092612 0.076392
 48890.002322 -1.412325 0.895941 0.225661
 48895.002322 -2.565480 2.901601 -0.135291
 48900.002323 -2.890939 2.454721 -0.052289
 48905.002323 -1.407957 1.128785 0.056456
 48910.002323 -1.209635 0.624566 0.226586
 48915.002323 -2.542693 2.831598 -0.015188
 48920.002324 -1.211655 0.763063 0.368680
 48925.002324 -1.339342 1.291478 -0.107144
 48930.002324 -1.294097 0.804819 0.151709
 48935.002324 -1.420780 0.910422 0.106137
 48940.002325 -2.816508 2.420172 0.181096
 48945.002325 -1.417668 0.759754 0.215570
 48950.002325 -0.994321 1.239828 -0.075515
 48955.002325 -1.149778 1.254399 -0.028827
 48960.002325 -2.035787 2.705164 0.128587
 48965.002326 -1.453993 1.619055 0.154936
 48970.002326 -1.321511 0.949021 0.111011
 48975.002326 -1.322163 2.434688 0.120079
 48980.002326 -2.805853 2.882508 -0.132765
 48985.002327 -2.052766 2.546944 0.129085
 48990.002327 -1.362260 0.913856 0.260630
 48995.002327 -2.602385 2.700914 0.068666
 49000.002327 -2.636802 2.513168 -0.004037
 49005.002328 1.364803 -1.146573 -0.088534
 49010.002328 1.040470 -1.295808 0.109089
 49015.002328 -2.447767 2.720886 0.227619
 49020.002328 -1.255138 1.664618 -0.263313
 49025.002329 -2.352324 2.414935 0.481991
 49030.002329 -1.149920 1.060636 -0.184917
 49035.002329 1.201944 -1.229872 0.117643
 49040.002329 1.335595 -1.284138 -0.078724
 49045.002330 0.875568 -0.780634 -0.024574
 49050.002330 0.816867 -0.080205 -0.065224
 49055.002330 0.913533 -0.789620 0.219184
 49060.002330 0.987218 -0.562254 0.016171
 49065.002330 1.053251 -1.170251 0.073878
 49070.002331 1.049786 -0.845520 0.226924
 49075.002331 1.220914 -0.790316 -0.122547
 49080.002331 0.795635 -0.421999 0.304322
 49085.002331 0.889253 -0.041543 -0.075228
 49090.002332 0.991228 -0.267451 -0.339657
 49095.002332 0.532019 0.114697 0.473599
 49100.002332 0.946536 -0.641756 0.244253
 49105.002332 0.995461 -1.579858 -0.056655
 49110.002333 0.841913 -1.284571 0.121022
 49115.002333 0.996759 -1.625133 0.254943
 49120.002333 1.023360 -1.126805 -0.110640
 49125.002333 0.626185 -0.754392 0.376493
 49130.002334 1.262114 -1.562909 -0.098827
 49135.002334 1.181135 -1.120692 0.001512
 49140.002334 1.066238 -0.424656 -0.132253
 49145.002334 0.955072 -1.155997 0.266602
 49150.002334 1.120541 -1.017902 0.092851
 49155.002335 -1.222151 0.001605 0.100209
 49160.002335 -1.157781 0.850159 0.143896
 49165.002335 -1.034448 0.772592 -0.158062
 49170.002335 -2.179513 2.782773 -0.029935
 49175.002336 -1.345201 1.525919 0.024634
 49180.002336 -2.335960 2.594356 0.173043
 49185.002336 -1.001214 1.569611 -0.227300
 49190.002336 -2.842410 2.783026 0.239882
 49195.002337 1.318727 -1.515875 -0.090036
 49200.002337 1.271433 -0.705773 -0.004013
 49205.002337 0.793991 -0.076821 0.047907
 49210.002337 0.958511 0.001991 0.034256
 49215.002338 1.008440 -0.882874 0.256144
 49220.002338 0.882529 -0.668778 -0.169927
 49225.002338 1.277514 -1.312277 0.118055
 49230.002338 0.685844 -0.252767 0.149874
 49235.002339 1.086106 -0.285021 -0.051697
 49240.002339 1.129140 -1.146049 0.169509
 49245.002339 1.074995 -0.732076 0.329998
 49250.002339 1.219067 -0.442157 -0.370594
 49255.002339 -2.524945 2.926270 -0.173222
 49260.002340 -1.530412 -0.104473 -0.007862
 49265.002340 -1.293745 1.686743 0.200316
 49270.002340 -1.746808 0.977582 0.062428
 49275.002340 -1.285716 1.826867 0.077040
 49280.002341 -1.503087 0.947197 0.201790
 49285.002341 -1.457220 1.087025 -0.076475
 49290.002341 -1.016253 1.685909 -0.076674
 49295.002341 -1.460936 0.654692 0.046146
 49300.002342 -1.364257 2.003873 -0.166221
 49305.002342 -2.157026 2.551658 -0.032735
 49310.002342 -1.862180 2.907745 -0.348688
 49315.002342 -1.448922 1.106211 0.164213
 49320.002343 -2.418146 2.391352 -0.098896
 49325.002343 -2.639452 2.400156 -0.250538
 49330.002343 -1.114544 1.421145 -0.081152
 49335.002343 0.802768 -1.053064 0.191512
 49340.002344 0.950238 -0.222658 -0.145605
 49345.002344 1.003708 -0.977751 -0.347681
 49350.002344 1.197462 -1.428086 0.111110
 49355.002344 1.040211 -0.728110 0.120788
 49360.002344 1.070862 -1.175939 0.212755
 49365.002345 0.961779 -0.080927 -0.242190
 49370.002345 1.108807 -1.015318 0.004107
 49375.002345 0.936846 -1.465335 0.240937
 49380.002345 1.115842 -1.402428 -0.331257
 49385.002346 -1.728394 2.931830 -0.114466
 49390.002346 -1.953680 2.571204 -0.632858
 49395.002346 -1.888837 2.962163 -0.200474
 49400.002346 -1.834213 2.128865 -0.046550
 49405.002347 -2.775797 2.767396 0.448643
 49410.002347 -2.094907 2.843113 -0.165560
 49415.002347 -1.625520 1.860934 -0.224178
 49420.002347 -1.728221 1.351026 -0.033410
 49425.002348 -1.391049 -0.233181 0.261018
 49430.002348 -1.021628 0.117630 -0.039744
 49435.002348 -2.689796 2.978923 -0.111269
 49440.002348 -1.390129 1.365539 0.067691
 49445.002349 -1.468768 1.173522 0.053589
 49450.002349 -2.654315 2.699268 0.289972
 49455.002349 -2.718515 2.984145 0.112881
 49460.002349 -1.271792 1.237916 -0.039267
 49465.002349 -2.564901 2.963007 -0.122539
 49470.002350 -1.489962 0.733264 0.173754
 49475.002350 -1.429182 2.541200 -0.131504
 49480.002350 -2.150690 1.783758 0.323633
 49485.002350 -1.673632 2.437001 -0.161775
 49490.002351 -1.531877 2.315826 0.006646
 49495.002351 -1.435259 0.685054 0.181255
 49500.002351 -1.369986 0.765155 0.073561
 49505.002351 -1.468524 1.649839 0.009620
 49510.002352 -2.589890 2.858134 0.042338
 49515.002352 -2.223821 2.707191 0.089335
 49520.002352 -1.417252 1.504507 0.196741
 49525.002352 -3.127383 2.519995 0.078587
 49530.002353 -1.615777 2.807870 -0.415155
 49535.002353 -2.381798 2.641037 -0.039509
 49540.002353 -2.397619 2.542737 0.214256
 49545.002353 -2.482711 2.818443 -0.224830
 49550.002353 -2.385432 1.974679 -0.026268
 49555.002354 -2.642182 -2.983964 -0.131411
 49560.002354 -2.068518 3.117054 0.089443
 49565.002354 -1.628246 0.818541 0.464150
 49570.002354 -2.171707 2.292158 0.017230
 49575.002355 -2.256981 2.347396 -0.090292
 49580.002355 -2.381950 2.778908 -0.017539
 49585.002355 -1.282720 1.268915 -0.084751
 49590.002355 -1.376802 0.897445 -0.120909
 49595.002356 -1.477279 1.069146 -0.014790
 49600.002356 -1.609976 1.029939 0.128719
 49605.002356 -1.616567 2.912807 -0.170259
 49610.002356 -1.531818 0.890809 -0.077268
 49615.002357 -1.257202 1.180398 -0.125970
 49620.002357 -1.326645 0.487157 -0.047107
 49625.002357 -2.075393 3.017611 0.046747
 49630.002357 -1.724302 1.751753 0.025480
 49635.002358 -2.714707 2.867660 0.228861
 49640.002358 -1.313634 1.299878 0.196272
 49645.002358 -1.505582 2.008248 -0.004212
 49650.002358 -2.042302 2.033921 -0.038526
 49655.002358 -2.602179 3.052555 -0.085899
 49660.002359 -0.975573 0.910132 -0.293211
 49665.002359 -2.447733 2.139650 0.243476
 49670.002359 -1.473196 1.009007 -0.597920
 49675.002359 -1.795385 2.617896 -0.171342
 49680.002360 -1.326151 0.669002 -0.116654
 49685.002360 -1.824796 2.372092 -0.178668
 49690.002360 -1.352784 0.595411 0.337311
 49695.002360 -1.351329 0.997782 0.152945
 49700.002361 -1.644566 1.265477 0.309881
 49705.002361 -1.696155 1.784649 0.067179
 49710.002361 -1.501952 1.832161 0.184804
 49715.002361 -0.985447 1.515306 -0.180144
 49720.002362 -1.635415 0.970759 -0.124584
 49725.002362 -1.796394 0.841908 0.417805
 49730.002362 -1.139432 1.381496 0.061833
 49735.002362 -1.604223 0.470841 0.077250
 49740.002363 -1.668462 1.693705 0.072068
 49745.002363 -1.058402 1.004096 -0.346154
 49750.002363 -1.292005 0.624265 -0.044678
 49755.002363 -1.221806 0.696083 -0.046093
 49760.002363 -1.364931 1.050631 -0.104028
 49765.002364 -1.415016 0.683856 -0.012916
 49770.002364 -1.451082 0.777299 0.620280
 49775.002364 -1.724983 2.158793 0.293561
 49780.002364 -1.388639 1.281487 -0.315893
 49785.002365 -1.388801 0.271845 -0.035019
 49790.002365 -1.445699 1.089002 0.172958
 49795.002365 -1.249800 0.849388 -0.009560
 49800.002365 -1.205256 0.987881 -0.132495
 49805.002366 -2.735893 2.345160 0.212300
 49810.002366 -1.070143 2.309872 -0.193988
 49815.002366 -2.116460 2.434757 0.234356
 49820.002366 -2.229916 2.790982 -0.251945
 49825.002367 -2.289476 2.800836 -0.304373
 49830.002367 -2.534944 2.941037 -0.218119
 49835.002367 -1.177725 1.910001 -0.231607
 49840.002367 -2.521429 -3.136432 -0.130758
 49845.002368 -1.429527 0.913257 0.252932
 49850.002368 -1.549460 0.464741 0.363947
 49855.002368 -1.569785 0.584725 0.243751
 49860.002368 -1.854727 1.214432 0.201866
 49865.002368 -2.609251 2.461693 -0.123818
 49870.002369 -1.976566 2.872122 -0.257013
 49875.002369 -1.869483 2.594862 -0.023112
 49880.002369 -1.409238 0.437546 0.063900
 49885.002369 -2.269023 1.281214 0.202487
 49890.002370 -1.535304 0.454964 0.082104
 49895.002370 -1.130597 2.795542 -0.759570
 49900.002370 -0.960968 1.603590 -0.048510
 49905.002370 -1.363358 1.895128 -0.288903
 49910.002371 -1.500472 -0.066704 0.161595
 49915.002371 -1.937509 2.063374 -0.077863
 49920.002371 -2.892785 2.762105 0.070601
 49925.002371 -2.897373 2.605522 -0.207760
 49930.002372 -2.584479 2.711508 0.125456
 49935.002372 -2.952104 2.550096 0.061744
 49940.002372 -0.839544 0.365900 -0.354158
 49945.002372 -2.962155 3.093066 0.079775
 49950.002372 -1.276245 0.552900 -0.173211
 49955.002373 -1.150940 0.244771 0.118524
 49960.002373 -1.447757 1.077406 -0.048727
 49965.002373 -1.160316 0.998513 -0.020433
 49970.002373 -1.580982 0.595149 0.233749
 49975.002374 -1.286040 0.664773 -0.221863
 49980.002374 -1.894306 2.066506 0.050701
 49985.002374 -1.637387 1.223960 0.089910
 49990.002374 -1.185236 0.695853 0.046581
 49995.002375 -1.635360 1.270212 0.307551
 50000.002375 -0.944487 2.490491 -0.280051
 50005.002375 -1.554761 0.474930 0.572907
 50010.002375 -1.290097 0.146239 0.097864
 50015.002376 -1.739138 0.759918 0.044565
 50020.002376 -1.583876 0.849884 0.173579
 50025.002376 -1.696059 2.446650 -0.142920
 50030.002376 -2.414236 2.804786 0.037282
 50035.002377 -2.567428 2.663106 -0.018378
 50040.002377 -1.101669 2.643370 -0.295883
 50045.002377 -1.371709 0.799777 0.223618
 50050.002377 -1.776770 1.848897 -0.143790
 50055.002377 -1.238618 -0.311077 -0.275982
 50060.002378 -1.707662 1.737749 0.295288
 50065.002378 -1.512192 2.162920 -0.489352
 50070.002378 -2.457513 2.156565 0.213236
 50075.002378 -1.065715 2.591360 -0.114671
 50080.002379 -1.985186 2.190529 -0.111836
 50085.002379 -2.001139 2.984753 -0.354754
 50090.002379 -1.054638 0.216090 -0.035109
 50095.002379 -1.820400 2.593682 -0.312009
 50100.002380 -2.511941 0.529653 0.304559
 50105.002380 -1.309879 1.659580 0.104066
 50110.002380 -1.429326 0.982612 -0.178069
 50115.002380 -1.950205 2.751897 -0.129082
 50120.002381 -1.305912 2.829542 -0.105548
 50125.002381 -1.406293 0.539576 0.278867
 50130.002381 -1.518383 1.110493 -0.234163
 50135.002381 -1.158206 2.165389 -0.392381
 50140.002382 -2.556534 2.528883 -0.224039
 50145.002382 -2.705483 2.066001 0.490394
 50150.002382 -1.539199 1.568571 0.187045
 50155.002382 -1.626671 1.836337 -0.421103
 50160.002382 -2.370262 2.808659 -0.206903
 50165.002383 -2.450242 3.016356 -0.107820
 50170.002383 -1.163224 1.916464 -0.364137
 50175.002383 -1.376357 0.249513 0.209390
 50180.002383 -1.249659 -0.345119 0.065295
 50185.002384 -1.613259 1.476120 0.083942
 50190.002384 -1.429594 1.871108 -0.047315
 50195.002384 -1.563802 0.933486 0.078895
 50200.002384 -2.116747 2.899811 0.045302
 50205.002385 -2.562215 2.761347 0.204684
 50210.002385 -1.173557 0.068350 0.094068
 50215.002385 -1.248126 1.641692 -0.085813
 50220.002385 -2.524082 2.989571 0.242051
 50225.002386 -3.072090 3.050179 0.080755
 50230.002386 -1.695957 1.201580 0.134917
 50235.002386 -2.291227 2.755649 -0.166581
 50240.002386 -2.554726 2.587899 -0.066234
 50245.002387 -1.790889 0.655521 0.084477
 50250.002387 -1.248705 0.880645 -0.099533
 50255.002387 -1.875470 1.058921 0.326768
 50260.002387 -1.811587 1.997089 -0.161498
 50265.002387 -1.302440 1.285814 -0.193512
 50270.002388 -1.760700 1.949524 -0.001532
 50275.002388 -1.691996 1.707732 0.211314
 50280.002388 -1.807890 2.450283 -0.221094
 50285.002388 -2.907658 2.440714 0.202332
 50290.002389 -2.614775 2.756880 -0.118901
 50295.002389 -2.042073 2.693722 -0.044860
 50300.002389 -2.365428 2.758542 0.037360
 50305.002389 -2.115981 1.407662 -0.108261
 50310.002390 -1.328563 1.726348 -0.300510
 50315.002390 -1.351463 2.453417 -0.225804
 50320.002390 -2.564943 2.777195 0.057386
 50325.002390 -2.983896 2.762580 0.330480
 50330.002391 -1.612109 1.938608 -0.121292
 50335.002391 -1.560309 2.652397 -0.441856
 50340.002391 -2.157432 2.924119 -0.656587
 50345.002391 -1.705804 2.598971 -0.201104
 50350.002391 -1.348161 1.887483 -0.221056
 50355.002392 -2.101903 2.792892 -0.100391
 50360.002392 -2.855256 2.857105 -0.124108
 50365.002392 -2.526664 2.819603 0.088178
 50370.002392 -2.858358 3.096148 0.083196
 50375.002393 -2.837928 2.985884 0.056425
 50380.002393 -2.136359 2.454856 -0.044267
 50385.002393 -1.546706 2.065959 0.244765
 50390.002393 -1.166698 0.996953 0.191799
 50395.002394 -1.919539 2.793401 -0.339469
 50400.002394 -1.417864 0.825145 0.037880
 50405.002394 -2.654704 2.844180 0.107236
 50410.002394 -2.676657 -3.139934 -0.181750
 50415.002395 -2.547489 2.902703 -0.209764
 50420.002395 -2.619271 2.383847 0.203207
 50425.002395 -1.745375 0.458852 0.421615
 50430.002395 -1.415938 0.236749 0.188428
 50435.002396 -1.656584 0.884920 0.391890
 50440.002396 -1.280201 1.068467 0.028154
 50445.002396 -1.592275 1.814553 0.163820
 50450.002396 -2.544736 2.332511 0.052808
 50455.002396 -1.521177 1.361404 0.093946
 50460.002397 -1.408498 0.675679 0.059630
 50465.002397 -1.135652 1.373780 -0.379339
 50470.002397 -0.965194 2.385526 -0.084611
 50475.002397 -1.381174 0.815893 -0.079149
 50480.002398 -2.167015 2.865709 -0.094178
 50485.002398 -1.266554 0.660072 0.273018
 50490.002398 -2.538772 2.464587 0.153796
 50495.002398 -1.898287 2.238522 -0.024227
 50500.002399 -2.018376 2.577571 0.154628
 50505.002399 -1.236764 2.572815 -0.127699
 50510.002399 -1.408619 1.710128 -0.193551
 50515.002399 -1.503208 1.905879 -0.179008
 50520.002400 -2.157984 2.474813 0.113514
 50525.002400 -2.397359 2.623782 0.113168
 50530.002400 -2.409974 2.859499 -0.044462
 50535.002400 -2.472229 2.736871 -0.151384
 50540.002401 -2.500138 0.609783 0.202078
 50545.002401 -1.598802 2.944926 -0.268643
 50550.002401 -1.371780 0.637733 0.129953
 50555.002401 -2.767563 2.892722 0.224296
 50560.002401 -1.225299 2.086875 -0.473530
 50565.002402 -1.476098 0.992729 0.151301
 50570.002402 -2.709324 2.207879 0.173133
 50575.002402 -1.720650 1.929859 0.225951
 50580.002402 -1.546665 0.108746 -0.085623
 50585.002403 -1.811989 2.151911 0.158347
 50590.002403 -1.386500 2.546429 -0.076282
 50595.002403 -2.177157 2.460306 0.187947
 50600.002403 -1.870284 2.040179 -0.212772
 50605.002404 -1.995095 2.891504 -0.219530
 50610.002404 -2.290185 1.848826 -0.066749
 50615.002404 -2.090875 1.990422 -0.142996
 50620.002404 -1.844385 1.205717 0.356497
 50625.002405 -1.397199 1.619443 0.002012
 50630.002405 -1.900441 2.700503 -0.015063
 50635.002405 -1.569051 1.176105 -0.047224
 50640.002405 -1.059852 2.290369 -0.442600
 50645.002406 -1.592731 1.825220 0.222868
 50650.002406 -1.136757 0.480386 -0.206889
 50655.002406 -1.460214 0.665576 0.017285
 50660.002406 -1.580380 1.037069 0.457909
 50665.002406 -1.245428 2.600294 -0.222280
 50670.002407 -1.417379 0.335931 0.033948
 50675.002407 -2.401999 2.250644 0.260818
 50680.002407 -2.289987 -0.195955 -0.508994
 50685.002407 -2.121824 1.273678 -0.085565
 50690.002408 -1.953481 -0.273204 -0.044222
 50695.002408 -1.484680 1.482876 0.411525
 50700.002408 -1.812265 2.571071 -0.307608
 50705.002408 -1.819392 2.120924 0.164344
 50710.002409 -2.811327 2.975667 -0.059522
 50715.002409 -2.750800 3.072894 -0.379669
 50720.002409 -2.380146 2.697309 0.164224
 50725.002409 -1.451939 0.245970 0.255348
 50730.002410 -2.556262 2.794853 0.018412
 50735.002410 -2.497080 2.908763 -0.246532
 50740.002410 -2.465519 2.748681 -0.122864
 50745.002410 -2.570690 2.939529 -0.339541
 50750.002410 -1.493126 2.220701 -0.078118
 50755.002411 -1.326903 1.998657 0.235253
 50760.002411 -1.459537 2.810276 -0.257614
 50765.002411 -2.243980 3.104199 -0.153352
 50770.002411 -1.330791 0.621912 -0.022231
 50775.002412 -1.479398 0.791396 0.006331
 50780.002412 -1.846915 2.349182 -0.112810
 50785.002412 -1.508789 0.698883 0.130090
 50790.002412 -2.465786 2.324029 0.006154
 50795.002413 -2.451610 -3.066098 -0.223699
 50800.002413 -1.469627 0.906331 0.199502
 50805.002413 -1.983302 1.145282 -0.015170
 50810.002413 -2.156942 2.403584 -0.432556
 50815.002414 -2.336728 3.073733 -0.394167
 50820.002414 -1.509730 0.667374 -0.134100
 50825.002414 -2.361772 3.092208 -0.036546
 50830.002414 -2.109443 2.477221 0.111712
 50835.002415 -2.004113 1.014800 0.370537
 50840.002415 -2.493285 -2.778398 -0.010560
 50845.002415 -1.650779 0.634779 0.344746
 50850.002415 -1.582351 1.226947 0.244440
 50855.002415 -1.535924 1.280024 0.164633
 50860.002416 -1.567224 1.228167 0.044152
 50865.002416 -2.070695 2.069429 0.172084
 50870.002416 -2.543695 2.537627 0.250825
 50875.002416 -1.826302 0.380094 0.179574
 50880.002417 -2.118277 2.692822 -0.177205
 50885.002417 -2.594347 2.929631 -0.140093
 50890.002417 -1.915696 2.475243 -0.307680
 50895.002417 -1.713116 2.581907 -0.148774
 50900.002418 -1.371705 0.614150 0.296637
 50905.002418 -1.370643 1.116126 0.079662
 50910.002418 -2.226363 2.349464 0.165718
 50915.002418 -1.310786 0.339253 0.270357
 50920.002419 -2.458781 2.340788 0.091270
 50925.002419 -1.728239 2.589296 0.145450
 50930.002419 -2.108911 2.738138 -0.523316
 50935.002419 -2.397876 2.875261 -0.261672
 50940.002420 -1.610016 1.468630 0.101996
 50945.002420 -2.309783 2.332766 -0.193085
