#! FIELDS time phi psi theta
#! SET min_phi -pi
#! SET max_phi pi
#! SET min_psi -pi
#! SET max_psi pi
#! SET min_theta -pi
#! SET max_theta pi
 42420.002015 -1.563937 0.809170 -0.020716
 42430.002015 -1.665887 1.926028 0.160132
 42440.002016 -2.382062 3.091363 0.238805
 42450.002016 -2.600567 2.757090 -0.189351
 42460.002017 -2.103270 2.412092 -0.010231
 42470.002017 -1.315733 0.293856 0.227138
 42480.002018 -2.390900 2.606309 -0.027167
 42490.002018 -1.666130 3.017298 0.118504
 42500.002019 -1.575218 0.797440 0.155377
 42510.002019 -1.091381 -0.027620 0.002956
 42520.002020 -1.398567 1.212932 -0.205298
 42530.002020 -1.404398 0.627553 -0.205125
 42540.002021 -1.585204 1.169239 0.230737
 42550.002021 -2.687351 2.882663 -0.419398
 42560.002021 -1.700842 0.939953 0.280452
 42570.002022 -2.721743 -3.135170 -0.221527
 42580.002022 -2.453258 2.580005 -0.203756
 42590.002023 -1.654050 1.036557 0.027615
 42600.002023 -1.180984 0.004863 -0.284413
 42610.002024 -2.775518 3.093225 0.019876
 42620.002024 -1.157637 -0.357545 0.296633
 42630.002025 -1.333153 1.963376 0.090093
 42640.002025 -1.901081 2.702831 -0.314495
 42650.002026 -2.633292 2.718603 -0.294006
 42660.002026 -2.642362 2.712540 -0.052523
 42670.002027 -2.895412 2.459091 0.104802
 42680.002027 -2.760388 2.838921 -0.178155
 42690.002028 -1.104111 1.428931 -0.056490
 42700.002028 -1.556254 0.940783 0.063826
 42710.002029 -2.121922 2.211768 0.083512
 42720.002029 -1.855087 2.224068 0.166167
 42730.002030 -1.712743 1.900068 -0.460597
 42740.002030 -2.945411 2.935125 -0.137934
 42750.002031 -2.144978 3.073062 -0.160710
 42760.002031 -2.525794 2.569060 0.084331
 42770.002031 -1.179158 0.277327 -0.122598
 42780.002032 -1.259637 0.326928 0.134390
 42790.002032 -1.327005 0.897866 -0.088081
 42800.002033 -1.296070 0.846316 -0.147081
 42810.002033 -1.632400 1.018830 0.224333
 42820.002034 -2.819939 -2.801661 -0.208417
 42830.002034 -2.605957 2.822342 -0.099173
 42840.002035 -1.228745 1.857146 -0.239520
 42850.002035 -1.838321 2.784235 0.007792
 42860.002036 -2.263801 2.239055 0.077804
 42870.002036 -2.995994 2.665365 0.289390
 42880.002037 -2.543703 3.022073 -0.573740
 42890.002037 -2.770331 2.869398 0.096292
 42900.002038 -2.721745 2.765241 -0.003540
 42910.002038 -1.298597 1.385071 0.289065
 42920.002039 -2.613662 2.438867 -0.052785
 42930.002039 -2.302391 2.992126 -0.170098
 42940.002040 -1.207995 2.376473 -0.025733
 42950.002040 -2.850282 2.714326 0.144968
 42960.002040 -2.733306 3.015490 0.024094
 42970.002041 -1.856908 0.473202 0.091490
 42980.002041 -2.706263 2.983427 0.153936
 42990.002042 -1.444318 2.093293 -0.275610
 43000.002042 -1.377679 1.736479 -0.134147
 43010.002043 -1.675292 2.255457 0.001348
 43020.002043 -2.889906 2.884280 0.090782
 43030.002044 -1.448874 2.379369 -0.250800
 43040.002044 -2.535852 2.488545 -0.008644
 43050.002045 -2.111723 2.158464 -0.078502
 43060.002045 -1.231778 3.003430 -0.386916
 43070.002046 -1.413801 2.383457 -0.044024
 43080.002046 -2.779787 2.562239 -0.034207
 43090.002047 -2.237786 3.034450 -0.002934
 43100.002047 -2.268823 2.800343 0.198910
 43110.002048 -1.356401 0.778995 -0.005433
 43120.002048 -2.130330 3.065802 -0.423275
 43130.002049 -2.601085 2.272260 0.106480
 43140.002049 -1.342529 1.140005 0.082487
 43150.002050 -1.503745 1.320707 -0.078434
 43160.002050 -1.053036 1.014523 0.033250
 43170.002050 -1.197551 0.658365 0.001008
 43180.002051 -1.759350 2.576732 0.154813
 43190.002051 -1.574572 1.600456 0.282811
 43200.002052 -1.574033 0.814961 0.293712
 43210.002052 -2.388274 2.174235 0.347485
 43220.002053 -2.545399 2.980839 0.270100
 43230.002053 -2.451810 2.311022 -0.169991
 43240.002054 -1.713117 1.664672 0.443635
 43250.002054 -2.590652 2.509270 0.007425
 43260.002055 -2.007374 2.513767 0.191238
 43270.002055 -1.159987 0.239576 -0.021422
 43280.002056 -1.121784 2.625600 -0.186331
 43290.002056 -2.980479 2.825546 -0.086455
 43300.002057 -2.411585 2.756773 0.040246
 43310.002057 -2.166726 2.856637 -0.448357
 43320.002058 -1.216753 1.162337 -0.134141
 43330.002058 -2.800965 2.557863 0.225848
 43340.002059 -1.241367 0.189648 0.571839
 43350.002059 -1.705005 0.446176 -0.344112
 43360.002059 -2.825349 2.626130 0.304467
 43370.002060 -2.763630 1.965140 0.073593
 43380.002060 -2.348833 2.645929 -0.177141
 43390.002061 -2.452568 2.891837 -0.363835
 43400.002061 -1.723089 2.949356 -0.020399
 43410.002062 -1.391857 1.691819 0.314380
 43420.002062 -1.010531 1.023848 -0.192137
 43430.002063 -1.569793 1.712542 0.196346
 43440.002063 -1.751555 1.409235 0.033021
 43450.002064 -2.192842 2.406568 -0.148821
 43460.002064 -1.587009 0.684426 0.040086
 43470.002065 -1.630392 0.914706 0.046853
 43480.002065 -1.341186 0.705507 0.026814
 43490.002066 -1.322523 0.819335 0.214250
 43500.002066 -3.122740 2.467614 0.252241
 43510.002067 -2.071772 2.672326 -0.014102
 43520.002067 -2.587041 2.880914 -0.257227
 43530.002068 -2.696600 2.357709 -0.218147
 43540.002068 -1.462999 3.010124 -0.140874
 43550.002069 -2.592514 -3.095478 -0.036799
 43560.002069 -2.633292 2.309131 0.064970
 43570.002069 -2.614198 2.743214 0.177630
 43580.002070 -2.180627 -3.089162 -0.164015
 43590.002070 -1.328146 1.224200 -0.116368
 43600.002071 -1.481453 1.078534 0.020290
 43610.002071 -1.523905 1.145115 0.053973
 43620.002072 -2.720931 2.487420 -0.106748
 43630.002072 -1.230379 1.853637 -0.424476
 43640.002073 -2.244599 2.545406 -0.138513
 43650.002073 -1.747431 2.719657 -0.523126
 43660.002074 -1.487894 2.470669 -0.039620
 43670.002074 -2.609160 2.694167 -0.058664
 43680.002075 -2.195479 2.527048 -0.097836
 43690.002075 -2.744629 3.048921 0.165698
 43700.002076 -2.921536 3.046877 0.039130
 43710.002076 -2.459817 2.651411 -0.132824
 43720.002077 -2.163219 2.589012 -0.229046
 43730.002077 -2.631207 3.003003 -0.463851
 43740.002078 -1.242178 1.898215 -0.130388
 43750.002078 -2.342350 2.873072 -0.143923
 43760.002078 -2.621087 2.814372 0.204830
 43770.002079 -2.020564 0.494050 -0.166730
 43780.002079 -2.578770 0.254350 0.473014
 43790.002080 -2.875234 2.655530 0.208880
 43800.002080 -1.317033 0.364317 0.492737
 43810.002081 -1.045340 1.617115 -0.235934
 43820.002081 -1.131393 0.749092 -0.297810
 43830.002082 -1.066928 1.884549 -0.477403
 43840.002082 -2.384272 2.913717 0.090639
 43850.002083 -1.557942 2.004763 0.269851
 43860.002083 -1.277818 0.886333 -0.251082
 43870.002084 -1.285110 1.369219 -0.184955
 43880.002084 -2.058942 2.289449 0.009609
 43890.002085 -1.369829 0.784974 0.568340
 43900.002085 -1.872291 2.640048 -0.522682
 43910.002086 -2.701585 2.914146 -0.004632
 43920.002086 -2.158125 2.770299 -0.055946
 43930.002087 -1.741416 2.974909 0.026944
 43940.002087 -1.589835 1.925106 0.165713
 43950.002088 -1.750070 2.518138 0.273960
 43960.002088 -1.982815 2.629879 0.090051
 43970.002088 -2.173593 2.365048 -0.138889
 43980.002089 -1.263107 0.678405 -0.055155
 43990.002089 -2.740518 2.776656 0.291203
 44000.002090 -1.607290 2.284748 -0.065040
 44010.002090 -1.326486 1.235627 -0.007311
 44020.002091 -1.191541 -0.027089 0.254638
 44030.002091 0.950952 -0.939633 0.207902
 44040.002092 1.170189 -0.458228 -0.192467
 44050.002092 0.941229 -0.330117 0.067570
 44060.002093 1.182071 -0.632066 -0.165235
 44070.002093 1.065884 -0.405867 0.087065
 44080.002094 0.894523 -0.884617 0.126020
 44090.002094 -2.425989 2.797707 0.193121
 44100.002095 -1.409927 2.438106 -0.082741
 44110.002095 -0.913723 2.563618 -0.251697
 44120.002096 -2.604668 2.964550 0.112198
 44130.002096 -1.531999 1.295945 -0.232026
 44140.002097 -1.373461 0.414406 0.462663
 44150.002097 -1.896916 2.754969 0.017099
 44160.002097 -1.891109 1.630575 0.423237
 44170.002098 -1.643652 0.815294 0.243168
 44180.002098 -1.381624 1.363649 -0.202273
 44190.002099 -2.310015 2.118060 0.125288
 44200.002099 -2.334208 2.749809 -0.082184
 44210.002100 -1.516080 2.301266 0.128208
 44220.002100 -1.231896 2.293948 -0.316378
 44230.002101 -1.492601 2.241017 0.039975
 44240.002101 -2.014701 2.814123 0.307518
 44250.002102 -1.394046 0.238942 0.151658
 44260.002102 -1.760489 2.065261 -0.089300
 44270.002103 -1.456323 1.222317 0.158681
 44280.002103 -1.452868 0.955053 -0.040271
 44290.002104 -1.556526 0.828103 0.111225
 44300.002104 -1.497267 1.462075 -0.129596
 44310.002105 -2.599389 2.391468 -0.071903
 44320.002105 -2.842949 -3.079183 -0.094684
 44330.002106 -2.884349 -3.112248 0.055025
 44340.002106 -1.435201 2.322274 -0.470596
 44350.002107 -2.756074 3.031370 0.091144
 44360.002107 -1.214089 1.953489 0.061526
 44370.002107 -2.285135 0.257188 0.092227
 44380.002108 -1.468059 1.950264 0.304842
 44390.002108 -2.153653 2.796228 -0.015250
 44400.002109 -1.457022 2.091238 -0.032408
 44410.002109 -1.224902 0.054956 0.186326
 44420.002110 -1.830722 2.512957 0.124822
 44430.002110 -2.568229 2.720785 -0.170037
 44440.002111 -2.299293 2.516025 0.241134
 44450.002111 -1.134718 0.455158 0.441507
 44460.002112 -2.346134 3.090586 -0.139309
 44470.002112 -1.604561 2.378014 -0.023097
 44480.002113 -2.052894 2.592509 0.259342
 44490.002113 -1.728932 1.284867 -0.133020
 44500.002114 -1.289673 1.123173 0.052883
 44510.002114 -1.441590 0.880931 0.068951
 44520.002115 -1.909007 1.524799 -0.101538
 44530.002115 -1.396354 2.345465 -0.144003
 44540.002116 -2.575277 2.263276 0.080828
 44550.002116 -1.300846 1.924027 0.099280
 44560.002116 -1.463179 0.659458 0.005761
 44570.002117 -2.510926 2.970941 -0.064447
 44580.002117 -2.533233 2.953582 -0.323107
 44590.002118 1.352085 -0.880751 -0.019704
 44600.002118 1.169814 -1.262921 0.142033
 44610.002119 1.078067 -0.422008 -0.019117
 44620.002119 1.111725 -1.057701 -0.306838
 44630.002120 1.303414 -0.390121 -0.182810
 44640.002120 -1.351450 1.006307 0.059373
 44650.002121 -2.466453 2.823712 0.104047
 44660.002121 -1.889392 2.612927 -0.145063
 44670.002122 -2.807171 2.274715 -0.098490
 44680.002122 -2.477072 2.096959 0.257444
 44690.002123 -2.632299 2.644160 0.143935
 44700.002123 -1.561974 1.608168 0.030274
 44710.002124 -1.402281 1.409635 0.202920
 44720.002124 -1.464623 0.861816 0.021875
 44730.002125 -2.327472 2.523237 0.185619
 44740.002125 -1.353656 0.630906 0.180521
 44750.002126 -2.238334 2.870908 -0.042946
 44760.002126 -2.225328 2.617871 -0.015063
 44770.002126 -2.711323 2.503701 -0.066006
 44780.002127 -1.336183 1.407583 -0.365188
 44790.002127 -1.570083 1.079760 -0.058233
 44800.002128 -1.322201 0.189286 0.022298
 44810.002128 -1.657504 0.994787 0.449532
 44820.002129 -2.474877 2.719354 -0.054835
 44830.002129 -2.654248 2.594373 0.146799
 44840.002130 1.000418 -1.223574 0.288519
 44850.002130 1.012501 -0.762175 0.039352
 44860.002131 1.191581 -0.346246 -0.133228
 44870.002131 1.002046 -2.829331 0.416250
 44880.002132 1.006654 -0.265579 -0.114235
 44890.002132 0.831117 -0.309935 -0.053617
 44900.002133 0.906688 0.275467 -0.428048
 44910.002133 0.928635 -0.796365 0.400122
 44920.002134 1.299027 0.101048 -0.491872
 44930.002134 1.040808 -0.409511 0.062147
 44940.002135 0.896297 -0.656975 0.072833
 44950.002135 1.160939 -0.480189 0.176579
 44960.002135 0.941341 -1.464170 -0.033293
 44970.002136 1.265352 -0.904157 -0.008913
 44980.002136 1.048039 -0.861609 -0.010427
 44990.002137 -1.422712 1.000101 -0.095309
 45000.002137 -2.631787 2.937172 -0.290523
 45010.002138 0.920987 0.013537 -0.139238
 45020.002138 1.027687 -0.275119 -0.623798
 45030.002139 1.106920 -0.253706 -0.162918
 45040.002139 -1.342302 1.231938 -0.098100
 45050.002140 -2.501678 2.321483 -0.095123
 45060.002140 0.992190 -1.265631 -0.055268
 45070.002141 1.080156 0.278639 0.072241
 45080.002141 1.046887 0.134119 -0.472819
 45090.002142 -2.393958 3.111998 -0.053129
 45100.002142 -2.420704 2.424722 -0.004975
 45110.002143 -2.264898 2.696532 -0.173812
 45120.002143 -1.735415 1.199718 0.097423
 45130.002144 -1.494910 1.046309 0.326124
 45140.002144 -1.154850 1.594120 0.114757
 45150.002145 -1.674822 1.546745 -0.166309
 45160.002145 -2.418514 2.201340 -0.005110
 45170.002145 -2.218876 2.645386 -0.360734
 45180.002146 -2.358356 2.472935 -0.001553
 45190.002146 -1.169927 0.136612 0.502691
 45200.002147 -1.250405 0.970016 -0.092275
 45210.002147 -1.540275 1.121315 0.245841
 45220.002148 -1.282382 0.418423 0.047392
 45230.002148 -1.318086 1.438211 -0.099015
 45240.002149 -2.145040 2.937892 -0.313079
 45250.002149 -1.411915 0.869454 0.159635
 45260.002150 -1.335566 0.539419 0.304499
 45270.002150 -2.340306 2.779857 -0.212870
 45280.002151 -1.469658 0.848022 0.204739
 45290.002151 -1.358599 1.196692 -0.072502
 45300.002152 -1.488641 1.297167 0.280438
 45310.002152 -1.232335 0.574193 0.254711
 45320.002153 -2.052585 2.704868 -0.214849
 45330.002153 -1.642763 2.696871 -0.345614
 45340.002154 -1.319610 1.524016 0.099579
 45350.002154 -2.633301 2.841354 0.013350
 45360.002154 -1.899217 2.472885 -0.101895
 45370.002155 -2.594001 2.391599 0.378281
 45380.002155 -1.117332 0.969164 -0.158577
 45390.002156 -1.162986 0.786533 -0.268564
 45400.002156 -1.004813 2.004941 -0.281228
 45410.002157 -1.365823 2.165933 0.058773
 45420.002157 -2.456618 2.741202 -0.124632
 45430.002158 -2.595677 2.744297 -0.009435
 45440.002158 -2.256489 2.111179 -0.111637
 45450.002159 -2.333356 2.853092 -0.200621
 45460.002159 -1.311958 1.282568 0.022129
 45470.002160 -1.460413 0.306946 0.013405
 45480.002160 -1.499472 0.777649 0.052626
 45490.002161 -1.551634 1.057535 0.123201
 45500.002161 -1.752445 2.195409 -0.020407
 45510.002162 -1.225645 0.483669 0.053341
 45520.002162 -1.335285 1.086793 -0.015131
 45530.002163 -2.139586 2.766113 -0.258907
 45540.002163 -1.425273 1.048031 -0.261321
 45550.002164 -1.259755 0.870326 -0.078570
 45560.002164 -1.246777 1.804561 0.072678
 45570.002164 -2.726076 2.712976 0.020942
 45580.002165 -2.900083 2.855124 0.165646
 45590.002165 -2.585428 2.551117 0.214999
 45600.002166 -2.821413 2.519813 -0.149585
 45610.002166 -1.967663 2.518229 -0.030488
 45620.002167 -1.942200 2.202798 0.395734
 45630.002167 -2.564569 0.097421 0.112244
 45640.002168 -1.478288 1.160936 0.079199
 45650.002168 -1.555747 1.096906 0.481084
 45660.002169 -1.129832 0.432590 0.047069
 45670.002169 -1.264879 0.193952 0.363228
 45680.002170 -2.050458 2.637364 0.232436
 45690.002170 -1.454055 1.094186 0.291293
 45700.002171 -1.906433 2.162587 -0.187518
 45710.002171 -1.435698 0.654812 0.368832
 45720.002172 -2.026579 0.866096 0.145896
 45730.002172 -1.538289 1.011745 -0.126825
 45740.002173 -2.014678 0.614775 0.498589
 45750.002173 -2.197822 2.685494 -0.044036
 45760.002173 -1.401805 1.074868 0.128888
 45770.002174 -1.099505 0.903348 -0.152013
 45780.002174 -2.568780 2.661044 -0.017405
 45790.002175 -2.261174 -3.078053 -0.281007
 45800.002175 -2.847060 3.019643 -0.099505
 45810.002176 -1.087863 1.071546 -0.133213
 45820.002176 -1.356242 2.236188 -0.017900
 45830.002177 -1.362284 -0.210253 0.023294
 45840.002177 -1.555936 1.257920 0.159280
 45850.002178 -1.458171 0.473565 0.071119
 45860.002178 -1.291758 2.064389 -0.015276
 45870.002179 -2.487086 3.114050 -0.058653
 45880.002179 -1.222748 1.915443 -0.286682
 45890.002180 -2.653516 2.926092 -0.001539
 45900.002180 -2.611768 -3.015760 0.139513
 45910.002181 -1.323773 2.301874 -0.368489
 45920.002181 -1.316812 1.353642 -0.246432
 45930.002182 -1.402500 0.827371 -0.194152
 45940.002182 -2.230155 2.170291 0.143422
 45950.002183 -1.919337 2.817298 -0.269949
 45960.002183 -2.411838 2.326175 0.110596
 45970.002183 -0.686937 2.514977 -0.378719
 45980.002184 -1.525658 2.528816 0.008078
 45990.002184 -2.695217 2.840878 -0.002610
 46000.002185 -2.416648 2.148896 0.210801
 46010.002185 -2.277454 2.001486 0.120523
 46020.002186 -2.723596 2.471345 -0.009149
 46030.002186 -1.288478 1.101065 0.073413
 46040.002187 -2.578302 2.829507 0.006959
 46050.002187 -2.704853 3.035516 0.458896
 46060.002188 -1.765313 2.766344 -0.322762
 46070.002188 -0.880716 1.573849 -0.527544
 46080.002189 -1.181783 0.824372 0.040372
 46090.002189 -1.265891 -0.046572 -0.079193
 46100.002190 -1.216478 0.565217 0.085356
 46110.002190 -1.565303 0.573339 -0.141350
 46120.002191 -1.835505 0.819486 0.376888
 46130.002191 -1.801210 2.336046 -0.460112
 46140.002192 -1.983610 2.868682 -0.149273
 46150.002192 -1.345803 0.505941 -0.183228
 46160.002192 -2.702801 2.479659 -0.177013
 46170.002193 -1.391619 1.162121 0.088317
 46180.002193 -1.310081 1.344748 -0.218079
 46190.002194 -1.919395 0.640819 0.028197
 46200.002194 -1.509980 0.890159 0.459761
 46210.002195 -2.731585 2.694370 -0.211134
 46220.002195 -1.640598 1.532007 0.091127
 46230.002196 -2.238619 2.404057 -0.244504
 46240.002196 -2.365041 2.093868 0.025526
 46250.002197 -1.091277 0.525419 0.049835
 46260.002197 -2.726912 -3.041252 -0.100669
 46270.002198 -2.499789 2.998677 0.292525
 46280.002198 -1.306987 1.262407 -0.086324
 46290.002199 -2.493297 2.370498 -0.212797
 46300.002199 -2.195335 2.842645 -0.206629
 46310.002200 -2.549089 2.565607 -0.064642
 46320.002200 -2.534264 2.539488 0.046024
 46330.002201 -2.363718 3.055058 -0.310634
 46340.002201 -1.371287 0.854019 0.180559
 46350.002202 -1.542244 0.763640 -0.075366
 46360.002202 -1.859780 0.808764 0.213449
 46370.002202 -2.259193 2.344275 0.017167
 46380.002203 -1.379863 0.556284 0.225561
 46390.002203 -1.549818 1.298038 -0.003680
 46400.002204 -1.357675 1.529161 0.089051
 46410.002204 -1.270324 0.277833 0.185703
 46420.002205 -2.385733 2.221749 0.441950
 46430.002205 -1.907563 2.786062 -0.006300
 46440.002206 -1.419138 0.962017 0.179019
 46450.002206 -1.527852 1.111375 0.387277
 46460.002207 -1.938827 2.684435 0.236169
 46470.002207 -2.083486 2.482790 -0.116228
 46480.002208 -2.929237 -2.848548 -0.133430
 46490.002208 -1.467155 2.209161 -0.016646
 46500.002209 -2.469480 3.001350 0.016650
 46510.002209 -1.822060 0.314460 -0.056788
 46520.002210 -1.312320 0.621674 0.349556
 46530.002210 -1.497522 1.699754 0.070330
 46540.002211 -1.091644 0.988452 0.167809
 46550.002211 -2.296466 2.812196 -0.004124
 46560.002211 -2.522215 3.089950 -0.074033
 46570.002212 -2.460619 3.063808 -0.136158
 46580.002212 -1.209680 0.655010 -0.037168
 46590.002213 -2.367627 2.051965 -0.376509
 46600.002213 -1.772178 2.365086 -0.004818
 46610.002214 -1.669575 2.543585 -0.020640
 46620.002214 -0.977976 2.030024 -0.042985
 46630.002215 -1.203287 2.430734 -0.010847
 46640.002215 -2.722216 2.953770 0.149594
 46650.002216 -2.325252 3.084382 -0.260309
 46660.002216 -1.231799 2.321454 -0.008641
 46670.002217 -1.260500 0.967916 0.030451
 46680.002217 -2.441598 -2.928620 -0.103042
 46690.002218 -2.410709 2.783398 0.373906
 46700.002218 -2.331794 2.334465 0.167986
 46710.002219 -1.289287 0.854202 0.374184
 46720.002219 -1.337492 1.426557 0.063450
 46730.002220 -1.375747 0.973681 -0.131771
 46740.002220 -2.690186 3.094165 0.158754
 46750.002221 -1.712096 2.612911 -0.167821
 46760.002221 -0.932828 2.499453 -0.151910
 46770.002221 -1.009533 2.007664 -0.078351
 46780.002222 -1.508379 0.372271 0.202304
 46790.002222 -1.901907 1.677102 -0.088256
 46800.002223 -2.677507 -2.827309 -0.000012
 46810.002223 -2.311530 2.226402 0.159414
 46820.002224 -1.392057 0.843293 0.296774
 46830.002224 -1.451712 0.597061 0.006856
 46840.002225 -1.465380 2.241368 -0.209970
 46850.002225 -1.514942 0.981534 0.073642
 46860.002226 -1.942277 1.277926 0.322575
 46870.002226 -1.640552 1.488800 -0.166928
 46880.002227 -1.076538 0.089093 -0.067192
 46890.002227 -1.588211 2.272110 -0.106668
 46900.002228 -2.024168 0.266963 0.115219
 46910.002228 -2.547759 2.985584 0.051024
 46920.002229 -2.313597 2.904525 0.104112
 46930.002229 -1.954793 2.155181 0.253421
 46940.002230 -2.221037 2.547661 0.071263
 46950.002230 -2.660745 3.066494 0.037616
 46960.002230 -2.050616 2.429951 0.145220
 46970.002231 -1.371597 1.483674 -0.036554
 46980.002231 -2.242320 2.610464 0.054890
 46990.002232 -1.269757 2.332901 -0.242181
 47000.002232 -1.426087 0.599251 0.503999
 47010.002233 -1.635878 2.108799 -0.015042
 47020.002233 -0.932385 0.213897 -0.006194
 47030.002234 1.153358 -1.135038 -0.059056
 47040.002234 0.690675 -0.872468 0.130169
 47050.002235 0.594683 0.038392 -0.315227
 47060.002235 1.079558 -0.565521 0.176384
 47070.002236 0.766075 -0.720210 0.270949
 47080.002236 1.043727 -0.386619 -0.220587
 47090.002237 1.140620 -1.102379 0.087393
 47100.002237 1.159903 -0.644382 0.206088
 47110.002238 0.840336 -0.275810 0.166160
 47120.002238 1.014505 -0.836867 -0.195440
 47130.002239 1.192000 -0.251679 -0.188166
 47140.002239 0.743227 -1.163091 0.519036
 47150.002240 0.788931 -0.948048 0.054702
 47160.002240 0.788044 -0.106565 0.181760
 47170.002240 -2.414403 2.324083 0.130676
 47180.002241 -1.191411 1.920859 0.033772
 47190.002241 -2.694306 2.399753 0.190135
 47200.002242 -1.019751 0.309896 0.172722
 47210.002242 -2.032368 2.974326 0.069660
 47220.002243 -1.571315 0.609319 0.401842
 47230.002243 -1.588435 1.520170 0.110125
 47240.002244 -0.954492 0.389946 -0.089250
 47250.002244 -1.794778 2.691914 -0.100085
 47260.002245 -1.910048 2.458159 -0.214977
 47270.002245 -1.319103 1.053230 -0.048188
 47280.002246 -0.883289 1.237223 -0.111882
 47290.002246 -1.880602 1.828754 0.081891
 47300.002247 -1.940454 1.931352 -0.105403
 47310.002247 -2.975104 2.870537 0.095182
 47320.002248 -2.614171 3.119694 0.276443
 47330.002248 -1.739987 0.880889 0.410186
 47340.002249 -2.319069 2.460163 0.179496
 47350.002249 -2.444396 2.284967 0.218838
 47360.002249 -2.628249 1.958810 -0.202281
 47370.002250 -2.328078 2.625501 -0.200508
 47380.002250 -2.213608 1.868202 0.143499
 47390.002251 -1.924140 1.845542 -0.236433
 47400.002251 -1.263425 2.458455 -0.149157
 47410.002252 -2.342825 2.957083 -0.149815
 47420.002252 -1.624456 1.729403 -0.060558
 47430.002253 -1.735733 2.144026 0.187867
 47440.002253 -1.565176 0.634975 0.089291
 47450.002254 -2.088442 2.209371 -0.114951
 47460.002254 -1.504926 0.388295 0.201858
 47470.002255 -2.146504 2.403047 0.146986
 47480.002255 -2.634026 2.311438 -0.023581
 47490.002256 -2.439219 3.067040 -0.118756
 47500.002256 -2.096954 2.545935 -0.170026
 47510.002257 -2.613419 2.989719 -0.047814
 47520.002257 -1.650046 0.523143 0.315528
 47530.002258 -2.680683 2.960816 0.340762
 47540.002258 -1.041507 0.434742 -0.488212
 47550.002259 -1.838605 0.593070 0.367598
 47560.002259 -2.552708 2.381409 0.316774
 47570.002259 -2.813285 2.794206 0.047916
 47580.002260 -1.209435 1.961654 -0.401935
 47590.002260 -1.607545 0.849343 0.024073
 47600.002261 -1.620357 1.320801 0.091828
 47610.002261 -2.085458 2.788334 0.109812
 47620.002262 -1.331286 1.566325 -0.002288
 47630.002262 -1.962682 2.305722 0.002369
 47640.002263 -1.934102 0.014918 0.185590
 47650.002263 -1.119676 2.014046 -0.356085
 47660.002264 -1.320536 1.221872 -0.177533
 47670.002264 -1.418885 0.192351 0.245533
 47680.002265 -2.723553 2.713437 0.041945
 47690.002265 -1.272515 0.667936 0.125016
 47700.002266 -1.087079 0.838914 -0.091767
 47710.002266 -2.575994 2.667766 0.120169
 47720.002267 -2.184007 2.994692 -0.036167
 47730.002267 -1.494817 1.872834 -0.392871
 47740.002268 -2.543409 2.377745 -0.087314
 47750.002268 -1.234241 0.608676 0.016854
 47760.002268 -1.320790 1.256894 -0.011504
 47770.002269 -1.394401 1.058088 0.230199
 47780.002269 -2.473013 2.042828 0.302856
 47790.002270 -2.591371 2.548425 -0.347683
 47800.002270 -1.351470 2.618684 -0.388586
 47810.002271 -1.635816 1.369897 0.178553
 47820.002271 -2.313032 2.617249 -0.040440
 47830.002272 -2.066352 2.380084 -0.076832
 47840.002272 -1.399203 1.099209 -0.139319
 47850.002273 -2.622708 2.597562 0.280366
 47860.002273 -2.300179 2.668759 -0.116250
 47870.002274 -1.322918 0.323544 0.303070
 47880.002274 -1.213123 2.197328 -0.048848
 47890.002275 -2.430086 2.496381 -0.111950
 47900.002275 -1.339010 0.953191 0.124525
 47910.002276 -1.753722 1.437289 0.103258
 47920.002276 -2.543428 2.706050 -0.013803
 47930.002277 -1.466695 1.290227 -0.304153
 47940.002277 -1.425484 1.531617 0.232122
 47950.002278 -1.485183 0.972876 -0.009571
 47960.002278 -2.221153 1.877607 0.148916
 47970.002278 -2.055175 2.805579 -0.298549
 47980.002279 -1.864298 0.466604 0.318196
 47990.002279 -2.626037 2.924157 0.006475
 48000.002280 -1.614015 1.909970 0.099041
 48010.002280 -1.223612 0.749003 0.274504
 48020.002281 -1.521591 0.861767 0.003442
 48030.002281 -2.919863 2.968052 0.212188
 48040.002282 -1.497248 1.639827 0.149095
 48050.002282 -1.982948 1.754850 -0.134065
 48060.002283 -1.323633 1.835239 0.262008
 48070.002283 -1.249869 1.131294 -0.327101
 48080.002284 -1.833052 2.057884 -0.087962
 48090.002284 -1.552198 2.807485 0.139566
 48100.002285 -1.462691 1.305176 0.083562
 48110.002285 -1.607731 1.090493 0.224947
 48120.002286 -1.174191 0.583542 0.159066
 48130.002286 -2.032323 2.361431 -0.057006
 48140.002287 -1.837020 0.746989 0.370305
 48150.002287 -2.472844 -3.017173 -0.186060
 48160.002287 -1.428908 1.200545 -0.004296
 48170.002288 -1.479771 0.936326 0.164004
 48180.002288 -2.782969 2.762221 0.158251
 48190.002289 -1.102168 0.692400 -0.084606
 48200.002289 -1.388171 0.955531 0.063111
 48210.002290 -2.632758 2.808751 -0.036937
 48220.002290 -1.412494 1.136623 0.080980
 48230.002291 -1.234671 1.300701 -0.277284
 48240.002291 -1.558922 3.031385 -0.354318
 48250.002292 -1.602198 1.611768 0.176909
 48260.002292 -1.222512 1.113312 0.044379
 48270.002293 -2.156676 2.693330 -0.378169
 48280.002293 -1.504062 -2.847014 -0.099847
 48290.002294 -2.310550 2.744768 -0.333622
 48300.002294 -1.829379 1.957239 0.100194
 48310.002295 -1.340098 1.431451 0.399632
 48320.002295 -2.547497 1.935428 -0.331612
