#! FIELDS time d_ace-1-ch3_ace-1-c d_ace-1-ch3_ace-1-o d_ace-1-ch3_ala-2-n d_ace-1-ch3_ala-2-ca d_ace-1-ch3_ala-2-cb d_ace-1-ch3_ala-2-c d_ace-1-ch3_ala-2-o d_ace-1-ch3_nme-3-n d_ace-1-ch3_nme-3-ch3 d_ace-1-c_ace-1-o d_ace-1-c_ala-2-n d_ace-1-c_ala-2-ca d_ace-1-c_ala-2-cb d_ace-1-c_ala-2-c d_ace-1-c_ala-2-o d_ace-1-c_nme-3-n d_ace-1-c_nme-3-ch3 d_ace-1-o_ala-2-n d_ace-1-o_ala-2-ca d_ace-1-o_ala-2-cb d_ace-1-o_ala-2-c d_ace-1-o_ala-2-o d_ace-1-o_nme-3-n d_ace-1-o_nme-3-ch3 d_ala-2-n_ala-2-ca d_ala-2-n_ala-2-cb d_ala-2-n_ala-2-c d_ala-2-n_ala-2-o d_ala-2-n_nme-3-n d_ala-2-n_nme-3-ch3 d_ala-2-ca_ala-2-cb d_ala-2-ca_ala-2-c d_ala-2-ca_ala-2-o d_ala-2-ca_nme-3-n d_ala-2-ca_nme-3-ch3 d_ala-2-cb_ala-2-c d_ala-2-cb_ala-2-o d_ala-2-cb_nme-3-n d_ala-2-cb_nme-3-ch3 d_ala-2-c_ala-2-o d_ala-2-c_nme-3-n d_ala-2-c_nme-3-ch3 d_ala-2-o_nme-3-n d_ala-2-o_nme-3-ch3 d_nme-3-n_nme-3-ch3
 300.000014 0.149601 0.225907 0.247218 0.379632 0.469443 0.466110 0.496621 0.564017 0.690099 0.115319 0.135470 0.244469 0.340109 0.354704 0.411697 0.442656 0.579013 0.220995 0.280133 0.365772 0.407815 0.487240 0.469008 0.609438 0.140020 0.243925 0.233704 0.281671 0.342302 0.475913 0.152890 0.152846 0.242869 0.236797 0.378813 0.248276 0.307142 0.323575 0.451165 0.119406 0.136050 0.252269 0.224844 0.289866 0.145648
 310.000015 0.145180 0.234554 0.230997 0.367015 0.470172 0.437683 0.520728 0.452888 0.576285 0.127107 0.133457 0.244540 0.372688 0.315695 0.414545 0.325937 0.457032 0.235216 0.297876 0.442206 0.345149 0.457898 0.309645 0.424055 0.140247 0.246216 0.243821 0.326712 0.307400 0.447818 0.156860 0.154517 0.238680 0.246640 0.382464 0.261392 0.286981 0.379909 0.501146 0.118246 0.132571 0.248138 0.217572 0.283937 0.141992
 320.000015 0.149762 0.235689 0.241202 0.383736 0.468170 0.471073 0.464042 0.592315 0.713500 0.124873 0.131445 0.252359 0.348227 0.364528 0.391563 0.473446 0.606042 0.226150 0.296857 0.388086 0.427142 0.479647 0.513202 0.650846 0.146797 0.242964 0.249155 0.277189 0.366171 0.499019 0.156434 0.157073 0.243881 0.242042 0.387044 0.249960 0.325801 0.304470 0.442237 0.120385 0.132352 0.251604 0.223165 0.289979 0.148910
 330.000016 0.155497 0.238797 0.238420 0.381847 0.457436 0.473691 0.556874 0.468514 0.558969 0.119884 0.130407 0.246371 0.344622 0.347945 0.447837 0.344000 0.458699 0.224545 0.287271 0.402843 0.376152 0.491346 0.340198 0.453527 0.149157 0.228607 0.262116 0.345348 0.305564 0.430663 0.148365 0.152034 0.245103 0.231517 0.374302 0.250473 0.288790 0.364235 0.498964 0.122187 0.134457 0.251946 0.226558 0.288883 0.149935
 340.000016 0.155592 0.238421 0.242747 0.384091 0.470905 0.473494 0.571738 0.468299 0.597933 0.121231 0.130678 0.248636 0.362575 0.340801 0.447182 0.340221 0.480157 0.224180 0.292924 0.428161 0.361617 0.477647 0.329867 0.460002 0.144780 0.240314 0.255972 0.345323 0.301368 0.445173 0.154121 0.155094 0.232787 0.245588 0.383326 0.255225 0.266168 0.376214 0.496766 0.117929 0.131594 0.241769 0.222406 0.276963 0.147297
 350.000017 0.152814 0.241400 0.239079 0.376427 0.470425 0.464570 0.565524 0.468306 0.589989 0.123730 0.130797 0.241380 0.357486 0.329528 0.441074 0.335854 0.466944 0.224783 0.279138 0.411738 0.341144 0.465012 0.311198 0.428611 0.144159 0.240426 0.251753 0.344036 0.306876 0.446580 0.143753 0.156874 0.244523 0.250538 0.388558 0.244499 0.267438 0.367757 0.492827 0.125472 0.133095 0.249942 0.225114 0.290631 0.142620
 360.000017 0.149971 0.238184 0.238955 0.379699 0.465070 0.454543 0.465308 0.560328 0.680161 0.124129 0.136069 0.250960 0.365689 0.321147 0.354917 0.416455 0.540155 0.231919 0.294979 0.430678 0.337648 0.384109 0.399947 0.510665 0.145774 0.237431 0.248383 0.293704 0.358733 0.494832 0.154588 0.152953 0.247390 0.240010 0.385797 0.269384 0.349738 0.338998 0.477907 0.123280 0.130652 0.252975 0.217373 0.282396 0.149258
 370.000018 0.148108 0.237226 0.236760 0.373648 0.456763 0.468928 0.520424 0.534993 0.634360 0.119691 0.134050 0.250596 0.368978 0.329803 0.395126 0.387328 0.489015 0.221559 0.289865 0.435213 0.327526 0.404143 0.344866 0.424272 0.147310 0.244988 0.249979 0.306881 0.342790 0.463545 0.159070 0.154825 0.247011 0.244588 0.386301 0.268354 0.321765 0.367312 0.508785 0.126320 0.130729 0.250495 0.222303 0.284813 0.149492
 380.000018 0.148468 0.236862 0.240135 0.381770 0.454363 0.486395 0.485213 0.609107 0.729424 0.121148 0.133301 0.247426 0.321732 0.371378 0.399246 0.486201 0.617693 0.220475 0.273306 0.313760 0.416451 0.471400 0.512157 0.653825 0.150726 0.254713 0.248701 0.265963 0.375266 0.499579 0.155799 0.147723 0.227120 0.252773 0.392073 0.244447 0.307542 0.326744 0.460898 0.124287 0.139898 0.257525 0.233402 0.300231 0.146641
 390.000019 0.150011 0.238505 0.242835 0.382507 0.459411 0.466710 0.462487 0.582653 0.691919 0.119267 0.135808 0.250212 0.354434 0.333554 0.354705 0.440459 0.555398 0.220458 0.278306 0.400603 0.341747 0.383274 0.420500 0.532304 0.148141 0.242484 0.245059 0.269857 0.365715 0.483883 0.155991 0.153600 0.241978 0.247282 0.378622 0.276884 0.358573 0.344683 0.471052 0.126907 0.132478 0.240236 0.226344 0.278199 0.138461
 400.000019 0.150241 0.246902 0.234135 0.377966 0.465560 0.471463 0.472970 0.584946 0.708191 0.125957 0.132874 0.249294 0.350592 0.362811 0.398624 0.463929 0.595343 0.226100 0.284117 0.387293 0.405514 0.469969 0.478023 0.613624 0.148807 0.252942 0.248669 0.276771 0.365896 0.491461 0.154723 0.154631 0.241354 0.248047 0.378886 0.247154 0.318145 0.321901 0.430399 0.124244 0.133336 0.244913 0.225078 0.288848 0.137370
 410.000019 0.146197 0.238608 0.241732 0.382434 0.470031 0.461895 0.581419 0.433485 0.556895 0.128081 0.134177 0.252718 0.367362 0.321562 0.441172 0.305229 0.440572 0.226933 0.287784 0.429499 0.313795 0.428225 0.277200 0.396820 0.147739 0.237089 0.253824 0.362885 0.288408 0.435237 0.151550 0.155379 0.239360 0.259215 0.401937 0.262053 0.296388 0.381068 0.511229 0.121154 0.143614 0.262737 0.229686 0.295364 0.149568
 420.000020 0.147071 0.236990 0.238409 0.379308 0.427172 0.478734 0.501854 0.575532 0.702093 0.121138 0.133101 0.251331 0.317339 0.367821 0.419886 0.455288 0.591656 0.218195 0.284422 0.359997 0.407526 0.487469 0.466955 0.608273 0.145900 0.230639 0.245270 0.287682 0.350181 0.481353 0.154406 0.147900 0.233856 0.243456 0.382210 0.253332 0.294525 0.356438 0.480232 0.126603 0.132859 0.248580 0.228256 0.288721 0.145879
 430.000020 0.151025 0.236935 0.235625 0.381892 0.459053 0.484401 0.559978 0.524169 0.654119 0.123880 0.133867 0.254585 0.361378 0.351454 0.443823 0.380683 0.515880 0.233451 0.303749 0.426277 0.378993 0.489709 0.366967 0.492170 0.154529 0.252580 0.258929 0.331632 0.329386 0.469063 0.153177 0.149799 0.235376 0.240624 0.385413 0.256958 0.289487 0.367163 0.500302 0.123455 0.131277 0.252437 0.224692 0.292006 0.149758
 440.000021 0.149119 0.240930 0.242194 0.377530 0.435330 0.485578 0.597920 0.486797 0.614394 0.123933 0.134079 0.246232 0.332101 0.364660 0.476757 0.383970 0.523511 0.222170 0.275414 0.369736 0.401774 0.506869 0.433073 0.575087 0.146861 0.241868 0.245783 0.355936 0.275587 0.414455 0.155071 0.157641 0.242876 0.252254 0.388936 0.255534 0.281857 0.369604 0.487875 0.124754 0.132749 0.245081 0.224470 0.278880 0.144764
 450.000021 0.147262 0.233105 0.231695 0.368617 0.460492 0.467700 0.503637 0.553866 0.669191 0.120935 0.131118 0.240645 0.334834 0.363535 0.427022 0.444138 0.574025 0.225470 0.282166 0.355677 0.419575 0.506311 0.476736 0.613676 0.144146 0.250078 0.253508 0.302888 0.358920 0.485952 0.158547 0.159999 0.250285 0.255839 0.394704 0.267272 0.328989 0.361983 0.493547 0.127013 0.137144 0.251049 0.229192 0.285614 0.145327
 460.000022 0.153779 0.238580 0.233645 0.376699 0.466121 0.444444 0.549657 0.439819 0.560024 0.120855 0.127322 0.242726 0.354805 0.319617 0.433804 0.317332 0.453118 0.222843 0.284386 0.411363 0.349285 0.470857 0.313757 0.443231 0.148074 0.241117 0.242147 0.339552 0.290416 0.430197 0.149683 0.150218 0.235418 0.237521 0.375466 0.254839 0.277583 0.371128 0.494294 0.122543 0.131355 0.240733 0.224789 0.275084 0.147228
 470.000022 0.149665 0.243781 0.233486 0.372214 0.470515 0.411088 0.469081 0.450117 0.543987 0.127216 0.133194 0.247551 0.372440 0.299959 0.386344 0.330019 0.445554 0.231177 0.295192 0.439594 0.335363 0.442864 0.317607 0.426931 0.146134 0.243558 0.240203 0.313508 0.317799 0.449168 0.155657 0.156842 0.243712 0.245991 0.387580 0.259925 0.286592 0.373094 0.501575 0.123065 0.131287 0.247298 0.222520 0.281964 0.147411
 480.000023 0.145242 0.234086 0.232956 0.374665 0.467230 0.463408 0.468131 0.576908 0.687918 0.121867 0.130010 0.247152 0.355146 0.351219 0.387612 0.453004 0.574238 0.219881 0.280047 0.382026 0.397636 0.461812 0.472297 0.597996 0.147964 0.259093 0.240287 0.273111 0.358292 0.481545 0.154556 0.153204 0.246532 0.246169 0.386975 0.250243 0.334978 0.320860 0.459878 0.125306 0.134023 0.251303 0.222051 0.280849 0.146779
 490.000023 0.151304 0.241655 0.248531 0.389177 0.471732 0.486621 0.598354 0.466339 0.570357 0.126694 0.134865 0.257921 0.372678 0.348425 0.462963 0.336395 0.459799 0.224122 0.292207 0.428411 0.366039 0.479775 0.348993 0.482843 0.149152 0.251862 0.249299 0.354181 0.272661 0.395804 0.159314 0.154618 0.238055 0.249038 0.382629 0.260621 0.284782 0.377839 0.486104 0.118368 0.138170 0.253643 0.224471 0.288863 0.149695
